Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00036536353671903543,0.013605442176870748,0.013610347069128592,23,Q3
category,0.059006211180124224,0.5782312925170068,0.5812341701962486,5,Q1
collective,0.02100840336134454,0.35374149659863946,0.3543647829957686,8,Q1
datatype,0.019729630982827914,0.20408163265306123,0.20503309763318114,12,Q2
enumeration,0.009499451954694921,0.05442176870748299,0.055244624142900385,19,Q3
event,0.056265984654731455,0.30612244897959184,0.3112504052984177,10,Q1
historicalRole,0.004201680672268907,0.027210884353741496,0.02753336789759676,21,Q3
historicalRoleMixin,0.0016441359152356595,0.02040816326530612,0.020474284133301414,22,Q3
kind,0.17701863354037267,0.8571428571428571,0.8752310975802454,1,Q1
mixin,0.004384362440628425,0.1292517006802721,0.12932604054386515,15,Q3
mode,0.03653635367190355,0.36054421768707484,0.362390725663921,7,Q1
phase,0.0484106686152722,0.3469387755102041,0.3503000239627418,9,Q1
phaseMixin,0.003653635367190354,0.05442176870748299,0.054544275232577426,20,Q3
quality,0.02959444647424187,0.2653061224489796,0.2669516245896056,11,Q1
quantity,0.003105590062111801,0.061224489795918366,0.06130320416099308,18,Q3
relator,0.09700401899890392,0.7891156462585034,0.7950555218800226,2,Q1
role,0.13646328096455973,0.7346938775510204,0.7472598749849788,3,Q1
roleMixin,0.04767994154183412,0.3741496598639456,0.3771754827686165,6,Q1
situation,0.012970405553525757,0.1292517006802721,0.12990086046276056,14,Q3
subkind,0.16770186335403728,0.7210884353741497,0.740332659419234,4,Q1
type,0.014066496163682864,0.14285714285714285,0.14354800444321414,13,Q3
none,0.032334672999634634,0.10884353741496598,0.11354491056404246,17,Q4
other,0.017354767994154183,0.11564625850340136,0.11694120350828638,16,Q3
