Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,0,0.0,0,0.0,0.0,0.0
characterization,176,4.512820512820513,15,0.38461538461538464,0.07635574837310195,0.18072289156626506
comparative,15,0.38461538461538464,1,0.02564102564102564,0.006507592190889371,0.012048192771084338
componentOf,0,0.0,0,0.0,0.0,0.0
creation,0,0.0,0,0.0,0.0,0.0
derivation,119,3.051282051282051,10,0.2564102564102564,0.051626898047722344,0.12048192771084337
externalDependence,0,0.0,0,0.0,0.0,0.0
formal,319,8.179487179487179,12,0.3076923076923077,0.1383947939262473,0.14457831325301204
historicalDependence,0,0.0,0,0.0,0.0,0.0
instantiation,2,0.05128205128205128,1,0.02564102564102564,0.0008676789587852494,0.012048192771084338
manifestation,3,0.07692307692307693,1,0.02564102564102564,0.0013015184381778742,0.012048192771084338
material,312,8.0,19,0.48717948717948717,0.13535791757049892,0.2289156626506024
mediation,1342,34.41025641025641,21,0.5384615384615384,0.5822125813449024,0.25301204819277107
memberOf,0,0.0,0,0.0,0.0,0.0
participation,15,0.38461538461538464,2,0.05128205128205128,0.006507592190889371,0.024096385542168676
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,0,0.0,0,0.0,0.0,0.0
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,2,0.05128205128205128,1,0.02564102564102564,0.0008676789587852494,0.012048192771084338
