Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
bringsAbout,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
characterization,176,4.512820512820513,0.0,0,16.21868934102324,263.0458839406208,5.83312496584099,35.362609893355,0.0,3.0,3.0,0,101,101,1.0,100.0
comparative,15,0.38461538461538464,0.0,0,2.4019223070763065,5.7692307692307665,6.2449979983984045,39.00000000000002,0.0,0.0,0.0,0,15,15,15.0,0.0
componentOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
creation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
derivation,119,3.051282051282051,0.0,0,11.224851934198036,125.99730094466938,4.852915824996046,24.72741375385518,0.0,0.5,0.5,0,64,64,1.0,63.0
externalDependence,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
formal,319,8.179487179487179,0.0,0,22.449794038290715,503.9932523616734,3.408897273345785,11.550209284227918,0.0,4.0,4.0,0,107,107,1.0,106.0
historicalDependence,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
instantiation,2,0.05128205128205128,0.0,0,0.3202563076101743,0.10256410256410259,6.244997998398395,39.0,0.0,0.0,0.0,0,2,2,2.0,0.0
manifestation,3,0.07692307692307693,0.0,0,0.48038446141526137,0.23076923076923075,6.244997998398395,38.99999999999998,0.0,0.0,0.0,0,3,3,3.0,0.0
material,312,8.0,0.0,0,28.1284646988738,791.2105263157895,4.601758591153064,21.573593943068428,0.0,3.0,3.0,0,154,154,1.0,153.0
mediation,1342,34.41025641025641,2.0,0,167.7789457258565,28149.7746288799,6.09601341073513,37.64267306522182,0.0,7.0,7.0,0,1047,1047,2.0,1045.0
memberOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
participation,15,0.38461538461538464,0.0,0,1.858343696829668,3.453441295546557,5.36536470268987,30.006598324099908,0.0,0.0,0.0,0,11,11,4.0,7.0
participational,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subCollectionOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subQuantityOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
termination,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
triggers,2,0.05128205128205128,0.0,0,0.3202563076101743,0.10256410256410259,6.244997998398395,39.0,0.0,0.0,0.0,0,2,2,2.0,0.0
