Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
bringsAbout,0.0,0.0,0.0,15,Q3
characterization,0.07635574837310195,0.38461538461538464,0.39212140261972017,3,Q1
comparative,0.006507592190889371,0.02564102564102564,0.026453940198893976,7,Q1
componentOf,0.0,0.0,0.0,15,Q3
creation,0.0,0.0,0.0,15,Q3
derivation,0.051626898047722344,0.2564102564102564,0.26155602878619205,5,Q1
externalDependence,0.0,0.0,0.0,15,Q3
formal,0.1383947939262473,0.3076923076923077,0.3373835728053549,4,Q1
historicalDependence,0.0,0.0,0.0,15,Q3
instantiation,0.0008676789587852494,0.02564102564102564,0.025655702342739575,9,Q1
manifestation,0.0013015184381778742,0.02564102564102564,0.025674036421424882,8,Q1
material,0.13535791757049892,0.48717948717948717,0.5056338779962138,2,Q1
mediation,0.5822125813449024,0.5384615384615384,0.7930399222477148,1,Q1
memberOf,0.0,0.0,0.0,15,Q3
participation,0.006507592190889371,0.05128205128205128,0.051693302659221355,6,Q1
participational,0.0,0.0,0.0,15,Q3
subCollectionOf,0.0,0.0,0.0,15,Q3
subQuantityOf,0.0,0.0,0.0,15,Q3
termination,0.0,0.0,0.0,15,Q3
triggers,0.0008676789587852494,0.02564102564102564,0.025655702342739575,9,Q1
