Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
bringsAbout,3.4729055780077163,0.9422764227642276,0.09555555555555556
characterization,5.395572201779704,0.7872869464735256,0.04634950083170855
comparative,2.19825457046914,0.9781771501925546,0.26454293628808867
componentOf,4.700090187169742,0.8522050482132728,0.09146413601947
creation,3.7757691474210855,0.9339430894308943,0.09222222222222222
derivation,4.6988594094011935,0.8588760372139804,0.08033679337749909
externalDependence,4.114806141465289,0.9170890085524231,0.06965761511216056
historicalDependence,3.6488066663403877,0.9398558758314856,0.09607438016528924
instantiation,3.774818007300209,0.9343407564510428,0.08506616257088848
manifestation,3.198085442834249,0.9544476327116213,0.14186851211072665
material,4.992480670005196,0.8229255214804159,0.07198714861747012
mediation,4.4841430853704125,0.7956778242258378,0.19260868632410666
memberOf,3.751448371751571,0.9036585365853659,0.21657823913879273
participation,4.020553199876674,0.9205005201710785,0.10042451876642484
participational,1.519728455808781,0.9852941176470589,0.39792387543252594
subCollectionOf,3.1433372629384184,0.9567221891731112,0.13741820345032718
subQuantityOf,1.2916919913672795,0.9878048780487805,0.5408163265306122
termination,1.5219280905592771,0.9841463414634146,0.3600000000000001
triggers,3.202819516687833,0.9519817073170732,0.1171875
