Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,39,0.22033898305084745,15,0.0847457627118644,0.006400787789266372,0.021645021645021644
characterization,658,3.7175141242937855,89,0.5028248587570622,0.1079927785983916,0.12842712842712842
comparative,39,0.22033898305084745,8,0.04519774011299435,0.006400787789266372,0.011544011544011544
componentOf,691,3.903954802259887,67,0.3785310734463277,0.11340882980469391,0.09668109668109669
creation,107,0.6045197740112994,25,0.14124293785310735,0.017561135729525685,0.03607503607503607
derivation,292,1.6497175141242937,62,0.3502824858757062,0.047923847037584115,0.08946608946608947
externalDependence,123,0.6949152542372882,28,0.15819209039548024,0.02018709995076317,0.04040404040404041
historicalDependence,58,0.327683615819209,22,0.12429378531073447,0.009519120301985885,0.031746031746031744
instantiation,97,0.5480225988700564,22,0.12429378531073447,0.015919908091252256,0.031746031746031744
manifestation,71,0.4011299435028249,20,0.11299435028248588,0.011652716231741342,0.02886002886002886
material,784,4.429378531073446,87,0.4915254237288136,0.1286722468406368,0.12554112554112554
mediation,2481,14.016949152542374,123,0.6949152542372882,0.4071885770556376,0.1774891774891775
memberOf,256,1.4463276836158192,50,0.2824858757062147,0.04201542753979977,0.07215007215007214
participation,264,1.4915254237288136,37,0.20903954802259886,0.043328409650418516,0.05339105339105339
participational,18,0.1016949152542373,5,0.02824858757062147,0.0029542097488921715,0.007215007215007215
subCollectionOf,41,0.23163841807909605,11,0.062146892655367235,0.006729033316921057,0.015873015873015872
subQuantityOf,14,0.07909604519774012,4,0.022598870056497175,0.0022977186935828,0.005772005772005772
termination,39,0.22033898305084745,6,0.03389830508474576,0.006400787789266372,0.008658008658008658
triggers,21,0.11864406779661017,12,0.06779661016949153,0.0034465780403741997,0.017316017316017316
