Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('bringsAbout', 'characterization')",0.0,0.0
"('bringsAbout', 'comparative')",0.0,0.0
"('bringsAbout', 'componentOf')",0.0,0.0
"('bringsAbout', 'creation')",0.0,0.0
"('bringsAbout', 'derivation')",0.0,0.0
"('bringsAbout', 'externalDependence')",0.0,0.0
"('bringsAbout', 'historicalDependence')",0.0,0.0
"('bringsAbout', 'instantiation')",0.0,0.0
"('bringsAbout', 'manifestation')",0.0,0.0
"('bringsAbout', 'material')",0.0,0.0
"('bringsAbout', 'mediation')",0.0,0.0
"('bringsAbout', 'memberOf')",0.0,0.0
"('bringsAbout', 'participation')",0.0,0.0
"('bringsAbout', 'participational')",0.0,0.0
"('bringsAbout', 'subCollectionOf')",0.0,0.0
"('bringsAbout', 'subQuantityOf')",0.0,0.0
"('bringsAbout', 'termination')",0.0,0.0
"('bringsAbout', 'triggers')",0.0,0.0
"('bringsAbout', 'other')",0.0,0.0
"('bringsAbout', 'none')",0.0,0.0
"('characterization', 'comparative')",0.09090909090909091,0.16666666666666666
"('characterization', 'componentOf')",0.4117647058823529,0.5833333333333334
"('characterization', 'creation')",0.0,0.0
"('characterization', 'derivation')",0.3333333333333333,0.5
"('characterization', 'externalDependence')",0.18181818181818182,0.3076923076923077
"('characterization', 'historicalDependence')",0.0,0.0
"('characterization', 'instantiation')",0.0,0.0
"('characterization', 'manifestation')",0.0,0.0
"('characterization', 'material')",0.35,0.5185185185185185
"('characterization', 'mediation')",0.625,0.7692307692307693
"('characterization', 'memberOf')",0.5,0.6666666666666666
"('characterization', 'participation')",0.09090909090909091,0.16666666666666666
"('characterization', 'participational')",0.0,0.0
"('characterization', 'subCollectionOf')",0.15384615384615385,0.26666666666666666
"('characterization', 'subQuantityOf')",0.18181818181818182,0.3076923076923077
"('characterization', 'termination')",0.0,0.0
"('characterization', 'triggers')",0.0,0.0
"('characterization', 'other')",0.5625,0.72
"('characterization', 'none')",0.4,0.5714285714285714
"('comparative', 'componentOf')",0.07692307692307693,0.14285714285714285
"('comparative', 'creation')",0.0,0.0
"('comparative', 'derivation')",0.0,0.0
"('comparative', 'externalDependence')",0.0,0.0
"('comparative', 'historicalDependence')",0.0,0.0
"('comparative', 'instantiation')",0.0,0.0
"('comparative', 'manifestation')",0.0,0.0
"('comparative', 'material')",0.0625,0.11764705882352941
"('comparative', 'mediation')",0.06666666666666667,0.125
"('comparative', 'memberOf')",0.1,0.18181818181818182
"('comparative', 'participation')",0.0,0.0
"('comparative', 'participational')",0.0,0.0
"('comparative', 'subCollectionOf')",0.0,0.0
"('comparative', 'subQuantityOf')",0.0,0.0
"('comparative', 'termination')",0.0,0.0
"('comparative', 'triggers')",0.0,0.0
"('comparative', 'other')",0.0,0.0
"('comparative', 'none')",0.041666666666666664,0.08
"('componentOf', 'creation')",0.0,0.0
"('componentOf', 'derivation')",0.375,0.5454545454545454
"('componentOf', 'externalDependence')",0.07142857142857142,0.13333333333333333
"('componentOf', 'historicalDependence')",0.0,0.0
"('componentOf', 'instantiation')",0.0,0.0
"('componentOf', 'manifestation')",0.0,0.0
"('componentOf', 'material')",0.45,0.6206896551724138
"('componentOf', 'mediation')",0.4,0.5714285714285714
"('componentOf', 'memberOf')",0.5333333333333333,0.6956521739130435
"('componentOf', 'participation')",0.0,0.0
"('componentOf', 'participational')",0.0,0.0
"('componentOf', 'subCollectionOf')",0.21428571428571427,0.35294117647058826
"('componentOf', 'subQuantityOf')",0.15384615384615385,0.26666666666666666
"('componentOf', 'termination')",0.0,0.0
"('componentOf', 'triggers')",0.0,0.0
"('componentOf', 'other')",0.35,0.5185185185185185
"('componentOf', 'none')",0.37037037037037035,0.5405405405405406
"('creation', 'derivation')",0.0,0.0
"('creation', 'externalDependence')",0.0,0.0
"('creation', 'historicalDependence')",0.0,0.0
"('creation', 'instantiation')",0.0,0.0
"('creation', 'manifestation')",0.0,0.0
"('creation', 'material')",0.0,0.0
"('creation', 'mediation')",0.0,0.0
"('creation', 'memberOf')",0.0,0.0
"('creation', 'participation')",0.0,0.0
"('creation', 'participational')",0.0,0.0
"('creation', 'subCollectionOf')",0.0,0.0
"('creation', 'subQuantityOf')",0.0,0.0
"('creation', 'termination')",0.0,0.0
"('creation', 'triggers')",0.0,0.0
"('creation', 'other')",0.0,0.0
"('creation', 'none')",0.0,0.0
"('derivation', 'externalDependence')",0.1,0.18181818181818182
"('derivation', 'historicalDependence')",0.0,0.0
"('derivation', 'instantiation')",0.0,0.0
"('derivation', 'manifestation')",0.0,0.0
"('derivation', 'material')",0.5625,0.72
"('derivation', 'mediation')",0.5,0.6666666666666666
"('derivation', 'memberOf')",0.46153846153846156,0.631578947368421
"('derivation', 'participation')",0.0,0.0
"('derivation', 'participational')",0.0,0.0
"('derivation', 'subCollectionOf')",0.3,0.46153846153846156
"('derivation', 'subQuantityOf')",0.2222222222222222,0.36363636363636365
"('derivation', 'termination')",0.0,0.0
"('derivation', 'triggers')",0.0,0.0
"('derivation', 'other')",0.5333333333333333,0.6956521739130435
"('derivation', 'none')",0.2692307692307692,0.42424242424242425
"('externalDependence', 'historicalDependence')",0.0,0.0
"('externalDependence', 'instantiation')",0.0,0.0
"('externalDependence', 'manifestation')",0.0,0.0
"('externalDependence', 'material')",0.058823529411764705,0.1111111111111111
"('externalDependence', 'mediation')",0.13333333333333333,0.23529411764705882
"('externalDependence', 'memberOf')",0.2,0.3333333333333333
"('externalDependence', 'participation')",0.5,0.6666666666666666
"('externalDependence', 'participational')",0.0,0.0
"('externalDependence', 'subCollectionOf')",0.0,0.0
"('externalDependence', 'subQuantityOf')",0.0,0.0
"('externalDependence', 'termination')",0.0,0.0
"('externalDependence', 'triggers')",0.0,0.0
"('externalDependence', 'other')",0.14285714285714285,0.25
"('externalDependence', 'none')",0.04,0.07692307692307693
"('historicalDependence', 'instantiation')",0.0,0.0
"('historicalDependence', 'manifestation')",0.0,0.0
"('historicalDependence', 'material')",0.0,0.0
"('historicalDependence', 'mediation')",0.0,0.0
"('historicalDependence', 'memberOf')",0.0,0.0
"('historicalDependence', 'participation')",0.0,0.0
"('historicalDependence', 'participational')",0.0,0.0
"('historicalDependence', 'subCollectionOf')",0.0,0.0
"('historicalDependence', 'subQuantityOf')",0.0,0.0
"('historicalDependence', 'termination')",0.0,0.0
"('historicalDependence', 'triggers')",0.0,0.0
"('historicalDependence', 'other')",0.0,0.0
"('historicalDependence', 'none')",0.0,0.0
"('instantiation', 'manifestation')",0.0,0.0
"('instantiation', 'material')",0.0,0.0
"('instantiation', 'mediation')",0.0,0.0
"('instantiation', 'memberOf')",0.0,0.0
"('instantiation', 'participation')",0.0,0.0
"('instantiation', 'participational')",0.0,0.0
"('instantiation', 'subCollectionOf')",0.0,0.0
"('instantiation', 'subQuantityOf')",0.0,0.0
"('instantiation', 'termination')",0.0,0.0
"('instantiation', 'triggers')",0.0,0.0
"('instantiation', 'other')",0.0,0.0
"('instantiation', 'none')",0.0,0.0
"('manifestation', 'material')",0.0,0.0
"('manifestation', 'mediation')",0.0,0.0
"('manifestation', 'memberOf')",0.0,0.0
"('manifestation', 'participation')",0.0,0.0
"('manifestation', 'participational')",0.0,0.0
"('manifestation', 'subCollectionOf')",0.0,0.0
"('manifestation', 'subQuantityOf')",0.0,0.0
"('manifestation', 'termination')",0.0,0.0
"('manifestation', 'triggers')",0.0,0.0
"('manifestation', 'other')",0.0,0.0
"('manifestation', 'none')",0.0,0.0
"('material', 'mediation')",0.55,0.7096774193548387
"('material', 'memberOf')",0.4444444444444444,0.6153846153846154
"('material', 'participation')",0.0,0.0
"('material', 'participational')",0.0,0.0
"('material', 'subCollectionOf')",0.17647058823529413,0.3
"('material', 'subQuantityOf')",0.125,0.2222222222222222
"('material', 'termination')",0.0,0.0
"('material', 'triggers')",0.0,0.0
"('material', 'other')",0.5,0.6666666666666666
"('material', 'none')",0.5384615384615384,0.7
"('mediation', 'memberOf')",0.5625,0.72
"('mediation', 'participation')",0.06666666666666667,0.125
"('mediation', 'participational')",0.0,0.0
"('mediation', 'subCollectionOf')",0.1875,0.3157894736842105
"('mediation', 'subQuantityOf')",0.13333333333333333,0.23529411764705882
"('mediation', 'termination')",0.0,0.0
"('mediation', 'triggers')",0.0,0.0
"('mediation', 'other')",0.6111111111111112,0.7586206896551724
"('mediation', 'none')",0.4444444444444444,0.6153846153846154
"('memberOf', 'participation')",0.1,0.18181818181818182
"('memberOf', 'participational')",0.0,0.0
"('memberOf', 'subCollectionOf')",0.4,0.5714285714285714
"('memberOf', 'subQuantityOf')",0.2,0.3333333333333333
"('memberOf', 'termination')",0.0,0.0
"('memberOf', 'triggers')",0.0,0.0
"('memberOf', 'other')",0.5,0.6666666666666666
"('memberOf', 'none')",0.21428571428571427,0.35294117647058826
"('participation', 'participational')",0.0,0.0
"('participation', 'subCollectionOf')",0.0,0.0
"('participation', 'subQuantityOf')",0.0,0.0
"('participation', 'termination')",0.0,0.0
"('participation', 'triggers')",0.0,0.0
"('participation', 'other')",0.07142857142857142,0.13333333333333333
"('participation', 'none')",0.0,0.0
"('participational', 'subCollectionOf')",0.0,0.0
"('participational', 'subQuantityOf')",0.0,0.0
"('participational', 'termination')",0.0,0.0
"('participational', 'triggers')",0.0,0.0
"('participational', 'other')",0.0,0.0
"('participational', 'none')",0.0,0.0
"('subCollectionOf', 'subQuantityOf')",0.5,0.6666666666666666
"('subCollectionOf', 'termination')",0.0,0.0
"('subCollectionOf', 'triggers')",0.0,0.0
"('subCollectionOf', 'other')",0.2,0.3333333333333333
"('subCollectionOf', 'none')",0.07692307692307693,0.14285714285714285
"('subQuantityOf', 'termination')",0.0,0.0
"('subQuantityOf', 'triggers')",0.0,0.0
"('subQuantityOf', 'other')",0.14285714285714285,0.25
"('subQuantityOf', 'none')",0.08333333333333333,0.15384615384615385
"('termination', 'triggers')",0.0,0.0
"('termination', 'other')",0.0,0.0
"('termination', 'none')",0.0,0.0
"('triggers', 'other')",0.0,0.0
"('triggers', 'none')",0.0,0.0
"('other', 'none')",0.35714285714285715,0.5263157894736842
