Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0001149029070435482,0.008928571428571428,0.008929310747932849,21,Q3
category,0.06043892910490636,0.6964285714285714,0.699046221113732,5,Q1
collective,0.011834999425485465,0.26785714285714285,0.2681184741695228,11,Q2
datatype,0.008502815121222567,0.20535714285714285,0.20553309706087403,13,Q3
enumeration,0.007238883143743537,0.07142857142857142,0.07179444439157744,17,Q3
event,0.04159485234976445,0.4375,0.4394728452839819,8,Q1
historicalRole,0.0026427668620016085,0.03571428571428571,0.03581193126275831,19,Q3
historicalRoleMixin,0.001034126163391934,0.026785714285714284,0.026805669301804985,20,Q3
kind,0.1399517407790417,0.8214285714285714,0.8332654965293281,1,Q1
mixin,0.009422038377570953,0.17857142857142858,0.17881982526898196,14,Q3
mode,0.048259220958290244,0.45535714285714285,0.4579072831464045,6,Q1
phase,0.03332184304262898,0.32142857142857145,0.32315115929603266,10,Q1
phaseMixin,0.002298058140870964,0.07142857142857142,0.07146552936587929,18,Q3
quality,0.01861427094105481,0.33035714285714285,0.3308811462132614,9,Q1
quantity,0.0044812133746983795,0.08928571428571429,0.08939809868682767,16,Q3
relator,0.133517177984603,0.7589285714285714,0.7705838133179183,2,Q1
role,0.20199931058255774,0.6785714285714286,0.7079992267999295,4,Q1
roleMixin,0.05963460875560152,0.4375,0.4415456222877016,7,Q1
situation,0.008387912214179019,0.17857142857142858,0.17876831982583938,15,Q3
subkind,0.18315523382741583,0.7142857142857143,0.7373940068315096,3,Q1
type,0.023555095943927382,0.21428571428571427,0.21557645950304127,12,Q4
