Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
bringsAbout,0.0,0.0,0.0,14,Q1
characterization,0.016194331983805668,0.225,0.225582039152947,6,Q1
comparative,0.001349527665317139,0.025,0.025036398002097997,8,Q1
componentOf,0.15789473684210525,0.45,0.47689699928017754,4,Q1
creation,0.0,0.0,0.0,14,Q1
derivation,0.08232118758434548,0.525,0.5314148830483552,3,Q1
externalDependence,0.0,0.0,0.0,14,Q1
historicalDependence,0.0,0.0,0.0,14,Q1
instantiation,0.0,0.0,0.0,14,Q1
manifestation,0.0,0.0,0.0,14,Q1
material,0.1524966261808367,0.7,0.7164183282109258,2,Q1
mediation,0.5033738191632928,0.9,1.0312057029608785,1,Q1
memberOf,0.06882591093117409,0.425,0.43053688113273864,5,Q1
participation,0.0,0.0,0.0,14,Q1
participational,0.0,0.0,0.0,14,Q1
subCollectionOf,0.017543859649122806,0.1,0.10152727225424764,7,Q1
subQuantityOf,0.0,0.0,0.0,14,Q1
termination,0.0,0.0,0.0,14,Q1
triggers,0.0,0.0,0.0,14,Q1
