Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,0,0.0,0,0.0,0.0,0.0
characterization,12,0.3,9,0.225,0.016194331983805668,0.06716417910447761
comparative,1,0.025,1,0.025,0.001349527665317139,0.007462686567164179
componentOf,117,2.925,18,0.45,0.15789473684210525,0.13432835820895522
creation,0,0.0,0,0.0,0.0,0.0
derivation,61,1.525,21,0.525,0.08232118758434548,0.15671641791044777
externalDependence,0,0.0,0,0.0,0.0,0.0
historicalDependence,0,0.0,0,0.0,0.0,0.0
instantiation,0,0.0,0,0.0,0.0,0.0
manifestation,0,0.0,0,0.0,0.0,0.0
material,113,2.825,28,0.7,0.1524966261808367,0.208955223880597
mediation,373,9.325,36,0.9,0.5033738191632928,0.26865671641791045
memberOf,51,1.275,17,0.425,0.06882591093117409,0.12686567164179105
participation,0,0.0,0,0.0,0.0,0.0
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,13,0.325,4,0.1,0.017543859649122806,0.029850746268656716
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,0,0.0,0,0.0,0.0,0.0
