Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,5.478851632697787e-05,0.00819672131147541,0.008196904418103,44,Q3
category,0.03188691650230112,0.7049180327868853,0.7056388654206605,5,Q1
collective,0.007232084155161078,0.28688524590163933,0.2869763881528782,18,Q1
datatype,0.004821389436774052,0.21311475409836064,0.21316928533563592,22,Q2
enumeration,0.004054350208196362,0.07377049180327869,0.07388181925554019,35,Q3
event,0.025969756738987507,0.4344262295081967,0.43520176602329014,12,Q1
historicalRole,0.0012601358755204909,0.03278688524590164,0.032811092431564916,39,Q3
historicalRoleMixin,0.0004930966469428008,0.02459016393442623,0.02459510737169453,42,Q3
kind,0.08700416392724085,0.8360655737704918,0.8405803758028496,2,Q1
mixin,0.0046022353714661405,0.18032786885245902,0.18038658723775455,24,Q3
mode,0.029750164365548983,0.47540983606557374,0.4763397784225803,9,Q1
phase,0.01818978742055665,0.3360655737704918,0.33655748133133945,15,Q1
phaseMixin,0.0010957703265395574,0.06557377049180328,0.06558292528639002,36,Q3
quality,0.013751917598071444,0.36065573770491804,0.3609178249644963,14,Q1
quantity,0.002410694718387026,0.09836065573770492,0.09839019283534595,31,Q3
relator,0.0683212798597414,0.7459016393442623,0.7490240669418647,3,Q1
role,0.10108481262327416,0.6885245901639344,0.6959053460087057,6,Q1
roleMixin,0.03155818540433925,0.4426229508196721,0.44374654439029554,11,Q1
situation,0.004328292789831252,0.1721311475409836,0.17218555709539163,26,Q3
subkind,0.11094674556213018,0.7295081967213115,0.7378965980639888,4,Q1
type,0.011669953977646285,0.21311475409836064,0.21343403252584886,21,Q1
none_c,0.02081963620425159,0.1885245901639344,0.18967071030645935,23,Q4
other_c,0.006026736795967565,0.1557377049180328,0.15585427260599605,27,Q3
bringsAbout,0.001643655489809336,0.09836065573770492,0.09837438792958501,33,Q3
characterization,0.03057199211045365,0.5573770491803278,0.5582148525922356,8,Q1
comparative,0.002027175104098181,0.04918032786885246,0.04922208943340887,37,Q3
componentOf,0.030188472496164805,0.36885245901639346,0.3700857743741198,13,Q1
creation,0.003287310979618672,0.14754098360655737,0.14757760079723192,28,Q3
derivation,0.011998685075608152,0.319672131147541,0.31989723330462594,16,Q1
externalDependence,0.004218715757177295,0.18032786885245902,0.18037720988946893,25,Q3
historicalDependence,0.002410694718387026,0.13114754098360656,0.13116969526179445,30,Q3
instantiation,0.003780407626561473,0.13934426229508196,0.1393955340618327,29,Q3
manifestation,0.0018628095551172475,0.09836065573770492,0.09837829362511803,32,Q3
material,0.03413324567170721,0.4426229508196721,0.44393710709108225,10,Q1
mediation,0.10776901161516546,0.6311475409836066,0.6402822645944233,7,Q1
memberOf,0.011122068814376506,0.2540983606557377,0.25434165467466213,19,Q1
participation,0.01156037694499233,0.23770491803278687,0.23798586170628758,20,Q1
participational,0.0009314047775586238,0.03278688524590164,0.03280011217949692,40,Q3
subCollectionOf,0.0014792899408284023,0.04918032786885246,0.04920257054277613,38,Q3
subQuantityOf,0.0007670392285776902,0.03278688524590164,0.0327958563435398,41,Q3
termination,0.00027394258163488934,0.02459016393442623,0.024591689792691943,43,Q3
triggers,0.0008766162612316459,0.08196721311475409,0.08197190056274754,34,Q3
none_r,0.12267148805610344,0.8688524590163934,0.8774695946417359,1,Q1
other_r,0.029092702169625246,0.28688524590163933,0.288356601512042,17,Q1
