Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,27,0.32926829268292684,11,0.13414634146341464,0.011873350923482849,0.030303030303030304
characterization,382,4.658536585365853,53,0.6463414634146342,0.167985927880387,0.14600550964187328
comparative,22,0.2682926829268293,5,0.06097560975609756,0.009674582233948988,0.013774104683195593
componentOf,223,2.7195121951219514,29,0.35365853658536583,0.0980650835532102,0.07988980716253444
creation,60,0.7317073170731707,18,0.21951219512195122,0.026385224274406333,0.049586776859504134
derivation,100,1.2195121951219512,29,0.35365853658536583,0.04397537379067722,0.07988980716253444
externalDependence,67,0.8170731707317073,19,0.23170731707317074,0.029463500439753737,0.05234159779614325
historicalDependence,39,0.47560975609756095,15,0.18292682926829268,0.017150395778364115,0.04132231404958678
instantiation,67,0.8170731707317073,16,0.1951219512195122,0.029463500439753737,0.0440771349862259
manifestation,31,0.3780487804878049,11,0.13414634146341464,0.013632365875109938,0.030303030303030304
material,311,3.792682926829268,35,0.4268292682926829,0.13676341248900617,0.09641873278236915
mediation,625,7.621951219512195,56,0.6829268292682927,0.2748460861917326,0.15426997245179064
memberOf,69,0.8414634146341463,19,0.23170731707317074,0.030343007915567283,0.05234159779614325
participation,196,2.3902439024390243,27,0.32926829268292684,0.08619173262972735,0.0743801652892562
participational,17,0.2073170731707317,4,0.04878048780487805,0.007475813544415127,0.011019283746556474
subCollectionOf,8,0.0975609756097561,2,0.024390243902439025,0.003518029903254178,0.005509641873278237
subQuantityOf,11,0.13414634146341464,2,0.024390243902439025,0.004837291116974494,0.005509641873278237
termination,5,0.06097560975609756,3,0.036585365853658534,0.0021987686895338612,0.008264462809917356
triggers,14,0.17073170731707318,9,0.10975609756097561,0.006156552330694811,0.024793388429752067
