Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
category,72,2.25,1.5,0,2.81699908962849,7.935483870967742,1.8794145026818776,4.1342660020376485,0.0,3.0,3.0,0,12,12,1.0,11.0
collective,16,0.5,0.0,0,1.1913667943625412,1.4193548387096775,2.8080810723322043,7.803448275862069,0.0,0.0,0.0,0,5,5,1.0,4.0
datatype,7,0.21875,0.0,0,0.6591477880199651,0.4344758064516129,3.343274963576165,11.353291817869792,0.0,0.0,0.0,0,3,3,1.0,2.0
enumeration,10,0.3125,0.0,0,1.0606601717798212,1.125,3.642824899016001,13.495818399044204,0.0,0.0,0.0,0,5,5,2.0,3.0
event,121,3.78125,0.0,0,6.733327677523442,45.337701612903224,1.906182042418355,2.606240698950939,0.0,3.75,3.75,0,23,23,1.0,22.0
historicalRole,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalRoleMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
kind,157,4.90625,4.0,0,5.630329016914525,31.700604838709676,2.034119454701796,6.460050054316541,0.0,8.25,8.25,0,27,27,1.0,26.0
mixin,6,0.1875,0.0,0,0.47092907485988494,0.2217741935483871,2.609927852631735,6.692112852664577,0.0,0.0,0.0,0,2,2,1.0,1.0
mode,55,1.71875,0.0,0,4.1831796441802345,17.498991935483872,4.032788149691158,18.590152443902344,0.0,2.0,2.0,0,22,22,1.0,21.0
phase,24,0.75,0.0,0,1.9007638532459659,3.6129032258064515,2.8184157900490248,7.6960404204785355,0.0,0.0,0.0,0,8,8,1.0,7.0
phaseMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
quality,13,0.40625,0.0,0,1.3645127926444378,1.8618951612903225,4.151246389187283,18.630512345384318,0.0,0.0,0.0,0,7,7,1.0,6.0
quantity,10,0.3125,0.0,0,1.1760376338064324,1.3830645161290323,4.290733557232606,19.18248348902243,0.0,0.0,0.0,0,6,6,1.0,5.0
relator,85,2.65625,2.0,0,2.9139195972701164,8.490927419354838,1.2568395297426864,1.451605366830631,0.0,4.0,4.0,0,11,11,1.0,10.0
role,95,2.96875,2.0,0,3.1365110573538915,9.837701612903226,0.8069008923557744,-0.3678375032675687,0.0,5.25,5.25,0,10,10,1.0,9.0
roleMixin,54,1.6875,0.0,0,3.1257257221839825,9.77016129032258,2.2770048446512283,5.054952495593117,0.0,2.0,2.0,0,13,13,1.0,12.0
situation,15,0.46875,0.0,0,1.2177285835627767,1.4828629032258065,2.535507111372238,5.1151952413356145,0.0,0.0,0.0,0,4,4,1.0,3.0
subkind,148,4.625,2.0,0,7.982844508795903,63.725806451612904,2.4036104768658086,5.320908450276418,0.0,3.25,3.25,0,32,32,1.0,31.0
type,5,0.15625,0.0,0,0.5148989879014481,0.2651209677419355,3.283157155674014,9.852737498012115,0.0,0.0,0.0,0,2,2,1.0,1.0
none_c,53,1.65625,0.0,0,4.856717164186445,23.587701612903224,3.29263063077608,10.536735831205068,0.0,0.0,0.0,0,21,21,2.0,19.0
other_c,55,1.71875,0.0,0,3.6299326839932693,13.17641129032258,2.3570163189946682,5.419956453863465,0.0,0.5,0.5,0,15,15,2.0,13.0
bringsAbout,3,0.09375,0.0,0,0.5303300858899106,0.28125,5.656854249492381,32.0,0.0,0.0,0.0,0,3,3,3.0,0.0
characterization,46,1.4375,0.0,0,2.8048057836276237,7.866935483870968,2.1570212323429665,4.123840519131345,0.0,1.25,1.25,0,11,11,1.0,10.0
comparative,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
componentOf,41,1.28125,0.0,0,2.6546900068102235,7.047379032258065,2.6005259795737614,6.77288304260056,0.0,1.25,1.25,0,11,11,1.0,10.0
creation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
derivation,21,0.65625,0.0,0,1.5576942223435832,2.4264112903225805,2.4750291427299014,5.405304035028939,0.0,0.0,0.0,0,6,6,2.0,4.0
externalDependence,8,0.25,0.0,0,1.1071614388213236,1.2258064516129032,4.943889859778319,25.418282548476455,0.0,0.0,0.0,0,6,6,2.0,4.0
historicalDependence,5,0.15625,0.0,0,0.8838834764831844,0.78125,5.65685424949238,32.0,0.0,0.0,0.0,0,5,5,5.0,0.0
instantiation,2,0.0625,0.0,0,0.3535533905932738,0.125,5.65685424949238,32.0,0.0,0.0,0.0,0,2,2,2.0,0.0
manifestation,3,0.09375,0.0,0,0.5303300858899106,0.28125,5.656854249492381,32.0,0.0,0.0,0.0,0,3,3,3.0,0.0
material,49,1.53125,0.0,0,2.639457116713159,6.966733870967742,2.0620802502814772,4.37184585054548,0.0,2.0,2.0,0,11,11,1.0,10.0
mediation,86,2.6875,0.0,0,3.8641236539354207,14.931451612903226,1.4592647319495364,1.2132381607942384,0.0,4.5,4.5,0,13,13,2.0,11.0
memberOf,10,0.3125,0.0,0,0.7378040652569471,0.5443548387096774,2.501918887208984,5.843607776358734,0.0,0.0,0.0,0,3,3,1.0,2.0
participation,15,0.46875,0.0,0,2.047569369418444,4.192540322580645,4.845675249700787,24.435653672967444,0.0,0.0,0.0,0,11,11,4.0,7.0
participational,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subCollectionOf,7,0.21875,0.0,0,0.9413228509270448,0.8860887096774194,4.729142182659354,23.25285870151856,0.0,0.0,0.0,0,5,5,2.0,3.0
subQuantityOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
termination,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
triggers,2,0.0625,0.0,0,0.3535533905932738,0.125,5.65685424949238,32.0,0.0,0.0,0.0,0,2,2,2.0,0.0
none_r,518,16.1875,13.5,0,14.310919584528408,204.80241935483872,1.0568557177292286,1.3639570468198436,3.75,27.0,23.25,0,60,60,1.0,59.0
other_r,83,2.59375,0.0,0,5.735342468049005,32.89415322580645,2.891517581854705,8.589112682189079,0.0,1.5,1.5,0,25,25,1.0,24.0
