Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0003401360544217687,0.0136986301369863,0.01370285226387072,21,Q3
category,0.0727891156462585,0.6986301369863014,0.7024117906627584,4,Q1
collective,0.011224489795918367,0.2465753424657534,0.24683068829317448,11,Q2
datatype,0.021768707482993196,0.2328767123287671,0.23389194037105143,12,Q3
enumeration,0.01292517006802721,0.0547945205479452,0.05629830817499417,18,Q3
event,0.0707482993197279,0.4520547945205479,0.45755749267785856,7,Q1
historicalRole,0.007823129251700681,0.0547945205479452,0.055350165612832666,19,Q3
historicalRoleMixin,0.003061224489795918,0.0410958904109589,0.041209747682392696,20,Q3
kind,0.17346938775510204,0.863013698630137,0.8802751118323174,1,Q1
mixin,0.004761904761904762,0.1506849315068493,0.15076015494879713,15,Q3
mode,0.04217687074829932,0.4657534246575342,0.4676592146064698,6,Q1
phase,0.05204081632653061,0.3698630136986301,0.3735062187784358,10,Q1
phaseMixin,0.006802721088435374,0.1095890410958904,0.10979997696959594,16,Q3
quality,0.05068027210884354,0.4520547945205479,0.45488682903557587,8,Q1
quantity,0.0020408163265306124,0.0684931506849315,0.06852354793811662,17,Q3
relator,0.0772108843537415,0.7808219178082192,0.7846300962825682,2,Q1
role,0.10646258503401361,0.684931506849315,0.6931561520227587,5,Q1
roleMixin,0.06020408163265306,0.410958904109589,0.41534534102621823,9,Q1
situation,0.01904761904761905,0.1917808219178082,0.19272440283174647,14,Q3
subkind,0.18197278911564627,0.726027397260274,0.7484850549951249,3,Q1
type,0.022448979591836733,0.2191780821917808,0.22032473396779972,13,Q4
