Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,27,0.32142857142857145,11,0.13095238095238096,0.0066699604743083,0.023655913978494623
characterization,386,4.595238095238095,54,0.6428571428571429,0.09535573122529645,0.11612903225806452
comparative,22,0.2619047619047619,5,0.05952380952380952,0.005434782608695652,0.010752688172043012
componentOf,223,2.6547619047619047,29,0.34523809523809523,0.05508893280632411,0.06236559139784946
creation,75,0.8928571428571429,19,0.2261904761904762,0.018527667984189724,0.04086021505376344
derivation,100,1.1904761904761905,29,0.34523809523809523,0.024703557312252964,0.06236559139784946
externalDependence,81,0.9642857142857143,20,0.23809523809523808,0.0200098814229249,0.043010752688172046
formal,64,0.7619047619047619,12,0.14285714285714285,0.015810276679841896,0.025806451612903226
historicalDependence,39,0.4642857142857143,15,0.17857142857142858,0.009634387351778656,0.03225806451612903
instantiation,70,0.8333333333333334,17,0.20238095238095238,0.017292490118577076,0.03655913978494624
manifestation,37,0.44047619047619047,12,0.14285714285714285,0.009140316205533596,0.025806451612903226
material,311,3.7023809523809526,35,0.4166666666666667,0.07682806324110672,0.07526881720430108
mediation,630,7.5,57,0.6785714285714286,0.15563241106719367,0.12258064516129032
memberOf,70,0.8333333333333334,20,0.23809523809523808,0.017292490118577076,0.043010752688172046
participation,199,2.369047619047619,28,0.3333333333333333,0.0491600790513834,0.060215053763440864
participational,17,0.20238095238095238,4,0.047619047619047616,0.004199604743083004,0.008602150537634409
subCollectionOf,8,0.09523809523809523,2,0.023809523809523808,0.001976284584980237,0.004301075268817204
subQuantityOf,11,0.13095238095238096,2,0.023809523809523808,0.002717391304347826,0.004301075268817204
termination,20,0.23809523809523808,4,0.047619047619047616,0.004940711462450593,0.008602150537634409
triggers,14,0.16666666666666666,9,0.10714285714285714,0.003458498023715415,0.01935483870967742
none,1547,18.416666666666668,74,0.8809523809523809,0.38216403162055335,0.15913978494623657
other,97,1.1547619047619047,7,0.08333333333333333,0.023962450592885376,0.015053763440860216
