Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
bringsAbout,0.006854531607006854,0.13253012048192772,0.1327072621920358,15,Q3
characterization,0.09697892866209698,0.6385542168674698,0.6458764591496393,3,Q1
comparative,0.005585173902005585,0.060240963855421686,0.06049932143211084,17,Q3
componentOf,0.05661335364305661,0.3493975903614458,0.3539544433413691,5,Q1
creation,0.015232292460015232,0.21686746987951808,0.21740175304153164,11,Q2
derivation,0.025387154100025386,0.3493975903614458,0.35031868883016093,6,Q1
externalDependence,0.01700939324701701,0.2289156626506024,0.22954672741164503,10,Q1
historicalDependence,0.009900990099009901,0.18072289156626506,0.18099390360178624,13,Q3
instantiation,0.01700939324701701,0.1927710843373494,0.19352005171358638,12,Q4
manifestation,0.00787001777100787,0.13253012048192772,0.13276358693056714,14,Q3
material,0.07895404925107895,0.42168674698795183,0.4290145154635478,4,Q1
mediation,0.15866971312515868,0.6746987951807228,0.6931050007621783,2,Q1
memberOf,0.017517136329017517,0.2289156626506024,0.2295849095039432,9,Q1
participation,0.04975882203604976,0.3253012048192771,0.3290848131216154,7,Q1
participational,0.004315816197004316,0.04819277108433735,0.04838563272536247,18,Q3
subCollectionOf,0.002030972328002031,0.024096385542168676,0.024181824678752958,21,Q3
subQuantityOf,0.0027925869510027927,0.024096385542168676,0.02425766555288754,20,Q3
termination,0.0012693577050012694,0.03614457831325301,0.03616686066589311,19,Q3
triggers,0.003554201574003554,0.10843373493975904,0.10849196846686195,16,Q3
none,0.3818227976643818,0.8795180722891566,0.9588225530824197,1,Q1
other,0.040873318101040876,0.2289156626506024,0.23253603750677718,8,Q1
