Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,1,0.023255813953488372,1,0.023255813953488372,0.00041911148365465214,0.002506265664160401
category,41,0.9534883720930233,15,0.3488372093023256,0.017183570829840736,0.03759398496240601
collective,66,1.5348837209302326,27,0.627906976744186,0.027661357921207042,0.06766917293233082
datatype,37,0.8604651162790697,9,0.20930232558139536,0.01550712489522213,0.022556390977443608
enumeration,4,0.09302325581395349,1,0.023255813953488372,0.0016764459346186086,0.002506265664160401
event,0,0.0,0,0.0,0.0,0.0
historicalRole,0,0.0,0,0.0,0.0,0.0
historicalRoleMixin,0,0.0,0,0.0,0.0,0.0
kind,326,7.5813953488372094,42,0.9767441860465116,0.1366303436714166,0.10526315789473684
mixin,4,0.09302325581395349,3,0.06976744186046512,0.0016764459346186086,0.007518796992481203
mode,21,0.4883720930232558,8,0.18604651162790697,0.008801341156747695,0.020050125313283207
phase,91,2.116279069767442,19,0.4418604651162791,0.038139145012573344,0.047619047619047616
phaseMixin,0,0.0,0,0.0,0.0,0.0
quality,18,0.4186046511627907,3,0.06976744186046512,0.0075440067057837385,0.007518796992481203
quantity,1,0.023255813953488372,1,0.023255813953488372,0.00041911148365465214,0.002506265664160401
relator,228,5.3023255813953485,39,0.9069767441860465,0.09555741827326068,0.09774436090225563
role,347,8.069767441860465,39,0.9069767441860465,0.1454316848281643,0.09774436090225563
roleMixin,30,0.6976744186046512,12,0.27906976744186046,0.012573344509639563,0.03007518796992481
situation,0,0.0,0,0.0,0.0,0.0
subkind,267,6.209302325581396,33,0.7674418604651163,0.11190276613579211,0.08270676691729323
type,6,0.13953488372093023,2,0.046511627906976744,0.002514668901927913,0.005012531328320802
bringsAbout,0,0.0,0,0.0,0.0,0.0
characterization,33,0.7674418604651163,11,0.2558139534883721,0.013830678960603521,0.02756892230576441
comparative,1,0.023255813953488372,1,0.023255813953488372,0.00041911148365465214,0.002506265664160401
componentOf,137,3.186046511627907,20,0.46511627906976744,0.057418273260687346,0.05012531328320802
creation,0,0.0,0,0.0,0.0,0.0
derivation,72,1.6744186046511629,22,0.5116279069767442,0.030176026823134954,0.05513784461152882
externalDependence,0,0.0,0,0.0,0.0,0.0
historicalDependence,0,0.0,0,0.0,0.0,0.0
instantiation,0,0.0,0,0.0,0.0,0.0
manifestation,0,0.0,0,0.0,0.0,0.0
material,123,2.86046511627907,29,0.6744186046511628,0.05155071248952221,0.07268170426065163
mediation,466,10.837209302325581,39,0.9069767441860465,0.1953059513830679,0.09774436090225563
memberOf,52,1.2093023255813953,18,0.4186046511627907,0.02179379715004191,0.045112781954887216
participation,0,0.0,0,0.0,0.0,0.0
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,14,0.32558139534883723,5,0.11627906976744186,0.00586756077116513,0.012531328320802004
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,0,0.0,0,0.0,0.0,0.0
