Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
bringsAbout,0.0,0.0,0.0,16,Q1
characterization,0.031161473087818695,0.25,0.25193458953665504,8,Q1
comparative,0.0009442870632672333,0.022727272727272728,0.022746881185729366,10,Q1
componentOf,0.12936732766761094,0.45454545454545453,0.47259652528958873,4,Q1
creation,0.0,0.0,0.0,16,Q1
derivation,0.0679886685552408,0.5,0.5046012872079444,3,Q1
externalDependence,0.0,0.0,0.0,16,Q1
historicalDependence,0.0,0.0,0.0,16,Q1
instantiation,0.0,0.0,0.0,16,Q1
manifestation,0.0,0.0,0.0,16,Q1
material,0.11614730878186968,0.6590909090909091,0.6692466090938018,2,Q1
mediation,0.4400377714825307,0.8863636363636364,0.9895826070617251,1,Q1
memberOf,0.049102927289896126,0.4090909090909091,0.41202726774967613,6,Q1
participation,0.0,0.0,0.0,16,Q1
participational,0.0,0.0,0.0,16,Q1
subCollectionOf,0.013220018885741265,0.11363636363636363,0.11440276237851611,9,Q1
subQuantityOf,0.0,0.0,0.0,16,Q1
termination,0.0,0.0,0.0,16,Q1
triggers,0.0,0.0,0.0,16,Q1
none,0.07743153918791312,0.29545454545454547,0.3054325321421433,7,Q1
other,0.07459867799811143,0.45454545454545453,0.46062624003306607,5,Q1
