Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,0,0.0,0,0.0,0.0,0.0
characterization,33,0.75,11,0.25,0.031161473087818695,0.06179775280898876
comparative,1,0.022727272727272728,1,0.022727272727272728,0.0009442870632672333,0.0056179775280898875
componentOf,137,3.1136363636363638,20,0.45454545454545453,0.12936732766761094,0.11235955056179775
creation,0,0.0,0,0.0,0.0,0.0
derivation,72,1.6363636363636365,22,0.5,0.0679886685552408,0.12359550561797752
externalDependence,0,0.0,0,0.0,0.0,0.0
historicalDependence,0,0.0,0,0.0,0.0,0.0
instantiation,0,0.0,0,0.0,0.0,0.0
manifestation,0,0.0,0,0.0,0.0,0.0
material,123,2.7954545454545454,29,0.6590909090909091,0.11614730878186968,0.16292134831460675
mediation,466,10.590909090909092,39,0.8863636363636364,0.4400377714825307,0.21910112359550563
memberOf,52,1.1818181818181819,18,0.4090909090909091,0.049102927289896126,0.10112359550561797
participation,0,0.0,0,0.0,0.0,0.0
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,14,0.3181818181818182,5,0.11363636363636363,0.013220018885741265,0.028089887640449437
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,0,0.0,0,0.0,0.0,0.0
none,82,1.8636363636363635,13,0.29545454545454547,0.07743153918791312,0.07303370786516854
other,79,1.7954545454545454,20,0.45454545454545453,0.07459867799811143,0.11235955056179775
