Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0001743071291615827,0.009433962264150943,0.009435572424431946,39,Q3
category,0.05107198884434373,0.6792452830188679,0.6811626109438911,4,Q1
collective,0.008541049328917553,0.2358490566037736,0.23600365892190953,17,Q2
datatype,0.012375806170472372,0.19811320754716982,0.19849937930128922,18,Q1
enumeration,0.00836674219975597,0.0660377358490566,0.06656564377444985,32,Q3
event,0.06031026668990762,0.44339622641509435,0.44747909657027934,8,Q1
historicalRole,0.0040090639707164024,0.03773584905660377,0.03794821336959199,33,Q3
historicalRoleMixin,0.0015687641624542443,0.02830188679245283,0.028345331485276667,35,Q3
kind,0.11818023357155308,0.8113207547169812,0.81988287861228,1,Q1
mixin,0.003486142583231654,0.1509433962264151,0.1509836483016461,23,Q3
mode,0.03294404741153913,0.4339622641509434,0.43521093387789206,9,Q1
phase,0.03085236186160014,0.3113207547169811,0.3128457775805674,13,Q1
phaseMixin,0.003486142583231654,0.07547169811320754,0.0755521700959129,30,Q3
quality,0.0282377549241764,0.3490566037735849,0.3501969209474967,12,Q1
quantity,0.002788914066585323,0.07547169811320754,0.07552321005996722,31,Q3
relator,0.05455813142757539,0.7452830188679245,0.7472773032266908,2,Q1
role,0.07198884434373366,0.6698113207547169,0.6736687606837092,5,Q1
roleMixin,0.04078786822381036,0.41509433962264153,0.4170934679193619,10,Q1
situation,0.012375806170472372,0.1792452830188679,0.17967201246405395,22,Q4
subkind,0.11940038347568416,0.7075471698113207,0.717551008000233,3,Q1
type,0.015687641624542444,0.18867924528301888,0.1893302926113771,19,Q1
bringsAbout,0.004531985358201151,0.10377358490566038,0.10387249787821247,28,Q3
characterization,0.05664981697751438,0.5283018867924528,0.531330485999111,7,Q1
comparative,0.0022659926791005753,0.03773584905660377,0.03780382291309334,34,Q3
componentOf,0.027540526407530068,0.3018867924528302,0.30314042299281374,14,Q1
creation,0.007495206553948057,0.14150943396226415,0.1417077909700336,25,Q3
derivation,0.013595956074603451,0.2830188679245283,0.2833452481035532,15,Q1
externalDependence,0.012375806170472372,0.18867924528301888,0.18908468520464236,20,Q1
historicalDependence,0.006100749520655395,0.1320754716981132,0.1322162976678476,26,Q3
instantiation,0.01098134913717971,0.14150943396226415,0.14193487918476216,24,Q3
manifestation,0.005926442391493812,0.11320754716981132,0.11336256637719856,27,Q3
material,0.048108767648596826,0.39622641509433965,0.3991363495638785,11,Q1
mediation,0.08384172912672128,0.6132075471698113,0.6189127009918077,6,Q1
memberOf,0.008018127941432805,0.18867924528301888,0.188849537929683,21,Q2
participation,0.025448840857591075,0.2358490566037736,0.2372180874256535,16,Q1
participational,0.0015687641624542443,0.02830188679245283,0.028345331485276667,35,Q3
subCollectionOf,0.001220149904131079,0.018867924528301886,0.018907335660908096,37,Q3
subQuantityOf,0.0,0.0,0.0,40,Q3
termination,0.0005229213874847481,0.018867924528301886,0.018875169476939405,38,Q3
triggers,0.0026146069374237404,0.08490566037735849,0.084945908280226,29,Q3
