Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,1,0.025,0.0,0,0.15811388300841897,0.024999999999999998,6.324555320336759,40.0,0.0,0.0,0.0,0,1,1,1.0,0.0
category,36,0.9,0.0,0,1.9585447239972427,3.8358974358974356,3.8545940692947283,18.256245335484504,0.0,1.0,1.0,0,11,11,1.0,10.0
collective,58,1.45,1.0,0,2.2752852737454874,5.176923076923077,2.378010135830071,5.342004827896133,0.0,1.0,1.0,0,9,9,1.0,8.0
datatype,32,0.8,0.0,0,1.9637744922496212,3.8564102564102574,2.710631149390608,6.730115734673937,0.0,0.0,0.0,0,8,8,1.0,7.0
enumeration,4,0.1,0.0,0,0.6324555320336759,0.39999999999999997,6.32455532033676,40.0,0.0,0.0,0.0,0,4,4,4.0,0.0
event,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalRole,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalRoleMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
kind,292,7.3,6.5,3,5.094995030318907,25.95897435897436,1.0603019878985214,1.4465543683000583,3.0,11.0,8.0,0,24,24,1.0,23.0
mixin,4,0.1,0.0,0,0.37893237337253677,0.1435897435897436,4.107305384313224,17.567803437164336,0.0,0.0,0.0,0,2,2,1.0,1.0
mode,17,0.425,0.0,0,1.0594507527185477,1.1224358974358974,2.5901025404955775,5.876657577259385,0.0,0.0,0.0,0,4,4,1.0,3.0
phase,83,2.075,0.0,0,2.8499887539139337,8.122435897435897,1.0956595275877878,-0.06821097741647408,0.0,4.0,4.0,0,9,9,2.0,7.0
phaseMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
quality,4,0.1,0.0,0,0.4414428557263045,0.19487179487179487,4.292145217726673,17.28531855955679,0.0,0.0,0.0,0,2,2,2.0,0.0
quantity,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
relator,184,4.6,3.0,3,4.2715516906803135,18.246153846153845,1.514890438235123,2.13302576217952,2.0,7.0,5.0,0,17,17,1.0,16.0
role,277,6.925,5.5,5,5.792955492089796,33.55833333333333,1.6298982325381652,4.046633866223125,3.0,9.0,6.0,0,29,29,2.0,27.0
roleMixin,24,0.6,0.0,0,1.3358949751441482,1.7846153846153845,2.899148757779662,8.679943946700321,0.0,1.0,1.0,0,6,6,1.0,5.0
situation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subkind,227,5.675,4.0,0,5.889527864059942,34.68653846153846,1.231803243671976,0.8161653759170648,2.0,8.0,6.0,0,21,21,2.0,19.0
type,2,0.05,0.0,0,0.31622776601683794,0.09999999999999999,6.324555320336759,40.0,0.0,0.0,0.0,0,2,2,2.0,0.0
bringsAbout,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
characterization,12,0.3,0.0,0,0.6076436202501999,0.3692307692307692,1.9199850500961175,2.6226143907064965,0.0,0.0,0.0,0,2,2,1.0,1.0
comparative,1,0.025,0.0,0,0.15811388300841897,0.024999999999999998,6.324555320336759,40.0,0.0,0.0,0.0,0,1,1,1.0,0.0
componentOf,117,2.925,0.0,0,4.381707312721717,19.199358974358972,1.2639265441881022,0.023934254333558336,0.0,5.25,5.25,0,12,12,1.0,11.0
creation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
derivation,61,1.525,1.0,0,2.286947355128273,5.230128205128204,1.8953846811833335,3.177918485811769,0.0,2.0,2.0,0,9,9,1.0,8.0
externalDependence,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalDependence,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
instantiation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
manifestation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
material,113,2.825,2.0,0,3.1694656995324655,10.04551282051282,1.511400949851206,2.625625664181554,0.0,4.0,4.0,0,14,14,1.0,13.0
mediation,373,9.325,6.0,6,8.736564776991246,76.3275641025641,1.7998245166627298,3.512936192961646,4.75,11.5,6.75,0,37,37,2.0,35.0
memberOf,51,1.275,0.0,0,2.407120846411906,5.7942307692307695,2.677763445475891,7.419933320105482,0.0,1.0,1.0,0,10,10,1.0,9.0
participation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
participational,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subCollectionOf,13,0.325,0.0,0,1.0225032129596563,1.0455128205128204,3.0769398697480326,8.363433149844276,0.0,0.0,0.0,0,4,4,2.0,2.0
subQuantityOf,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
termination,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
triggers,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
