Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('bringsAbout', 'characterization')",0.1774193548387097,0.3013698630136986
"('bringsAbout', 'comparative')",0.2,0.3333333333333333
"('bringsAbout', 'componentOf')",0.11904761904761904,0.2127659574468085
"('bringsAbout', 'creation')",0.15384615384615385,0.26666666666666666
"('bringsAbout', 'derivation')",0.10256410256410256,0.18604651162790697
"('bringsAbout', 'externalDependence')",0.17857142857142858,0.30303030303030304
"('bringsAbout', 'historicalDependence')",0.2727272727272727,0.42857142857142855
"('bringsAbout', 'instantiation')",0.20833333333333334,0.3448275862068966
"('bringsAbout', 'manifestation')",0.2631578947368421,0.4166666666666667
"('bringsAbout', 'material')",0.14285714285714285,0.25
"('bringsAbout', 'mediation')",0.08333333333333333,0.15384615384615385
"('bringsAbout', 'memberOf')",0.06060606060606061,0.11428571428571428
"('bringsAbout', 'participation')",0.36666666666666664,0.5365853658536586
"('bringsAbout', 'participational')",0.06666666666666667,0.125
"('bringsAbout', 'subCollectionOf')",0.0,0.0
"('bringsAbout', 'subQuantityOf')",0.0,0.0
"('bringsAbout', 'termination')",0.15384615384615385,0.26666666666666666
"('bringsAbout', 'triggers')",0.5714285714285714,0.7272727272727273
"('bringsAbout', 'other')",0.027777777777777776,0.05405405405405406
"('bringsAbout', 'none')",0.11827956989247312,0.21153846153846154
"('characterization', 'comparative')",0.06349206349206349,0.11940298507462686
"('characterization', 'componentOf')",0.4117647058823529,0.5833333333333334
"('characterization', 'creation')",0.19696969696969696,0.3291139240506329
"('characterization', 'derivation')",0.29577464788732394,0.45652173913043476
"('characterization', 'externalDependence')",0.30158730158730157,0.4634146341463415
"('characterization', 'historicalDependence')",0.203125,0.33766233766233766
"('characterization', 'instantiation')",0.23809523809523808,0.38461538461538464
"('characterization', 'manifestation')",0.1774193548387097,0.3013698630136986
"('characterization', 'material')",0.4189189189189189,0.5904761904761905
"('characterization', 'mediation')",0.6282051282051282,0.7716535433070866
"('characterization', 'memberOf')",0.2727272727272727,0.42857142857142855
"('characterization', 'participation')",0.36363636363636365,0.5333333333333333
