Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,23,0.323943661971831,10,0.14084507042253522,0.01609517144856543,0.033444816053511704
characterization,260,3.6619718309859155,45,0.6338028169014085,0.1819454163750875,0.1505016722408027
comparative,13,0.18309859154929578,4,0.056338028169014086,0.009097270818754374,0.013377926421404682
componentOf,117,1.647887323943662,22,0.30985915492957744,0.08187543736878937,0.07357859531772576
creation,34,0.4788732394366197,14,0.19718309859154928,0.023792862141357594,0.046822742474916385
derivation,52,0.7323943661971831,23,0.323943661971831,0.0363890832750175,0.07692307692307693
externalDependence,63,0.8873239436619719,18,0.2535211267605634,0.044086773967809655,0.06020066889632107
historicalDependence,30,0.4225352112676056,13,0.18309859154929578,0.02099370188943317,0.043478260869565216
instantiation,61,0.8591549295774648,14,0.19718309859154928,0.042687193841847444,0.046822742474916385
manifestation,31,0.43661971830985913,11,0.15492957746478872,0.021693491952414275,0.03678929765886288
material,225,3.1690140845070425,29,0.4084507042253521,0.15745276417074877,0.09698996655518395
mediation,365,5.140845070422535,48,0.676056338028169,0.2554233729881036,0.1605351170568562
memberOf,36,0.5070422535211268,14,0.19718309859154928,0.025192442267319804,0.046822742474916385
participation,101,1.4225352112676057,22,0.30985915492957744,0.07067879636109167,0.07357859531772576
participational,2,0.028169014084507043,2,0.028169014084507043,0.0013995801259622112,0.006688963210702341
subCollectionOf,0,0.0,0,0.0,0.0,0.0
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,3,0.04225352112676056,2,0.028169014084507043,0.002099370188943317,0.006688963210702341
triggers,13,0.18309859154929578,8,0.11267605633802817,0.009097270818754374,0.026755852842809364
