Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00036036036036036037,0.014084507042253521,0.014089116303466591,21,Q3
category,0.07423423423423424,0.6901408450704225,0.6941218247302559,4,Q1
collective,0.011891891891891892,0.2535211267605634,0.2537998794458226,11,Q2
datatype,0.023063063063063063,0.23943661971830985,0.240544797781996,12,Q3
enumeration,0.013693693693693694,0.056338028169014086,0.0579783637657129,18,Q3
event,0.06738738738738739,0.4507042253521127,0.4557141195191847,7,Q1
historicalRole,0.008288288288288289,0.056338028169014086,0.05694443906758939,19,Q3
historicalRoleMixin,0.003243243243243243,0.04225352112676056,0.042377808748735986,20,Q3
kind,0.17297297297297298,0.8591549295774648,0.8763942277288043,1,Q1
mixin,0.004324324324324324,0.14084507042253522,0.14091143900759387,15,Q3
mode,0.044684684684684686,0.4788732394366197,0.480953532572422,6,Q1
phase,0.05153153153153153,0.352112676056338,0.35586350667291083,10,Q1
phaseMixin,0.007207207207207207,0.11267605633802817,0.11290632182308534,16,Q3
quality,0.047207207207207204,0.4507042253521127,0.4531697465217114,8,Q1
quantity,0.002162162162162162,0.07042253521126761,0.07045571950379693,17,Q3
relator,0.07855855855855856,0.7887323943661971,0.7926349961018835,2,Q1
role,0.10234234234234234,0.676056338028169,0.6837588224104864,5,Q1
roleMixin,0.061621621621621624,0.4084507042253521,0.4130728773878338,9,Q1
situation,0.02018018018018018,0.19718309859154928,0.19821305214911852,14,Q3
subkind,0.18126126126126127,0.7323943661971831,0.7544913203419883,3,Q1
type,0.023783783783783784,0.22535211267605634,0.2266037136911833,13,Q4
