Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers
abstract,0.11045304667259788,0.010124421026346267,0.023460801572520104,0.005534248799211217,0.0005537621836479573,0.0,0.0,0.0,0.11045304667259803,0.0017024893353596998,0.004850155621900748,0.05814280066154599,0.0,0.0017024893353596998,0.0005537621836479573,0.04758404078427653,0.05814280066154609,0.007716258552252442,0.0,0.07821364292562387,0.001121033409361677,0.0,0.04758404078427628,0.11045304667259788,0.11045304667259825,0.0,0.016957099669991815,0.0,0.0,0.0,0.0,0.026674884635071394,0.06604508144272749,0.03744167777521919,0.0,0.0,0.0029109233757056013,0.0,0.0,0.0
category,0.010124421026346267,1.1880848405241977,0.27628585009032425,0.26406853102632455,0.04758404078427632,0.0,0.0,0.0,0.7462452704533666,0.03478020696746145,0.22128910815745045,0.35251682219895647,0.0,0.15270834980168793,0.1104530466725979,0.5581660380237079,0.6785468597481648,0.2744663974055319,0.0,0.7338159323293612,0.020556603339520946,0.0,0.19829840233541846,0.010124421026346267,0.5113141716052967,0.0,0.3494908391217284,0.0,0.0,0.0,0.0,0.5011757754697914,0.7304407088910041,0.2690024792915312,0.0,0.0,0.05390631596942436,0.0,0.0,0.0
collective,0.023460801572520104,0.27628585009032425,1.5470261332755757,0.18667379216342148,0.025012339651213453,0.0,0.0,0.0,0.8413952509216096,0.07347323026579572,0.15673782210229256,0.3636802770243384,0.0,0.1049411462922703,0.058142800661545965,0.8276168878330863,1.0575589947636208,0.28602251743278656,0.0,0.801253566393454,0.08260137812911181,0.0,0.20472334051734356,0.023460801572520104,0.570522518743914,0.0,0.4815629009068729,0.0,0.0,0.0,0.0,0.5345034275401739,0.84992781232504,0.5215551971610128,0.0,0.0,0.41763147583118504,0.0,0.0,0.0
datatype,0.005534248799211217,0.26406853102632455,0.18667379216342148,0.9084362422240443,0.11045304667259831,0.0,0.0,0.0,0.5353417603488775,0.1925261428044236,0.13994790798897028,0.46447958550595103,0.0,0.16028673905744942,0.005534248799211217,0.5357581572170899,0.5801661224469605,0.1421352652112724,0.0,0.5808406349292192,0.11543353328816082,0.0,0.23329960540433392,0.005534248799211217,0.31856935468520253,0.0,0.4706127080893349,0.0,0.0,0.0,0.0,0.5196784058847652,0.6893110107848259,0.19491984291749948,0.0,0.0,0.13123243065431867,0.0,0.0,0.0
enumeration,0.0005537621836479573,0.04758404078427632,0.025012339651213453,0.11045304667259831,0.11045304667259788,0.0,0.0,0.0,0.058142800661546104,0.0782136429256237,0.004850155621900748,0.05814280066154599,0.0,0.0017024893353596998,0.0005537621836479573,0.03485235518621478,0.06604508144272739,0.007716258552252442,0.0,0.11045304667259809,0.001121033409361677,0.0,0.006965940845813853,0.0005537621836479573,0.11045304667259825,0.0,0.037441677775219104,0.0,0.0,0.0,0.0,0.11045304667259793,0.0782136429256239,0.01281110031552092,0.0,0.0,0.0029109233757056013,0.0,0.0,0.0
event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historicalRole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
historicalRoleMixin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kind,0.11045304667259803,0.7462452704533666,0.8413952509216096,0.5353417603488775,0.058142800661546104,0.0,0.0,0.0,2.6887672306399835,0.14841648342583583,0.5343593613202839,0.9271383054170499,0.0,0.19282444865570644,0.11045304667259803,1.5565382156623837,1.8081609664626233,0.527593793397392,0.0,1.5887776194093581,0.13580268140352178,0.0,0.6112506308768989,0.11045304667259803,1.2077353190465114,0.0,0.8588122751166616,0.0,0.0,0.0,0.0,1.1624402634268338,1.793966206505887,0.7179531072400652,0.0,0.0,0.3870018736898376,0.0,0.0,0.0
mixin,0.0017024893353596998,0.03478020696746145,0.07347323026579572,0.1925261428044236,0.0782136429256237,0.0,0.0,0.0,0.14841648342583583,0.29744494067781024,0.014948687156453713,0.09615177512128194,0.0,0.005237474733595024,0.0017024893353596998,0.1488328802940482,0.2086290102180691,0.06211709971246765,0.0,0.18960484544445289,0.003447584767250725,0.0,0.02149899977400542,0.0017024893353596998,0.16954430454740604,0.0,0.13093762477782522,0.0,0.0,0.0,0.0,0.23925861235941626,0.19510876274359226,0.07089091703933456,0.0,0.0,0.00896127657657067,0.0,0.0,0.0
