Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0002353494939985879,0.011904761904761904,0.011907088031647186,17,Q3
category,0.0642504118616145,0.7142857142857143,0.7171695734322812,4,Q1
collective,0.015062367615909626,0.2857142857142857,0.28611104134482696,10,Q2
datatype,0.018592610025888443,0.25,0.2506904169440363,11,Q1
enumeration,0.011532125205930808,0.05952380952380952,0.06063063427007854,16,Q3
event,0.0795481289715227,0.4523809523809524,0.4593217074121008,8,Q1
historicalRole,0.0,0.0,0.0,19,Q3
historicalRoleMixin,0.0,0.0,0.0,19,Q3
kind,0.20757825370675453,0.8809523809523809,0.9050778026874898,1,Q1
mixin,0.0037655919039774064,0.15476190476190477,0.1548077092651402,14,Q3
mode,0.05860202400564839,0.5,0.5034224838220465,6,Q1
phase,0.04754059778771476,0.39285714285714285,0.3957231900355232,9,Q1
phaseMixin,0.0,0.0,0.0,19,Q3
quality,0.05601317957166392,0.47619047619047616,0.47947350907035513,7,Q1
quantity,0.0025888444339844667,0.08333333333333333,0.08337353632866856,15,Q3
relator,0.07366439162155801,0.7619047619047619,0.7654575813238289,3,Q1
role,0.09837608849140975,0.7023809523809523,0.7092368130987303,5,Q1
roleMixin,0.0,0.0,0.0,19,Q3
situation,0.01459166862791245,0.17857142857142858,0.17916660373905519,13,Q3
subkind,0.22923040715462462,0.7619047619047619,0.7956415309531214,2,Q1
type,0.01882795951988703,0.2261904761904762,0.2269727375235997,12,Q4
