Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.04549384226150925,positive,very_weak
datatype,category,0.16198710742207031,positive,very_weak
enumeration,category,0.03808746217406512,negative,very_weak
event,category,0.13399140248020486,positive,very_weak
kind,category,0.037980626868866794,positive,very_weak
mode,category,0.22753540125716037,positive,weak
phase,category,0.23820272217849106,negative,weak
quality,category,0.27244345893871974,positive,weak
relator,category,0.15242812694918745,negative,very_weak
role,category,0.2071728250913787,negative,weak
roleMixin,category,0.21349657980983702,positive,weak
situation,category,0.27134054305361566,positive,weak
subkind,category,0.08159511460455032,positive,very_weak
type,category,0.3637713400039956,positive,weak
none,category,0.1471220330481153,positive,very_weak
other,category,0.08999455981562558,negative,very_weak
category,collective,0.04549384226150925,positive,very_weak
datatype,collective,0.07302677608683572,positive,very_weak
enumeration,collective,0.10298085282542983,positive,very_weak
event,collective,0.03762332896548647,positive,very_weak
kind,collective,0.24465057341448193,positive,weak
mode,collective,0.03203237189521479,positive,very_weak
phase,collective,0.26186651614223383,positive,weak
quality,collective,0.08965733400643414,negative,very_weak
relator,collective,0.2036103139269957,positive,weak
role,collective,0.07944926259793372,positive,very_weak
roleMixin,collective,0.07259930440583238,negative,very_weak
situation,collective,0.2737516851289605,negative,weak
subkind,collective,0.13568707211111572,positive,very_weak
type,collective,0.02487343019471286,positive,very_weak
none,collective,0.09860062399389785,negative,very_weak
other,collective,0.024000557294007678,negative,very_weak
category,datatype,0.16198710742207031,positive,very_weak
collective,datatype,0.07302677608683572,positive,very_weak
enumeration,datatype,0.33208739004268617,positive,weak
event,datatype,0.08781185633600828,positive,very_weak
kind,datatype,0.039561756591948126,positive,very_weak
mode,datatype,0.0657453868644784,negative,very_weak
phase,datatype,0.06898264864458371,negative,very_weak
quality,datatype,0.10786742893878934,positive,very_weak
relator,datatype,0.08546219875072317,negative,very_weak
role,datatype,0.2472939923385908,negative,weak
roleMixin,datatype,0.04521656152332192,negative,very_weak
situation,datatype,0.1754102030788717,positive,very_weak
subkind,datatype,0.007148438403026952,negative,very_weak
type,datatype,0.11378940763196137,positive,very_weak
none,datatype,0.12403048429458634,positive,very_weak
other,datatype,0.06079754278553063,positive,very_weak
category,enumeration,0.03808746217406512,negative,very_weak
collective,enumeration,0.10298085282542983,positive,very_weak
datatype,enumeration,0.33208739004268617,positive,weak
event,enumeration,0.020335858152591344,positive,very_weak
kind,enumeration,0.225005513793717,positive,weak
mode,enumeration,0.09664320986031316,negative,very_weak
phase,enumeration,0.15332718375867935,positive,very_weak
quality,enumeration,0.04709255204650732,positive,very_weak
relator,enumeration,0.11207260795136617,positive,very_weak
role,enumeration,0.041624539365325036,positive,very_weak
roleMixin,enumeration,0.06500880560043344,positive,very_weak
situation,enumeration,0.03940742307699288,positive,very_weak
subkind,enumeration,0.05525038899730418,positive,very_weak
type,enumeration,0.15221151807841696,positive,very_weak
none,enumeration,0.10093064821142736,negative,very_weak
other,enumeration,0.08999667310622839,negative,very_weak
category,event,0.13399140248020486,positive,very_weak
collective,event,0.03762332896548647,positive,very_weak
datatype,event,0.08781185633600828,positive,very_weak
enumeration,event,0.020335858152591344,positive,very_weak
kind,event,0.20833708397319356,negative,weak
mode,event,0.1383985841908456,positive,very_weak
phase,event,0.040452099814539545,positive,very_weak
quality,event,0.21048550550737183,positive,weak
relator,event,0.054845999513627154,positive,very_weak
role,event,0.17750015475551678,negative,very_weak
roleMixin,event,0.24645555641059974,positive,weak
situation,event,0.519903137860098,positive,moderate
subkind,event,0.023613120534687674,negative,very_weak
type,event,0.36474510229148477,positive,weak
none,event,0.021393456110571814,negative,very_weak
other,event,0.007259125716620956,negative,very_weak
category,kind,0.037980626868866794,positive,very_weak
collective,kind,0.24465057341448193,positive,weak
datatype,kind,0.039561756591948126,positive,very_weak
enumeration,kind,0.225005513793717,positive,weak
event,kind,0.20833708397319356,negative,weak
mode,kind,0.018317195033651056,negative,very_weak
phase,kind,0.2710807562344187,positive,weak
quality,kind,0.18644932902853764,positive,very_weak
relator,kind,0.4018013441540947,positive,moderate
role,kind,0.2813041316191212,positive,weak
roleMixin,kind,0.264130201046061,negative,weak
situation,kind,0.2268788374006673,negative,weak
subkind,kind,0.5427478484698994,positive,moderate
type,kind,0.29065301467862137,negative,weak
none,kind,0.07210545054850992,negative,very_weak
other,kind,0.08691411863844556,positive,very_weak
category,mode,0.22753540125716037,positive,weak
collective,mode,0.03203237189521479,positive,very_weak
datatype,mode,0.0657453868644784,negative,very_weak
enumeration,mode,0.09664320986031316,negative,very_weak
event,mode,0.1383985841908456,positive,very_weak
kind,mode,0.018317195033651056,negative,very_weak
phase,mode,0.05305472459800826,negative,very_weak
quality,mode,0.22910852256613215,positive,weak
relator,mode,0.04163867002353209,positive,very_weak
role,mode,0.07839805905126551,positive,very_weak
roleMixin,mode,0.08375567034333632,positive,very_weak
situation,mode,0.0772298139028277,negative,very_weak
subkind,mode,0.11088088174551904,positive,very_weak
type,mode,0.2483051036268581,positive,weak
none,mode,0.056131433473725616,positive,very_weak
other,mode,0.1646772747471823,negative,very_weak
category,phase,0.23820272217849106,negative,weak
collective,phase,0.26186651614223383,positive,weak
datatype,phase,0.06898264864458371,negative,very_weak
enumeration,phase,0.15332718375867935,positive,very_weak
event,phase,0.040452099814539545,positive,very_weak
kind,phase,0.2710807562344187,positive,weak
mode,phase,0.05305472459800826,negative,very_weak
quality,phase,0.086336074726295,positive,very_weak
relator,phase,0.2542187561033871,positive,weak
role,phase,0.3437260643021576,positive,weak
roleMixin,phase,0.07864310218019699,negative,very_weak
situation,phase,0.1258842372663247,negative,very_weak
subkind,phase,0.29103422347377633,positive,weak
type,phase,0.1234754756278502,negative,very_weak
none,phase,0.0942769413678023,negative,very_weak
other,phase,0.12030045673970924,positive,very_weak
category,quality,0.27244345893871974,positive,weak
collective,quality,0.08965733400643414,negative,very_weak
datatype,quality,0.10786742893878934,positive,very_weak
enumeration,quality,0.04709255204650732,positive,very_weak
event,quality,0.21048550550737183,positive,weak
kind,quality,0.18644932902853764,positive,very_weak
mode,quality,0.22910852256613215,positive,weak
phase,quality,0.086336074726295,positive,very_weak
relator,quality,0.20170439242468827,positive,weak
role,quality,0.03954358512868097,positive,very_weak
roleMixin,quality,0.011995405142600436,positive,very_weak
situation,quality,0.1657406941903087,positive,very_weak
subkind,quality,0.36731326606594883,positive,weak
type,quality,0.12513085661869283,positive,very_weak
none,quality,0.19124573038116946,positive,very_weak
other,quality,0.13579669399516897,negative,very_weak
category,relator,0.15242812694918745,negative,very_weak
collective,relator,0.2036103139269957,positive,weak
datatype,relator,0.08546219875072317,negative,very_weak
enumeration,relator,0.11207260795136617,positive,very_weak
event,relator,0.054845999513627154,positive,very_weak
kind,relator,0.4018013441540947,positive,moderate
mode,relator,0.04163867002353209,positive,very_weak
phase,relator,0.2542187561033871,positive,weak
quality,relator,0.20170439242468827,positive,weak
role,relator,0.3609971042419954,positive,weak
roleMixin,relator,0.0888664820979932,positive,very_weak
situation,relator,0.2245119103642373,negative,weak
subkind,relator,0.3831431379153233,positive,weak
type,relator,0.011614938000824462,negative,very_weak
none,relator,0.1558690103850064,negative,very_weak
other,relator,0.07600364400676031,negative,very_weak
category,role,0.2071728250913787,negative,weak
collective,role,0.07944926259793372,positive,very_weak
datatype,role,0.2472939923385908,negative,weak
enumeration,role,0.041624539365325036,positive,very_weak
event,role,0.17750015475551678,negative,very_weak
kind,role,0.2813041316191212,positive,weak
mode,role,0.07839805905126551,positive,very_weak
phase,role,0.3437260643021576,positive,weak
quality,role,0.03954358512868097,positive,very_weak
relator,role,0.3609971042419954,positive,weak
roleMixin,role,0.0062456798749614606,positive,very_weak
situation,role,0.2581306009380535,negative,weak
subkind,role,0.10260333447539254,positive,very_weak
type,role,0.23809424431610557,negative,weak
none,role,0.026947060177442923,negative,very_weak
other,role,0.04096300182003088,positive,very_weak
category,roleMixin,0.21349657980983702,positive,weak
collective,roleMixin,0.07259930440583238,negative,very_weak
datatype,roleMixin,0.04521656152332192,negative,very_weak
enumeration,roleMixin,0.06500880560043344,positive,very_weak
event,roleMixin,0.24645555641059974,positive,weak
kind,roleMixin,0.264130201046061,negative,weak
mode,roleMixin,0.08375567034333632,positive,very_weak
phase,roleMixin,0.07864310218019699,negative,very_weak
quality,roleMixin,0.011995405142600436,positive,very_weak
relator,roleMixin,0.0888664820979932,positive,very_weak
role,roleMixin,0.0062456798749614606,positive,very_weak
situation,roleMixin,0.2145559826706451,positive,weak
subkind,roleMixin,0.1784439774706017,negative,very_weak
type,roleMixin,0.3953641677270425,positive,weak
none,roleMixin,0.10415175192049562,positive,very_weak
other,roleMixin,0.123320406727763,negative,very_weak
category,situation,0.27134054305361566,positive,weak
