Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0001486767766874814,0.012195121951219513,0.012196028213686708,40,Q3
category,0.04014272970561998,0.7195121951219512,0.7206311384317411,4,Q1
collective,0.009217960154623847,0.2804878048780488,0.2806392336697038,17,Q2
datatype,0.01159678858162355,0.24390243902439024,0.2441779786701767,18,Q1
enumeration,0.005649717514124294,0.04878048780487805,0.049106570827856216,33,Q3
event,0.047576568539994056,0.45121951219512196,0.45372081510510903,10,Q1
historicalRole,0.0034195658638120725,0.04878048780487805,0.048900198580157164,34,Q3
historicalRoleMixin,0.0013380909901873326,0.036585365853658534,0.03660982767159748,36,Q3
kind,0.1305382099316087,0.8780487804878049,0.8876992087234674,1,Q1
mixin,0.0023788284269997025,0.15853658536585366,0.1585544314238795,26,Q3
mode,0.03672316384180791,0.5,0.5013467769543875,8,Q1
phase,0.028991971454058876,0.3902439024390244,0.39131935525812134,13,Q1
phaseMixin,0.0029735355337496285,0.0975609756097561,0.09760627989785235,30,Q3
quality,0.035385072851620576,0.4878048780487805,0.48908660013222616,9,Q1
quantity,0.0016354445435622957,0.08536585365853659,0.085381518197475,31,Q3
relator,0.0463871543264942,0.7682926829268293,0.7696917660501608,2,Q1
role,0.059470710674992565,0.7073170731707317,0.7098127974522571,5,Q1
roleMixin,0.03479036574487065,0.4268292682926829,0.4282447825951053,12,Q1
situation,0.009217960154623847,0.18292682926829268,0.1831589355056513,24,Q3
subkind,0.14332441272673208,0.7439024390243902,0.7575834779546735,3,Q1
type,0.011002081474873625,0.21951219512195122,0.2197877376107169,21,Q4
bringsAbout,0.004014272970561998,0.13414634146341464,0.1342063907401627,28,Q3
characterization,0.0567945286946179,0.6463414634146342,0.6488319549919028,7,Q1
comparative,0.0032708890871245913,0.06097560975609756,0.061063276202216424,32,Q3
componentOf,0.033154921201308356,0.35365853658536583,0.3552092472044718,14,Q1
creation,0.008920606601248885,0.21951219512195122,0.21969337957569826,22,Q3
derivation,0.014867677668748141,0.35365853658536583,0.35397091453813595,15,Q1
externalDependence,0.009961344038061254,0.23170731707317074,0.23192134261488634,20,Q1
historicalDependence,0.005798394290811775,0.18292682926829268,0.183018704624699,25,Q3
instantiation,0.009961344038061254,0.1951219512195122,0.19537605846867298,23,Q4
manifestation,0.004608980077311924,0.13414634146341464,0.13422549543723836,27,Q3
material,0.04623847754980672,0.4268292682926829,0.4293264737672149,11,Q1
mediation,0.09292298542967588,0.6829268292682927,0.6892196568261875,6,Q1
memberOf,0.010258697591436218,0.23170731707317074,0.2319343046242177,19,Q1
participation,0.029140648230746358,0.32926829268292684,0.3305552691239964,16,Q1
participational,0.002527505203687184,0.04878048780487805,0.04884592381188549,35,Q3
subCollectionOf,0.0011894142134998512,0.024390243902439025,0.02441922815716622,39,Q3
subQuantityOf,0.0016354445435622957,0.024390243902439025,0.024445013325329397,38,Q3
termination,0.0007433838834374071,0.036585365853658534,0.03659291754211733,37,Q3
triggers,0.0020814748736247396,0.10975609756097561,0.10977583290261991,29,Q3
