Stereotype,Stereotype2,Absolute Value,Sign,Classification
characterization,bringsAbout,0.24569150414136331,positive,weak
comparative,bringsAbout,0.2495010903896376,positive,weak
componentOf,bringsAbout,0.08226237563814484,positive,very_weak
creation,bringsAbout,0.0913981581919513,positive,very_weak
derivation,bringsAbout,0.04305875228154965,negative,very_weak
externalDependence,bringsAbout,0.1554019664807043,positive,very_weak
historicalDependence,bringsAbout,0.3660793180287147,positive,weak
instantiation,bringsAbout,0.24093435341777925,positive,weak
manifestation,bringsAbout,0.3061191514760945,positive,weak
material,bringsAbout,0.19495240278189752,positive,very_weak
mediation,bringsAbout,0.2432993551684395,negative,weak
memberOf,bringsAbout,0.0968247038989658,negative,very_weak
participation,bringsAbout,0.47609087937905387,positive,moderate
participational,bringsAbout,0.09345438993217643,positive,very_weak
subCollectionOf,bringsAbout,,negative,very_strong
subQuantityOf,bringsAbout,,negative,very_strong
termination,bringsAbout,0.19682835711357152,positive,very_weak
triggers,bringsAbout,0.6375634342116401,positive,strong
bringsAbout,characterization,0.24569150414136331,positive,weak
comparative,characterization,0.05191905085206548,negative,very_weak
componentOf,characterization,0.20965017448956616,positive,weak
creation,characterization,0.10477268925688224,positive,very_weak
derivation,characterization,0.1371283923734197,negative,very_weak
externalDependence,characterization,0.3548566313252014,positive,weak
historicalDependence,characterization,0.19247996372522763,positive,very_weak
instantiation,characterization,0.26384708001930407,positive,weak
manifestation,characterization,0.34730604239724755,positive,weak
material,characterization,0.16647466969308988,positive,very_weak
mediation,characterization,0.13393191577354036,positive,very_weak
memberOf,characterization,0.008420356036680215,positive,very_weak
participation,characterization,0.254955405221753,positive,weak
participational,characterization,0.08121078146552978,positive,very_weak
subCollectionOf,characterization,,negative,very_strong
subQuantityOf,characterization,,negative,very_strong
termination,characterization,0.18834044017911025,negative,very_weak
triggers,characterization,0.2924066470177147,positive,weak
bringsAbout,comparative,0.2495010903896376,positive,weak
characterization,comparative,0.05191905085206548,negative,very_weak
componentOf,comparative,0.3090777027097336,positive,weak
creation,comparative,0.16477851413804415,positive,very_weak
derivation,comparative,0.10197290154772692,positive,very_weak
externalDependence,comparative,0.13592937705554092,negative,very_weak
historicalDependence,comparative,0.18818515474470848,positive,very_weak
instantiation,comparative,0.11637338894951835,negative,very_weak
manifestation,comparative,0.05255231310285482,positive,very_weak
material,comparative,0.40310163269455157,positive,moderate
mediation,comparative,0.2500384078275433,positive,weak
memberOf,comparative,0.15572621620517105,positive,very_weak
participation,comparative,0.170033542986765,positive,very_weak
participational,comparative,0.04981248119721811,negative,very_weak
subCollectionOf,comparative,,negative,very_strong
