Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('bringsAbout', 'characterization')",0.19148936170212766,0.32142857142857145
"('bringsAbout', 'comparative')",0.16666666666666666,0.2857142857142857
"('bringsAbout', 'componentOf')",0.14285714285714285,0.25
"('bringsAbout', 'creation')",0.13636363636363635,0.24
"('bringsAbout', 'derivation')",0.0967741935483871,0.17647058823529413
"('bringsAbout', 'externalDependence')",0.16666666666666666,0.2857142857142857
"('bringsAbout', 'historicalDependence')",0.2777777777777778,0.43478260869565216
"('bringsAbout', 'instantiation')",0.2,0.3333333333333333
"('bringsAbout', 'manifestation')",0.23529411764705882,0.38095238095238093
"('bringsAbout', 'material')",0.18181818181818182,0.3076923076923077
"('bringsAbout', 'mediation')",0.07142857142857142,0.13333333333333333
"('bringsAbout', 'memberOf')",0.043478260869565216,0.08333333333333333
"('bringsAbout', 'participation')",0.375,0.5454545454545454
"('bringsAbout', 'participational')",0.08333333333333333,0.15384615384615385
"('bringsAbout', 'subCollectionOf')",0.0,0.0
"('bringsAbout', 'subQuantityOf')",0.0,0.0
"('bringsAbout', 'termination')",0.09090909090909091,0.16666666666666666
"('bringsAbout', 'triggers')",0.5,0.6666666666666666
"('characterization', 'comparative')",0.041666666666666664,0.08
"('characterization', 'componentOf')",0.3877551020408163,0.5588235294117647
"('characterization', 'creation')",0.19607843137254902,0.32786885245901637
"('characterization', 'derivation')",0.25,0.4
"('characterization', 'externalDependence')",0.3333333333333333,0.5
"('characterization', 'historicalDependence')",0.20408163265306123,0.3389830508474576
"('characterization', 'instantiation')",0.25,0.4
"('characterization', 'manifestation')",0.2127659574468085,0.3508771929824561
"('characterization', 'material')",0.41509433962264153,0.5866666666666667
"('characterization', 'mediation')",0.5737704918032787,0.7291666666666666
"('characterization', 'memberOf')",0.2,0.3333333333333333
"('characterization', 'participation')",0.35294117647058826,0.5217391304347826
"('characterization', 'participational')",0.0425531914893617,0.08163265306122448
"('characterization', 'subCollectionOf')",0.0,0.0
"('characterization', 'subQuantityOf')",0.0,0.0
"('characterization', 'termination')",0.0,0.0
"('characterization', 'triggers')",0.17391304347826086,0.2962962962962963
"('comparative', 'componentOf')",0.13043478260869565,0.23076923076923078
"('comparative', 'creation')",0.11764705882352941,0.21052631578947367
"('comparative', 'derivation')",0.07692307692307693,0.14285714285714285
"('comparative', 'externalDependence')",0.0,0.0
"('comparative', 'historicalDependence')",0.13333333333333333,0.23529411764705882
"('comparative', 'instantiation')",0.0,0.0
"('comparative', 'manifestation')",0.07142857142857142,0.13333333333333333
"('comparative', 'material')",0.13793103448275862,0.24242424242424243
"('comparative', 'mediation')",0.08,0.14814814814814814
"('comparative', 'memberOf')",0.125,0.2222222222222222
"('comparative', 'participation')",0.125,0.2222222222222222
"('comparative', 'participational')",0.0,0.0
"('comparative', 'subCollectionOf')",0.0,0.0
"('comparative', 'subQuantityOf')",0.0,0.0
"('comparative', 'termination')",0.2,0.3333333333333333
"('comparative', 'triggers')",0.0,0.0
"('componentOf', 'creation')",0.15625,0.2702702702702703
"('componentOf', 'derivation')",0.12195121951219512,0.21739130434782608
"('componentOf', 'externalDependence')",0.17647058823529413,0.3
"('componentOf', 'historicalDependence')",0.20689655172413793,0.34285714285714286
"('componentOf', 'instantiation')",0.2857142857142857,0.4444444444444444
"('componentOf', 'manifestation')",0.2692307692307692,0.42424242424242425
"('componentOf', 'material')",0.3076923076923077,0.47058823529411764
"('componentOf', 'mediation')",0.3090909090909091,0.4722222222222222
"('componentOf', 'memberOf')",0.2857142857142857,0.4444444444444444
"('componentOf', 'participation')",0.18421052631578946,0.3111111111111111
"('componentOf', 'participational')",0.0,0.0
"('componentOf', 'subCollectionOf')",0.0,0.0
"('componentOf', 'subQuantityOf')",0.0,0.0
"('componentOf', 'termination')",0.043478260869565216,0.08333333333333333
"('componentOf', 'triggers')",0.034482758620689655,0.06666666666666667
"('creation', 'derivation')",0.14705882352941177,0.2564102564102564
"('creation', 'externalDependence')",0.2222222222222222,0.36363636363636365
"('creation', 'historicalDependence')",0.2727272727272727,0.42857142857142855
"('creation', 'instantiation')",0.3181818181818182,0.4827586206896552
"('creation', 'manifestation')",0.3,0.46153846153846156
"('creation', 'material')",0.1282051282051282,0.22727272727272727
"('creation', 'mediation')",0.2037037037037037,0.3384615384615385
"('creation', 'memberOf')",0.20833333333333334,0.3448275862068966
"('creation', 'participation')",0.5833333333333334,0.7368421052631579
"('creation', 'participational')",0.125,0.2222222222222222
"('creation', 'subCollectionOf')",0.0,0.0
"('creation', 'subQuantityOf')",0.0,0.0
"('creation', 'termination')",0.13333333333333333,0.23529411764705882
"('creation', 'triggers')",0.045454545454545456,0.08695652173913043
"('derivation', 'externalDependence')",0.10526315789473684,0.19047619047619047
"('derivation', 'historicalDependence')",0.05714285714285714,0.10810810810810811
"('derivation', 'instantiation')",0.05555555555555555,0.10526315789473684
"('derivation', 'manifestation')",0.029411764705882353,0.05714285714285714
"('derivation', 'material')",0.4722222222222222,0.6415094339622641
"('derivation', 'mediation')",0.45098039215686275,0.6216216216216216
"('derivation', 'memberOf')",0.22580645161290322,0.3684210526315789
"('derivation', 'participation')",0.14634146341463414,0.2553191489361702
"('derivation', 'participational')",0.0,0.0
"('derivation', 'subCollectionOf')",0.0,0.0
"('derivation', 'subQuantityOf')",0.0,0.0
"('derivation', 'termination')",0.04,0.07692307692307693
"('derivation', 'triggers')",0.14285714285714285,0.25
"('externalDependence', 'historicalDependence')",0.2916666666666667,0.45161290322580644
"('externalDependence', 'instantiation')",0.45454545454545453,0.625
"('externalDependence', 'manifestation')",0.3181818181818182,0.4827586206896552
"('externalDependence', 'material')",0.06818181818181818,0.1276595744680851
"('externalDependence', 'mediation')",0.21428571428571427,0.35294117647058826
"('externalDependence', 'memberOf')",0.18518518518518517,0.3125
"('externalDependence', 'participation')",0.28125,0.43902439024390244
"('externalDependence', 'participational')",0.10526315789473684,0.19047619047619047
"('externalDependence', 'subCollectionOf')",0.0,0.0
"('externalDependence', 'subQuantityOf')",0.0,0.0
"('externalDependence', 'termination')",0.05263157894736842,0.1
"('externalDependence', 'triggers')",0.18181818181818182,0.3076923076923077
"('historicalDependence', 'instantiation')",0.42105263157894735,0.5925925925925926
