Stereotype,Stereotype2,Absolute Value,Sign,Classification
characterization,bringsAbout,0.366977957198767,positive,weak
componentOf,bringsAbout,0.11839606060237583,negative,very_weak
derivation,bringsAbout,0.08574874525921651,negative,very_weak
externalDependence,bringsAbout,0.6720714527453513,positive,strong
historicalDependence,bringsAbout,1.0,positive,very_strong
manifestation,bringsAbout,1.0,positive,very_strong
material,bringsAbout,0.13460542464015024,negative,very_weak
mediation,bringsAbout,0.21164391474493843,positive,weak
memberOf,bringsAbout,0.08576571680718265,negative,very_weak
participation,bringsAbout,0.7184212081070996,positive,strong
subCollectionOf,bringsAbout,0.04634975536174837,negative,very_weak
bringsAbout,characterization,0.366977957198767,positive,weak
componentOf,characterization,0.14555329394180835,positive,very_weak
derivation,characterization,0.10718753222083548,positive,very_weak
externalDependence,characterization,0.47466685361281535,positive,moderate
historicalDependence,characterization,0.366977957198767,positive,weak
manifestation,characterization,0.366977957198767,positive,weak
material,characterization,0.15050716615080326,negative,very_weak
mediation,characterization,0.6063009106676422,positive,strong
memberOf,characterization,0.12261795525306098,positive,very_weak
participation,characterization,0.4778561045889373,positive,moderate
subCollectionOf,characterization,0.17009338539317012,negative,very_weak
bringsAbout,componentOf,0.11839606060237583,negative,very_weak
characterization,componentOf,0.14555329394180835,positive,very_weak
derivation,componentOf,0.2293206720133569,positive,weak
externalDependence,componentOf,0.17011648178616043,negative,very_weak
historicalDependence,componentOf,0.11839606060237583,negative,very_weak
manifestation,componentOf,0.11839606060237583,negative,very_weak
material,componentOf,0.14473807980650877,positive,very_weak
mediation,componentOf,0.033377780323775925,positive,very_weak
memberOf,componentOf,0.25608991069481174,positive,weak
participation,componentOf,0.17011648178616043,negative,very_weak
subCollectionOf,componentOf,0.18952039298989434,positive,very_weak
bringsAbout,derivation,0.08574874525921651,negative,very_weak
characterization,derivation,0.10718753222083548,positive,very_weak
componentOf,derivation,0.2293206720133569,positive,weak
externalDependence,derivation,0.1232074343255885,negative,very_weak
historicalDependence,derivation,0.08574874525921651,negative,very_weak
manifestation,derivation,0.08574874525921651,negative,very_weak
material,derivation,0.6674764792763487,positive,strong
mediation,derivation,0.3677373573445304,positive,weak
memberOf,derivation,0.133584012115236,positive,very_weak
participation,derivation,0.1232074343255885,negative,very_weak
subCollectionOf,derivation,0.16523913718145333,positive,very_weak
bringsAbout,externalDependence,0.6720714527453513,positive,strong
characterization,externalDependence,0.47466685361281535,positive,moderate
componentOf,externalDependence,0.17011648178616043,negative,very_weak
derivation,externalDependence,0.1232074343255885,negative,very_weak
