year,category,period,predicted,slope,intercept
2015,none (occurrence),2015-2018,-0.04995004994998453,0.7992007992007991,-1610.4395604395602
2016,none (occurrence),2015-2018,0.7492507492509048,0.7992007992007991,-1610.4395604395602
2017,none (occurrence),2015-2018,1.5484515484515669,0.7992007992007991,-1610.4395604395602
2018,none (occurrence),2015-2018,2.3476523476524562,0.7992007992007991,-1610.4395604395602
2015,none (model-wise),2015-2018,0.0515463917525949,0.3092783505154639,-623.1443298969072
2016,none (model-wise),2015-2018,0.3608247422680506,0.3092783505154639,-623.1443298969072
2017,none (model-wise),2015-2018,0.6701030927835063,0.3092783505154639,-623.1443298969072
2018,none (model-wise),2015-2018,0.979381443298962,0.3092783505154639,-623.1443298969072
2015,other (occurrence),2015-2018,0.3296703296703072,0.5294705294705294,-1066.5534465534465
2016,other (occurrence),2015-2018,0.8591408591407799,0.5294705294705294,-1066.5534465534465
2017,other (occurrence),2015-2018,1.3886113886112526,0.5294705294705294,-1066.5534465534465
2018,other (occurrence),2015-2018,1.9180819180819526,0.5294705294705294,-1066.5534465534465
2015,other (model-wise),2015-2018,0.0,0.5154639175257731,-1038.659793814433
2016,other (model-wise),2015-2018,0.5154639175257216,0.5154639175257731,-1038.659793814433
2017,other (model-wise),2015-2018,1.0309278350514433,0.5154639175257731,-1038.659793814433
2018,other (model-wise),2015-2018,1.5463917525771649,0.5154639175257731,-1038.659793814433
