Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
abstract,0,0.0,0,0.0,0.0,0.0
category,312,8.210526315789474,27,0.7105263157894737,0.05144270403957131,0.10074626865671642
collective,70,1.8421052631578947,12,0.3157894736842105,0.011541632316570486,0.04477611940298507
datatype,10,0.2631578947368421,6,0.15789473684210525,0.0016488046166529267,0.022388059701492536
enumeration,25,0.6578947368421053,4,0.10526315789473684,0.004122011541632316,0.014925373134328358
event,154,4.052631578947368,16,0.42105263157894735,0.02539159109645507,0.05970149253731343
historicalRole,0,0.0,0,0.0,0.0,0.0
historicalRoleMixin,0,0.0,0,0.0,0.0,0.0
kind,708,18.63157894736842,29,0.7631578947368421,0.1167353668590272,0.10820895522388059
mixin,68,1.7894736842105263,9,0.23684210526315788,0.0112118713932399,0.033582089552238806
mode,296,7.7894736842105265,17,0.4473684210526316,0.04880461665292663,0.06343283582089553
phase,137,3.6052631578947367,9,0.23684210526315788,0.022588623248145093,0.033582089552238806
phaseMixin,0,0.0,0,0.0,0.0,0.0
quality,13,0.34210526315789475,4,0.10526315789473684,0.0021434460016488046,0.014925373134328358
quantity,33,0.868421052631579,5,0.13157894736842105,0.0054410552349546575,0.018656716417910446
relator,935,24.605263157894736,28,0.7368421052631579,0.15416323165704865,0.1044776119402985
role,1445,38.026315789473685,26,0.6842105263157895,0.2382522671063479,0.09701492537313433
roleMixin,342,9.0,19,0.5,0.05638911788953009,0.0708955223880597
situation,17,0.4473684210526316,6,0.15789473684210525,0.002802967848309975,0.022388059701492536
subkind,1059,27.86842105263158,27,0.7105263157894737,0.17460840890354493,0.10074626865671642
type,139,3.6578947368421053,8,0.21052631578947367,0.02291838417147568,0.029850746268656716
none,238,6.2631578947368425,7,0.18421052631578946,0.039241549876339654,0.026119402985074626
other,64,1.6842105263157894,9,0.23684210526315788,0.010552349546578731,0.033582089552238806
