Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0,0.0,0.0,21,Q3
category,0.05144270403957131,0.7105263157894737,0.7123861293064779,5,Q1
collective,0.011541632316570486,0.3157894736842105,0.31600031798446276,9,Q1
datatype,0.0016488046166529267,0.15789473684210525,0.15790334537020287,16,Q3
enumeration,0.004122011541632316,0.10526315789473684,0.10534383412958562,18,Q3
event,0.02539159109645507,0.42105263157894735,0.4218175570764763,8,Q1
historicalRole,0.0,0.0,0.0,21,Q3
historicalRoleMixin,0.0,0.0,0.0,21,Q3
kind,0.1167353668590272,0.7631578947368421,0.7720344021964829,1,Q1
mixin,0.0112118713932399,0.23684210526315788,0.23710733621215374,11,Q2
mode,0.04880461665292663,0.4473684210526316,0.45002266027586185,7,Q1
phase,0.022588623248145093,0.23684210526315788,0.23791685254670675,10,Q1
phaseMixin,0.0,0.0,0.0,21,Q3
quality,0.0021434460016488046,0.10526315789473684,0.10528497884662504,19,Q3
quantity,0.0054410552349546575,0.13157894736842105,0.13169139862820026,17,Q3
relator,0.15416323165704865,0.7368421052631579,0.752796513065508,2,Q1
role,0.2382522671063479,0.6842105263157895,0.7245054776208695,4,Q1
roleMixin,0.05638911788953009,0.5,0.5031696857088663,6,Q1
situation,0.002802967848309975,0.15789473684210525,0.15791961420671066,15,Q3
subkind,0.17460840890354493,0.7105263157894737,0.7316664143509598,3,Q1
type,0.02291838417147568,0.21052631578947367,0.21177011586368966,13,Q4
none,0.039241549876339654,0.18421052631578946,0.1883438802887883,14,Q4
other,0.010552349546578731,0.23684210526315788,0.2370770653320096,12,Q2
