year,category,period,predicted,slope,intercept
2015,none (occurrence),2015-2018,2.561426019928149,2.501452340665538,-5037.865040421131
2016,none (occurrence),2015-2018,5.062878360593459,2.501452340665538,-5037.865040421131
2017,none (occurrence),2015-2018,7.564330701258768,2.501452340665538,-5037.865040421131
2018,none (occurrence),2015-2018,10.065783041924078,2.501452340665538,-5037.865040421131
2015,none (model-wise),2015-2018,2.163856967858578,0.4386630111415737,-881.7421104824124
2016,none (model-wise),2015-2018,2.602519979000135,0.4386630111415737,-881.7421104824124
2017,none (model-wise),2015-2018,3.0411829901416922,0.4386630111415737,-881.7421104824124
2018,none (model-wise),2015-2018,3.479846001283363,0.4386630111415737,-881.7421104824124
2015,other (occurrence),2015-2018,1.5179365316344047,1.474805912212601,-2970.2159765767565
2016,other (occurrence),2015-2018,2.9927424438469643,1.474805912212601,-2970.2159765767565
2017,other (occurrence),2015-2018,4.467548356059524,1.474805912212601,-2970.2159765767565
2018,other (occurrence),2015-2018,5.942354268272084,1.474805912212601,-2970.2159765767565
2015,other (model-wise),2015-2018,2.64303430187465,0.6788917191122172,-1365.3237797092431
2016,other (model-wise),2015-2018,3.3219260209868935,0.6788917191122172,-1365.3237797092431
2017,other (model-wise),2015-2018,4.000817740099137,0.6788917191122172,-1365.3237797092431
2018,other (model-wise),2015-2018,4.679709459211153,0.6788917191122172,-1365.3237797092431
