Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.011235955056179775,0.022222222222222223
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.01818181818181818,0.03571428571428571
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.016666666666666666,0.03278688524590164
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.021739130434782608,0.0425531914893617
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.017543859649122806,0.034482758620689655
"('abstract', 'situation')",0.047619047619047616,0.09090909090909091
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.037037037037037035,0.07142857142857142
"('category', 'collective')",0.28865979381443296,0.448
"('category', 'datatype')",0.23404255319148937,0.3793103448275862
"('category', 'enumeration')",0.053763440860215055,0.10204081632653061
"('category', 'event')",0.4117647058823529,0.5833333333333334
"('category', 'historicalRole')",0.05555555555555555,0.10526315789473684
"('category', 'historicalRoleMixin')",0.033707865168539325,0.06521739130434782
"('category', 'kind')",0.625,0.7692307692307693
"('category', 'mixin')",0.20652173913043478,0.34234234234234234
"('category', 'mode')",0.5520833333333334,0.7114093959731543
"('category', 'phase')",0.3434343434343434,0.5112781954887218
"('category', 'phaseMixin')",0.0898876404494382,0.16494845360824742
"('category', 'quality')",0.3917525773195876,0.562962962962963
"('category', 'quantity')",0.10989010989010989,0.19801980198019803
"('category', 'relator')",0.5726495726495726,0.7282608695652174
"('category', 'role')",0.5526315789473685,0.711864406779661
"('category', 'roleMixin')",0.5051546391752577,0.6712328767123288
"('category', 'situation')",0.1956521739130435,0.32727272727272727
"('category', 'subkind')",0.6697247706422018,0.8021978021978022
"('category', 'type')",0.27472527472527475,0.43103448275862066
"('collective', 'datatype')",0.23529411764705882,0.38095238095238093
"('collective', 'enumeration')",0.07142857142857142,0.13333333333333333
"('collective', 'event')",0.19736842105263158,0.32967032967032966
"('collective', 'historicalRole')",0.07692307692307693,0.14285714285714285
"('collective', 'historicalRoleMixin')",0.02631578947368421,0.05128205128205128
"('collective', 'kind')",0.30275229357798167,0.4647887323943662
"('collective', 'mixin')",0.1836734693877551,0.3103448275862069
"('collective', 'mode')",0.3150684931506849,0.4791666666666667
"('collective', 'phase')",0.3559322033898305,0.525
"('collective', 'phaseMixin')",0.07317073170731707,0.13636363636363635
"('collective', 'quality')",0.17142857142857143,0.2926829268292683
"('collective', 'quantity')",0.2,0.3333333333333333
"('collective', 'relator')",0.336734693877551,0.5038167938931297
"('collective', 'role')",0.2916666666666667,0.45161290322580644
"('collective', 'roleMixin')",0.2077922077922078,0.34408602150537637
"('collective', 'situation')",0.017857142857142856,0.03508771929824561
"('collective', 'subkind')",0.3163265306122449,0.4806201550387597
"('collective', 'type')",0.21153846153846154,0.3492063492063492
"('datatype', 'enumeration')",0.125,0.2222222222222222
"('datatype', 'event')",0.22388059701492538,0.36585365853658536
"('datatype', 'historicalRole')",0.06451612903225806,0.12121212121212122
"('datatype', 'historicalRoleMixin')",0.034482758620689655,0.06666666666666667
"('datatype', 'kind')",0.23148148148148148,0.37593984962406013
"('datatype', 'mixin')",0.16666666666666666,0.2857142857142857
"('datatype', 'mode')",0.20833333333333334,0.3448275862068966
"('datatype', 'phase')",0.16393442622950818,0.28169014084507044
"('datatype', 'phaseMixin')",0.09375,0.17142857142857143
"('datatype', 'quality')",0.21666666666666667,0.3561643835616438
"('datatype', 'quantity')",0.18181818181818182,0.3076923076923077
"('datatype', 'relator')",0.17307692307692307,0.29508196721311475
"('datatype', 'role')",0.19791666666666666,0.33043478260869563
"('datatype', 'roleMixin')",0.1506849315068493,0.2619047619047619
"('datatype', 'situation')",0.2,0.3333333333333333
"('datatype', 'subkind')",0.23711340206185566,0.38333333333333336
"('datatype', 'type')",0.17391304347826086,0.2962962962962963
"('enumeration', 'event')",0.04918032786885246,0.09375
"('enumeration', 'historicalRole')",0.0,0.0
"('enumeration', 'historicalRoleMixin')",0.0,0.0
"('enumeration', 'kind')",0.08490566037735849,0.1565217391304348
"('enumeration', 'mixin')",0.06896551724137931,0.12903225806451613
