year,category,period,predicted,a (quad),b (linear),intercept
2015,none (occurrence),2015-2018,2.902506962302141,-0.1671309204073168,675.1030688552498,-681740.6399255681
2016,none (occurrence),2015-2018,4.300835655769333,-0.1671309204073168,675.1030688552498,-681740.6399255681
2017,none (occurrence),2015-2018,5.3649025082122535,-0.1671309204073168,675.1030688552498,-681740.6399255681
2018,none (occurrence),2015-2018,6.0947075199801475,-0.1671309204073168,675.1030688552498,-681740.6399255681
2015,none (model-wise),2015-2018,4.018987339921296,0.7911392408527718,-3189.9683558267243,3215586.9317867444
2016,none (model-wise),2015-2018,3.1329113906249404,0.7911392408527718,-3189.9683558267243,3215586.9317867444
2017,none (model-wise),2015-2018,3.829113923944533,0.7911392408527718,-3189.9683558267243,3215586.9317867444
2018,none (model-wise),2015-2018,6.107594937551767,0.7911392408527718,-3189.9683558267243,3215586.9317867444
2015,other (occurrence),2015-2018,7.894150422886014,1.6991643466326423,-6855.225631699246,6914297.982717884
2016,other (occurrence),2015-2018,2.0,1.6991643466326423,-6855.225631699246,6914297.982717884
2017,other (occurrence),2015-2018,-0.4958217293024063,1.6991643466326423,-6855.225631699246,6914297.982717884
2018,other (occurrence),2015-2018,0.4066852340474725,1.6991643466326423,-6855.225631699246,6914297.982717884
2015,other (model-wise),2015-2018,3.670886076055467,0.6329113928668448,-2553.291141102478,2575122.6601047837
2016,other (model-wise),2015-2018,1.645569619257003,0.6329113928668448,-2553.291141102478,2575122.6601047837
2017,other (model-wise),2015-2018,0.8860759492963552,0.6329113928668448,-2553.291141102478,2575122.6601047837
2018,other (model-wise),2015-2018,1.3924050638452172,0.6329113928668448,-2553.291141102478,2575122.6601047837
