Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,3,0.01694915254237288,0.0,0,0.12944708778574185,0.016756548536209556,7.548588955204648,55.609462657833625,0.0,0.0,0.0,0,1,1,1.0,0.0
category,661,3.7344632768361583,1.0,0,9.123060121949244,83.23022598870057,7.137535980965777,66.50873632470953,0.0,4.0,4.0,0,98,98,1.0,97.0
collective,200,1.1299435028248588,0.0,0,3.9657706601123714,15.727336928608116,9.724778477680106,112.12234988532566,0.0,1.0,1.0,0,48,48,1.0,47.0
datatype,127,0.7175141242937854,0.0,0,1.8827502040274169,3.5447483307652803,3.536203268812498,14.59355255160462,0.0,0.0,0.0,0,13,13,1.0,12.0
enumeration,79,0.4463276836158192,0.0,0,2.2983938475328785,5.282614278376989,6.375705982762211,43.7342457225581,0.0,0.0,0.0,0,20,20,1.0,19.0
event,591,3.3389830508474576,0.0,0,8.078331362125596,65.25943759630199,5.715461586310703,48.49883015511154,0.0,3.0,3.0,0,81,81,1.0,80.0
historicalRole,51,0.288135593220339,0.0,0,1.8251791393178163,3.3312788906009247,8.213416136512476,70.81667026835196,0.0,0.0,0.0,0,17,17,1.0,16.0
historicalRoleMixin,18,0.1016949152542373,0.0,0,0.584698307625315,0.3418721109399075,6.0217403788125194,36.03333893121135,0.0,0.0,0.0,0,4,4,1.0,3.0
kind,1972,11.141242937853107,6.0,0,34.2369308946157,1172.1674370826913,10.731099982823002,128.27102923965083,3.0,11.0,8.0,0,429,429,1.0,428.0
mixin,91,0.5141242937853108,0.0,0,3.026600524427245,9.160310734463273,10.567194852180544,123.04134722763578,0.0,0.0,0.0,0,37,37,1.0,36.0
mode,596,3.367231638418079,0.0,0,13.89758193967218,193.1427837699024,10.369710939700566,122.14807131112715,0.0,3.0,3.0,0,171,171,1.0,170.0
phase,450,2.542372881355932,0.0,0,8.751601218228394,76.59052388289673,10.445536290346999,125.83017477619639,0.0,3.0,3.0,0,109,109,1.0,108.0
phaseMixin,20,0.11299435028248588,0.0,0,0.647285033613961,0.4189779147406266,8.025760549016141,76.35679309812713,0.0,0.0,0.0,0,7,7,1.0,6.0
quality,284,1.6045197740112995,0.0,0,4.143941623966897,17.1722521828454,4.196046924415142,19.947744490985585,0.0,1.0,1.0,0,27,27,1.0,26.0
quantity,47,0.2655367231638418,0.0,0,1.6315772033583784,2.662044170518747,10.519420959336768,123.83322185407208,0.0,0.0,0.0,0,20,20,1.0,19.0
relator,1508,8.519774011299434,2.0,0,56.94356161182358,3242.5692090395487,13.103329555689815,173.37239999138546,1.0,6.0,5.0,0,758,758,1.0,757.0
role,2242,12.666666666666666,4.0,0,80.67525154668692,6508.49621212121,12.406402646516401,159.22659176321952,0.0,8.0,8.0,0,1052,1052,1.0,1051.0
roleMixin,653,3.689265536723164,0.0,0,17.413733739579033,303.2381227529532,11.030345391063499,134.68706975470707,0.0,2.0,2.0,0,219,219,1.0,218.0
situation,103,0.5819209039548022,0.0,0,1.914451836588573,3.6651258346173603,4.6961997426449456,26.512909436558793,0.0,0.0,0.0,0,15,15,1.0,14.0
subkind,2373,13.40677966101695,3.0,0,59.842060680614175,3581.0722265023087,12.20109836428132,156.9534272083893,0.0,11.0,11.0,0,782,782,1.0,781.0
type,274,1.5480225988700564,0.0,0,5.7007982933361685,32.499101181304574,7.153091400784854,65.16089221425787,0.0,0.0,0.0,0,60,60,1.0,59.0
bringsAbout,39,0.22033898305084745,0.0,0,0.7920298277678437,0.6273112480739601,3.748966624690444,13.332761429900497,0.0,0.0,0.0,0,4,4,1.0,3.0
characterization,658,3.7175141242937855,1.0,0,9.075402478620278,82.36293014894709,7.480765180638039,75.46188768209963,0.0,4.0,4.0,0,101,101,1.0,100.0
comparative,39,0.22033898305084745,0.0,0,1.4585305098193726,2.127311248073959,8.14504396299207,71.49073511211594,0.0,0.0,0.0,0,15,15,1.0,14.0
componentOf,691,3.903954802259887,0.0,0,15.188468867644296,230.68958654340003,9.24607148526758,98.29878556431026,0.0,3.0,3.0,0,176,176,1.0,175.0
creation,107,0.6045197740112994,0.0,0,2.1002115480307615,4.410888546481768,4.580629958258986,22.664675283696063,0.0,0.0,0.0,0,15,15,1.0,14.0
derivation,292,1.6497175141242937,0.0,0,5.993501445635867,35.92205957883923,7.817048095642259,72.23078385447043,0.0,1.0,1.0,0,64,64,1.0,63.0
externalDependence,123,0.6949152542372882,0.0,0,2.071897219788728,4.29275808936826,3.7995656500374064,16.097391939012557,0.0,0.0,0.0,0,14,14,1.0,13.0
historicalDependence,58,0.327683615819209,0.0,0,1.1205577707169427,1.2556497175141244,4.225325256055195,18.73713626668102,0.0,0.0,0.0,0,7,7,1.0,6.0
instantiation,97,0.5480225988700564,0.0,0,1.7771302964035813,3.1581920903954805,3.673841187012612,13.325560794164357,0.0,0.0,0.0,0,10,10,1.0,9.0
manifestation,71,0.4011299435028249,0.0,0,1.556729843897901,2.423407806882383,5.450800577104162,34.41131796427186,0.0,0.0,0.0,0,13,13,1.0,12.0
material,784,4.429378531073446,0.0,0,14.599845740086067,213.1554956343093,7.711081009630642,70.12994834475872,0.0,3.0,3.0,0,154,154,1.0,153.0
mediation,2481,14.016949152542374,4.0,0,79.26383407905634,6282.755392912173,12.737473824383793,166.55243643379495,0.0,11.0,11.0,0,1047,1047,1.0,1046.0
memberOf,256,1.4463276836158192,0.0,0,8.82717270221562,77.91897791474061,12.276108216764783,158.00466304351337,0.0,1.0,1.0,0,115,115,1.0,114.0
participation,264,1.4915254237288136,0.0,0,5.128040831886743,26.296802773497678,6.581174880687345,54.61072912382188,0.0,0.0,0.0,0,51,51,1.0,50.0
participational,18,0.1016949152542373,0.0,0,0.8054131193108848,0.6486902927580895,9.052260414914548,82.98155009420113,0.0,0.0,0.0,0,8,8,1.0,7.0
subCollectionOf,41,0.23163841807909605,0.0,0,1.1218461470302308,1.2585387776065742,6.6136688154136545,52.70238513770366,0.0,0.0,0.0,0,11,11,1.0,10.0
subQuantityOf,14,0.07909604519774012,0.0,0,0.7719980546638219,0.5959809964047253,12.303258259180376,157.53433563812044,0.0,0.0,0.0,0,10,10,1.0,9.0
termination,39,0.22033898305084745,0.0,0,1.5926086013722482,2.5364021571648685,8.484666392670347,73.99364180862194,0.0,0.0,0.0,0,15,15,1.0,14.0
triggers,21,0.11864406779661017,0.0,0,0.5028807613067435,0.25288906009245,5.100077219429175,29.08917053087145,0.0,0.0,0.0,0,4,4,1.0,3.0
