Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.0,0.0
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.0,0.0
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.0,0.0
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.0,0.0
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.0,0.0
"('abstract', 'quality')",0.0,0.0
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.0,0.0
"('abstract', 'situation')",0.0,0.0
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.0,0.0
"('abstract', 'bringsAbout')",0.0,0.0
"('abstract', 'characterization')",0.0,0.0
"('abstract', 'comparative')",0.0,0.0
"('abstract', 'componentOf')",0.0,0.0
"('abstract', 'creation')",0.0,0.0
"('abstract', 'derivation')",0.0,0.0
"('abstract', 'externalDependence')",0.0,0.0
"('abstract', 'formal')",0.0,0.0
"('abstract', 'historicalDependence')",0.0,0.0
"('abstract', 'instantiation')",0.0,0.0
"('abstract', 'manifestation')",0.0,0.0
"('abstract', 'material')",0.0,0.0
"('abstract', 'mediation')",0.0,0.0
"('abstract', 'memberOf')",0.0,0.0
"('abstract', 'participation')",0.0,0.0
"('abstract', 'participational')",0.0,0.0
"('abstract', 'subCollectionOf')",0.0,0.0
"('abstract', 'subQuantityOf')",0.0,0.0
"('abstract', 'termination')",0.0,0.0
"('abstract', 'triggers')",0.0,0.0
"('category', 'collective')",0.3448275862068966,0.5128205128205128
"('category', 'datatype')",0.13793103448275862,0.24242424242424243
"('category', 'enumeration')",0.06896551724137931,0.12903225806451613
"('category', 'event')",0.3870967741935484,0.5581395348837209
"('category', 'historicalRole')",0.0,0.0
"('category', 'historicalRoleMixin')",0.0,0.0
"('category', 'kind')",0.6,0.75
"('category', 'mixin')",0.2857142857142857,0.4444444444444444
"('category', 'mode')",0.5714285714285714,0.7272727272727273
"('category', 'phase')",0.3333333333333333,0.5
"('category', 'phaseMixin')",0.0,0.0
"('category', 'quality')",0.10714285714285714,0.1935483870967742
"('category', 'quantity')",0.14285714285714285,0.25
"('category', 'relator')",0.5714285714285714,0.7272727272727273
"('category', 'role')",0.5588235294117647,0.7169811320754716
"('category', 'roleMixin')",0.5862068965517241,0.7391304347826086
"('category', 'situation')",0.13793103448275862,0.24242424242424243
"('category', 'subkind')",0.7419354838709677,0.8518518518518519
"('category', 'type')",0.2962962962962963,0.45714285714285713
"('category', 'bringsAbout')",0.037037037037037035,0.07142857142857142
"('category', 'characterization')",0.5,0.6666666666666666
"('category', 'comparative')",0.037037037037037035,0.07142857142857142
"('category', 'componentOf')",0.3870967741935484,0.5581395348837209
"('category', 'creation')",0.0,0.0
"('category', 'derivation')",0.27586206896551724,0.43243243243243246
"('category', 'externalDependence')",0.1111111111111111,0.2
"('category', 'formal')",0.3448275862068966,0.5128205128205128
"('category', 'historicalDependence')",0.037037037037037035,0.07142857142857142
"('category', 'instantiation')",0.037037037037037035,0.07142857142857142
"('category', 'manifestation')",0.037037037037037035,0.07142857142857142
"('category', 'material')",0.5333333333333333,0.6956521739130435
"('category', 'mediation')",0.6,0.75
"('category', 'memberOf')",0.3448275862068966,0.5128205128205128
"('category', 'participation')",0.07407407407407407,0.13793103448275862
"('category', 'participational')",0.0,0.0
"('category', 'subCollectionOf')",0.06896551724137931,0.12903225806451613
"('category', 'subQuantityOf')",0.07407407407407407,0.13793103448275862
"('category', 'termination')",0.0,0.0
"('category', 'triggers')",0.037037037037037035,0.07142857142857142
"('collective', 'datatype')",0.2857142857142857,0.4444444444444444
"('collective', 'enumeration')",0.06666666666666667,0.125
"('collective', 'event')",0.07692307692307693,0.14285714285714285
"('collective', 'historicalRole')",0.0,0.0
"('collective', 'historicalRoleMixin')",0.0,0.0
"('collective', 'kind')",0.3225806451612903,0.4878048780487805
"('collective', 'mixin')",0.3125,0.47619047619047616
"('collective', 'mode')",0.45,0.6206896551724138
"('collective', 'phase')",0.23529411764705882,0.38095238095238093
"('collective', 'phaseMixin')",0.0,0.0
"('collective', 'quality')",0.06666666666666667,0.125
"('collective', 'quantity')",0.21428571428571427,0.35294117647058826
"('collective', 'relator')",0.3333333333333333,0.5
"('collective', 'role')",0.3103448275862069,0.47368421052631576
"('collective', 'roleMixin')",0.24,0.3870967741935484
"('collective', 'situation')",0.058823529411764705,0.1111111111111111
"('collective', 'subkind')",0.3,0.46153846153846156
"('collective', 'type')",0.25,0.4
"('collective', 'bringsAbout')",0.0,0.0
"('collective', 'characterization')",0.35,0.5185185185185185
"('collective', 'comparative')",0.08333333333333333,0.15384615384615385
"('collective', 'componentOf')",0.4,0.5714285714285714
"('collective', 'creation')",0.0,0.0
"('collective', 'derivation')",0.29411764705882354,0.45454545454545453
"('collective', 'externalDependence')",0.15384615384615385,0.26666666666666666
"('collective', 'formal')",0.4117647058823529,0.5833333333333334
"('collective', 'historicalDependence')",0.0,0.0
"('collective', 'instantiation')",0.0,0.0
"('collective', 'manifestation')",0.0,0.0
"('collective', 'material')",0.34782608695652173,0.5161290322580645
"('collective', 'mediation')",0.375,0.5454545454545454
"('collective', 'memberOf')",0.7142857142857143,0.8333333333333334
"('collective', 'participation')",0.07692307692307693,0.14285714285714285
"('collective', 'participational')",0.0,0.0
"('collective', 'subCollectionOf')",0.23076923076923078,0.375
"('collective', 'subQuantityOf')",0.07692307692307693,0.14285714285714285
"('collective', 'termination')",0.0,0.0
"('collective', 'triggers')",0.0,0.0
"('datatype', 'enumeration')",0.1111111111111111,0.2
