Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,30,0.24390243902439024,12,0.0975609756097561,0.0057186427754479605,0.02330097087378641
characterization,565,4.59349593495935,70,0.5691056910569106,0.10770110560426992,0.13592233009708737
comparative,37,0.3008130081300813,6,0.04878048780487805,0.007052992756385818,0.011650485436893204
componentOf,551,4.479674796747967,45,0.36585365853658536,0.1050324056423942,0.08737864077669903
creation,82,0.6666666666666666,20,0.16260162601626016,0.015630956919557758,0.038834951456310676
derivation,219,1.7804878048780488,39,0.3170731707317073,0.04174609226077011,0.07572815533980583
externalDependence,93,0.7560975609756098,24,0.1951219512195122,0.017727792603888678,0.04660194174757282
formal,383,3.113821138211382,24,0.1951219512195122,0.07300800609988563,0.04660194174757282
historicalDependence,49,0.3983739837398374,17,0.13821138211382114,0.009340449866565003,0.03300970873786408
instantiation,72,0.5853658536585366,18,0.14634146341463414,0.013724742661075104,0.03495145631067961
manifestation,43,0.34959349593495936,14,0.11382113821138211,0.00819672131147541,0.027184466019417475
material,625,5.08130081300813,55,0.44715447154471544,0.11913839115516583,0.10679611650485436
mediation,1976,16.065040650406505,79,0.6422764227642277,0.37666793747617233,0.1533980582524272
memberOf,204,1.6585365853658536,32,0.2601626016260163,0.03888677087304613,0.062135922330097085
participation,220,1.7886178861788617,31,0.25203252032520324,0.041936713686618374,0.06019417475728155
participational,17,0.13821138211382114,4,0.032520325203252036,0.003240564239420511,0.007766990291262136
subCollectionOf,27,0.21951219512195122,6,0.04878048780487805,0.005146778497903164,0.011650485436893204
subQuantityOf,14,0.11382113821138211,4,0.032520325203252036,0.002668699961875715,0.007766990291262136
termination,23,0.18699186991869918,5,0.04065040650406504,0.004384292794510103,0.009708737864077669
triggers,16,0.13008130081300814,10,0.08130081300813008,0.0030499428135722455,0.019417475728155338
