Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,1,0.025,0.0,0,0.15811388300841897,0.024999999999999998,6.324555320336759,40.0,0.0,0.0,0.0,0,1,1,1.0,0.0
category,36,0.9,0.0,0,1.9585447239972427,3.8358974358974356,3.8545940692947283,18.256245335484504,0.0,1.0,1.0,0,11,11,1.0,10.0
collective,58,1.45,1.0,0,2.2752852737454874,5.176923076923077,2.378010135830071,5.342004827896133,0.0,1.0,1.0,0,9,9,1.0,8.0
datatype,32,0.8,0.0,0,1.9637744922496212,3.8564102564102574,2.710631149390608,6.730115734673937,0.0,0.0,0.0,0,8,8,1.0,7.0
enumeration,4,0.1,0.0,0,0.6324555320336759,0.39999999999999997,6.32455532033676,40.0,0.0,0.0,0.0,0,4,4,4.0,0.0
event,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalRole,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
historicalRoleMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
kind,292,7.3,6.5,3,5.094995030318907,25.95897435897436,1.0603019878985214,1.4465543683000583,3.0,11.0,8.0,0,24,24,1.0,23.0
mixin,4,0.1,0.0,0,0.37893237337253677,0.1435897435897436,4.107305384313224,17.567803437164336,0.0,0.0,0.0,0,2,2,1.0,1.0
mode,17,0.425,0.0,0,1.0594507527185477,1.1224358974358974,2.5901025404955775,5.876657577259385,0.0,0.0,0.0,0,4,4,1.0,3.0
phase,83,2.075,0.0,0,2.8499887539139337,8.122435897435897,1.0956595275877878,-0.06821097741647408,0.0,4.0,4.0,0,9,9,2.0,7.0
phaseMixin,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
quality,4,0.1,0.0,0,0.4414428557263045,0.19487179487179487,4.292145217726673,17.28531855955679,0.0,0.0,0.0,0,2,2,2.0,0.0
quantity,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
relator,184,4.6,3.0,3,4.2715516906803135,18.246153846153845,1.514890438235123,2.13302576217952,2.0,7.0,5.0,0,17,17,1.0,16.0
role,277,6.925,5.5,5,5.792955492089796,33.55833333333333,1.6298982325381652,4.046633866223125,3.0,9.0,6.0,0,29,29,2.0,27.0
roleMixin,24,0.6,0.0,0,1.3358949751441482,1.7846153846153845,2.899148757779662,8.679943946700321,0.0,1.0,1.0,0,6,6,1.0,5.0
situation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subkind,227,5.675,4.0,0,5.889527864059942,34.68653846153846,1.231803243671976,0.8161653759170648,2.0,8.0,6.0,0,21,21,2.0,19.0
type,2,0.05,0.0,0,0.31622776601683794,0.09999999999999999,6.324555320336759,40.0,0.0,0.0,0.0,0,2,2,2.0,0.0
