Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,26,0.23214285714285715,11,0.09821428571428571,0.006472491909385114,0.026442307692307692
characterization,455,4.0625,61,0.5446428571428571,0.11326860841423948,0.1466346153846154
comparative,28,0.25,5,0.044642857142857144,0.0069703759024147376,0.01201923076923077
componentOf,445,3.9732142857142856,38,0.3392857142857143,0.11077918844909136,0.09134615384615384
creation,43,0.38392857142857145,15,0.13392857142857142,0.010704505850136919,0.036057692307692304
derivation,176,1.5714285714285714,34,0.30357142857142855,0.04381379138660692,0.08173076923076923
externalDependence,73,0.6517857142857143,21,0.1875,0.01817276574558128,0.05048076923076923
historicalDependence,35,0.3125,14,0.125,0.008712969878018421,0.03365384615384615
instantiation,63,0.5625,15,0.13392857142857142,0.01568334578043316,0.036057692307692304
manifestation,34,0.30357142857142855,12,0.10714285714285714,0.00846402788150361,0.028846153846153848
material,537,4.794642857142857,48,0.42857142857142855,0.13368185212845407,0.11538461538461539
mediation,1737,15.508928571428571,71,0.6339285714285714,0.4324122479462285,0.17067307692307693
memberOf,170,1.5178571428571428,26,0.23214285714285715,0.04232013940751805,0.0625
participation,146,1.3035714285714286,25,0.22321428571428573,0.03634553149116256,0.06009615384615385
participational,9,0.08035714285714286,3,0.026785714285714284,0.0022404779686333084,0.007211538461538462
subCollectionOf,19,0.16964285714285715,4,0.03571428571428571,0.004729897933781429,0.009615384615384616
subQuantityOf,3,0.026785714285714284,2,0.017857142857142856,0.0007468259895444362,0.004807692307692308
termination,3,0.026785714285714284,2,0.017857142857142856,0.0007468259895444362,0.004807692307692308
triggers,15,0.13392857142857142,9,0.08035714285714286,0.0037341299477221808,0.021634615384615384
