Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00022376370552696352,0.0136986301369863,0.013700457577243924,38,Q3
category,0.0478854329827702,0.6986301369863014,0.7002692931990132,4,Q1
collective,0.007384202282389797,0.2465753424657534,0.24668588519704737,18,Q2
datatype,0.014320877153725665,0.2328767123287671,0.23331663178502182,19,Q1
enumeration,0.008503020810024613,0.0547945205479452,0.05545034576064337,32,Q3
event,0.046542850749608414,0.4520547945205479,0.4544444676799522,9,Q1
historicalRole,0.005146565227120161,0.0547945205479452,0.05503568493001783,33,Q3
historicalRoleMixin,0.0020138733497426717,0.0410958904109589,0.041145205000562915,35,Q3
kind,0.1141194898187514,0.863013698630137,0.8705262213051144,1,Q1
mixin,0.003132691877377489,0.1506849315068493,0.15071749182368469,27,Q3
mode,0.027746699485343477,0.4657534246575342,0.4665791807534402,8,Q1
phase,0.03423584694562542,0.3698630136986301,0.37144413054767383,13,Q1
phaseMixin,0.004475274110539271,0.1095890410958904,0.10968038113847535,29,Q3
quality,0.033340792123517565,0.4520547945205479,0.453282633318814,10,Q1
quantity,0.0013425822331617813,0.0684931506849315,0.06850630786870311,31,Q3
relator,0.05079436115462072,0.7808219178082192,0.7824723218458347,2,Q1
role,0.07003803982993959,0.684931506849315,0.6885030835792193,6,Q1
roleMixin,0.039606175878272545,0.410958904109589,0.41286301606544396,11,Q1
situation,0.012530767509509957,0.1917808219178082,0.19218975984647949,23,Q3
subkind,0.11971358245692548,0.726027397260274,0.7358309067966626,3,Q1
type,0.014768404564779593,0.2191780821917808,0.21967507251997442,20,Q1
bringsAbout,0.005146565227120161,0.136986301369863,0.13708294531644677,28,Q3
characterization,0.06243007384202282,0.6301369863013698,0.6332220271159975,7,Q1
comparative,0.002908928171850526,0.0547945205479452,0.054871680721371885,34,Q3
componentOf,0.026180353546654732,0.3013698630136986,0.3025048846625841,16,Q1
creation,0.009621839337659432,0.2054794520547945,0.20570460619290545,21,Q3
derivation,0.012754531215036922,0.3287671232876712,0.32901443649385076,14,Q1
externalDependence,0.014097113448198702,0.2465753424657534,0.2469779911645468,17,Q1
historicalDependence,0.006712911165808906,0.1780821917808219,0.17820867040012806,25,Q3
instantiation,0.013649586037144775,0.1917808219178082,0.19226594824475676,22,Q4
manifestation,0.006936674871335869,0.1506849315068493,0.15084450948408593,26,Q3
material,0.05034683374356679,0.3972602739726027,0.40043792146197854,12,Q1
mediation,0.0883866636831506,0.684931506849315,0.6906108682839502,5,Q1
memberOf,0.008055493398970687,0.1917808219178082,0.19194992740131717,24,Q3
participation,0.029313045424032222,0.3150684931506849,0.316429154801315,15,Q1
participational,0.0020138733497426717,0.0410958904109589,0.041145205000562915,35,Q3
subCollectionOf,0.0,0.0,0.0,39,Q3
subQuantityOf,0.0,0.0,0.0,39,Q3
termination,0.0006712911165808906,0.0273972602739726,0.027405483069688766,37,Q3
triggers,0.002908928171850526,0.1095890410958904,0.10962764154822333,30,Q3
