Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00023730422401518748,0.009433962264150943,0.009436946396804395,23,Q3
category,0.06953013763644993,0.6792452830188679,0.6827946942845452,4,Q1
collective,0.011627906976744186,0.2358490566037736,0.236135524056737,11,Q2
datatype,0.01684859990507831,0.19811320754716982,0.19882836398107134,12,Q2
enumeration,0.011390602752728999,0.0660377358490566,0.06701289717017354,20,Q3
event,0.08210726150925486,0.44339622641509435,0.4509343810264358,6,Q1
historicalRole,0.005457997152349312,0.03773584905660377,0.038128519994065295,21,Q3
historicalRoleMixin,0.0021357380161366873,0.02830188679245283,0.02838235671832745,22,Q3
kind,0.1608922638822971,0.8113207547169812,0.8271201167978582,1,Q1
mixin,0.004746084480303749,0.1509433962264151,0.15101799290898657,17,Q3
mode,0.044850498338870434,0.4339622641509434,0.4362737832007078,7,Q1
phase,0.04200284765068818,0.3113207547169811,0.31414145146465094,10,Q1
phaseMixin,0.004746084480303749,0.07547169811320754,0.07562078109875166,18,Q3
quality,0.03844328429046037,0.3490566037735849,0.35116719485878317,9,Q1
quantity,0.0037968675842429997,0.07547169811320754,0.0755671451064774,19,Q3
relator,0.07427622211675368,0.7452830188679245,0.7489751233417732,2,Q1
role,0.09800664451827243,0.6698113207547169,0.6769435041278624,5,Q1
roleMixin,0.05552918841955387,0.41509433962264153,0.41879207436780747,8,Q1
situation,0.01684859990507831,0.1792452830188679,0.18003540430502957,14,Q3
subkind,0.16255339345040343,0.7075471698113207,0.7259797540085065,3,Q1
type,0.021357380161366873,0.18867924528301888,0.18988416281492973,13,Q3
none,0.05007119126720456,0.16037735849056603,0.1680119677622059,15,Q4
other,0.022543901281442808,0.16037735849056603,0.16195408176825607,16,Q4
