Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('bringsAbout', 'characterization')",0.18181818181818182,0.3076923076923077
"('bringsAbout', 'comparative')",0.23076923076923078,0.375
"('bringsAbout', 'componentOf')",0.14285714285714285,0.25
"('bringsAbout', 'creation')",0.15384615384615385,0.26666666666666666
"('bringsAbout', 'derivation')",0.1111111111111111,0.2
"('bringsAbout', 'externalDependence')",0.14814814814814814,0.25806451612903225
"('bringsAbout', 'formal')",0.045454545454545456,0.08695652173913043
"('bringsAbout', 'historicalDependence')",0.23809523809523808,0.38461538461538464
"('bringsAbout', 'instantiation')",0.16666666666666666,0.2857142857142857
"('bringsAbout', 'manifestation')",0.21052631578947367,0.34782608695652173
"('bringsAbout', 'material')",0.1794871794871795,0.30434782608695654
"('bringsAbout', 'mediation')",0.07936507936507936,0.14705882352941177
"('bringsAbout', 'memberOf')",0.06896551724137931,0.12903225806451613
"('bringsAbout', 'participation')",0.3448275862068966,0.5128205128205128
"('bringsAbout', 'participational')",0.07142857142857142,0.13333333333333333
"('bringsAbout', 'subCollectionOf')",0.0,0.0
"('bringsAbout', 'subQuantityOf')",0.0,0.0
"('bringsAbout', 'termination')",0.15384615384615385,0.26666666666666666
"('bringsAbout', 'triggers')",0.5384615384615384,0.7
"('characterization', 'comparative')",0.05357142857142857,0.1016949152542373
"('characterization', 'componentOf')",0.43103448275862066,0.6024096385542169
"('characterization', 'creation')",0.23728813559322035,0.3835616438356164
"('characterization', 'derivation')",0.296875,0.4578313253012048
"('characterization', 'externalDependence')",0.32142857142857145,0.4864864864864865
"('characterization', 'formal')",0.13793103448275862,0.24242424242424243
"('characterization', 'historicalDependence')",0.21052631578947367,0.34782608695652173
"('characterization', 'instantiation')",0.26785714285714285,0.4225352112676056
"('characterization', 'manifestation')",0.2,0.3333333333333333
"('characterization', 'material')",0.45901639344262296,0.6292134831460674
"('characterization', 'mediation')",0.6086956521739131,0.7567567567567568
"('characterization', 'memberOf')",0.27586206896551724,0.43243243243243246
"('characterization', 'participation')",0.3898305084745763,0.5609756097560976
"('characterization', 'participational')",0.05454545454545454,0.10344827586206896
"('characterization', 'subCollectionOf')",0.037037037037037035,0.07142857142857142
"('characterization', 'subQuantityOf')",0.037037037037037035,0.07142857142857142
"('characterization', 'termination')",0.03571428571428571,0.06896551724137931
"('characterization', 'triggers')",0.16666666666666666,0.2857142857142857
"('comparative', 'componentOf')",0.13333333333333333,0.23529411764705882
"('comparative', 'creation')",0.14285714285714285,0.25
"('comparative', 'derivation')",0.0967741935483871,0.17647058823529413
"('comparative', 'externalDependence')",0.0,0.0
"('comparative', 'formal')",0.0,0.0
"('comparative', 'historicalDependence')",0.1111111111111111,0.2
