Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,0,0.0,0,0.0,0.0,0.0
characterization,386,4.595238095238095,54,0.6428571428571429,0.19845758354755785,0.18947368421052632
comparative,22,0.2619047619047619,5,0.05952380952380952,0.011311053984575836,0.017543859649122806
componentOf,0,0.0,0,0.0,0.0,0.0
creation,75,0.8928571428571429,19,0.2261904761904762,0.038560411311053984,0.06666666666666667
derivation,100,1.1904761904761905,29,0.34523809523809523,0.05141388174807198,0.10175438596491228
externalDependence,0,0.0,0,0.0,0.0,0.0
formal,64,0.7619047619047619,12,0.14285714285714285,0.032904884318766064,0.042105263157894736
historicalDependence,0,0.0,0,0.0,0.0,0.0
instantiation,70,0.8333333333333334,17,0.20238095238095238,0.03598971722365039,0.05964912280701754
manifestation,37,0.44047619047619047,12,0.14285714285714285,0.019023136246786632,0.042105263157894736
material,311,3.7023809523809526,35,0.4166666666666667,0.15989717223650385,0.12280701754385964
mediation,630,7.5,57,0.6785714285714286,0.32390745501285345,0.2
memberOf,0,0.0,0,0.0,0.0,0.0
participation,199,2.369047619047619,28,0.3333333333333333,0.10231362467866324,0.09824561403508772
participational,17,0.20238095238095238,4,0.047619047619047616,0.008740359897172237,0.014035087719298246
subCollectionOf,0,0.0,0,0.0,0.0,0.0
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,20,0.23809523809523808,4,0.047619047619047616,0.010282776349614395,0.014035087719298246
triggers,14,0.16666666666666666,9,0.10714285714285714,0.0071979434447300775,0.031578947368421054
