Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('abstract', 'category')",0.014285714285714285,0.028169014084507043
"('abstract', 'collective')",0.0,0.0
"('abstract', 'datatype')",0.0,0.0
"('abstract', 'enumeration')",0.0,0.0
"('abstract', 'event')",0.022222222222222223,0.043478260869565216
"('abstract', 'historicalRole')",0.0,0.0
"('abstract', 'historicalRoleMixin')",0.3333333333333333,0.5
"('abstract', 'kind')",0.0,0.0
"('abstract', 'mixin')",0.0,0.0
"('abstract', 'mode')",0.022222222222222223,0.043478260869565216
"('abstract', 'phase')",0.0,0.0
"('abstract', 'phaseMixin')",0.125,0.2222222222222222
"('abstract', 'quality')",0.027777777777777776,0.05405405405405406
"('abstract', 'quantity')",0.0,0.0
"('abstract', 'relator')",0.0,0.0
"('abstract', 'role')",0.0,0.0
"('abstract', 'roleMixin')",0.023255813953488372,0.045454545454545456
"('abstract', 'situation')",0.05263157894736842,0.1
"('abstract', 'subkind')",0.0,0.0
"('abstract', 'type')",0.05263157894736842,0.1
"('abstract', 'bringsAbout')",0.09090909090909091,0.16666666666666666
"('abstract', 'characterization')",0.01818181818181818,0.03571428571428571
"('abstract', 'comparative')",0.0,0.0
"('abstract', 'componentOf')",0.03125,0.06060606060606061
"('abstract', 'creation')",0.07142857142857142,0.13333333333333333
"('abstract', 'derivation')",0.0,0.0
"('abstract', 'externalDependence')",0.0,0.0
"('abstract', 'historicalDependence')",0.07142857142857142,0.13333333333333333
"('abstract', 'instantiation')",0.06666666666666667,0.125
"('abstract', 'manifestation')",0.08333333333333333,0.15384615384615385
"('abstract', 'material')",0.024390243902439025,0.047619047619047616
"('abstract', 'mediation')",0.0,0.0
"('abstract', 'memberOf')",0.0,0.0
"('abstract', 'participation')",0.041666666666666664,0.08
"('abstract', 'participational')",0.0,0.0
"('abstract', 'subCollectionOf')",0.0,0.0
"('abstract', 'subQuantityOf')",0.0,0.0
"('abstract', 'termination')",0.0,0.0
"('abstract', 'triggers')",0.0,0.0
"('category', 'collective')",0.23376623376623376,0.37894736842105264
"('category', 'datatype')",0.21333333333333335,0.3516483516483517
"('category', 'enumeration')",0.0547945205479452,0.1038961038961039
"('category', 'event')",0.3855421686746988,0.5565217391304348
"('category', 'historicalRole')",0.04225352112676056,0.08108108108108109
"('category', 'historicalRoleMixin')",0.04285714285714286,0.0821917808219178
"('category', 'kind')",0.5714285714285714,0.7272727272727273
"('category', 'mixin')",0.1780821917808219,0.3023255813953488
"('category', 'mode')",0.4935064935064935,0.6608695652173913
"('category', 'phase')",0.2911392405063291,0.45098039215686275
"('category', 'phaseMixin')",0.11428571428571428,0.20512820512820512
"('category', 'quality')",0.37662337662337664,0.5471698113207547
"('category', 'quantity')",0.08333333333333333,0.15384615384615385
"('category', 'relator')",0.53125,0.6938775510204082
"('category', 'role')",0.4946236559139785,0.6618705035971223
"('category', 'roleMixin')",0.44871794871794873,0.6194690265486725
"('category', 'situation')",0.2191780821917808,0.3595505617977528
"('category', 'subkind')",0.625,0.7692307692307693
"('category', 'type')",0.2361111111111111,0.38202247191011235
"('category', 'bringsAbout')",0.15714285714285714,0.2716049382716049
"('category', 'characterization')",0.5625,0.72
"('category', 'comparative')",0.04225352112676056,0.08108108108108109
"('category', 'componentOf')",0.36,0.5294117647058824
"('category', 'creation')",0.12,0.21428571428571427
"('category', 'derivation')",0.2345679012345679,0.38
"('category', 'externalDependence')",0.21621621621621623,0.35555555555555557
"('category', 'historicalDependence')",0.16666666666666666,0.2857142857142857
"('category', 'instantiation')",0.18055555555555555,0.3058823529411765
"('category', 'manifestation')",0.1388888888888889,0.24390243902439024
"('category', 'material')",0.35365853658536583,0.5225225225225225
"('category', 'mediation')",0.4888888888888889,0.6567164179104478
"('category', 'memberOf')",0.16883116883116883,0.28888888888888886
