Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0,0.0,0.0,19,Q3
category,0.08161157024793389,0.6363636363636364,0.64157550302695,5,Q1
collective,0.01652892561983471,0.21212121212121213,0.21276422164903172,9,Q1
datatype,0.007231404958677686,0.12121212121212122,0.12142763913713531,15,Q3
enumeration,0.010330578512396695,0.09090909090909091,0.0914941728325807,16,Q3
event,0.14256198347107438,0.42424242424242425,0.447555084496083,6,Q1
historicalRole,0.0,0.0,0.0,19,Q3
historicalRoleMixin,0.0,0.0,0.0,19,Q3
kind,0.17355371900826447,0.696969696969697,0.7182531948245207,1,Q1
mixin,0.006198347107438017,0.15151515151515152,0.15164188288702962,12,Q2
mode,0.06714876033057851,0.36363636363636365,0.36978420865771316,8,Q1
phase,0.024793388429752067,0.18181818181818182,0.18350085381135967,10,Q1
phaseMixin,0.0,0.0,0.0,19,Q3
quality,0.013429752066115703,0.12121212121212122,0.12195382966229189,14,Q3
quantity,0.010330578512396695,0.09090909090909091,0.0914941728325807,16,Q3
relator,0.08884297520661157,0.6666666666666666,0.6725604201021698,3,Q1
role,0.10330578512396695,0.6363636363636364,0.6446943174296091,4,Q1
roleMixin,0.058884297520661155,0.42424242424242425,0.4283094617465167,7,Q1
situation,0.015495867768595042,0.15151515151515152,0.15230549253576217,11,Q2
subkind,0.15495867768595042,0.6666666666666666,0.684438920747953,2,Q1
type,0.024793388429752067,0.12121212121212122,0.12372182684785465,13,Q4
