Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00022461814914645105,0.012195121951219513,0.01219719036163829,21,Q3
category,0.06064690026954178,0.7195121951219512,0.7220636020749921,4,Q1
collective,0.013926325247079964,0.2804878048780488,0.28083331572339104,11,Q2
datatype,0.01752021563342318,0.24390243902439024,0.24453089317689092,12,Q4
enumeration,0.008535489667565139,0.04878048780487805,0.049521617242846254,18,Q3
event,0.07187780772686433,0.45121951219512196,0.456908598550327,8,Q1
historicalRole,0.005166217430368374,0.04878048780487805,0.04905329543486042,19,Q3
historicalRoleMixin,0.0020215633423180594,0.036585365853658534,0.03664117510387799,20,Q3
kind,0.197214734950584,0.8780487804878049,0.8999240593504267,1,Q1
mixin,0.0035938903863432167,0.15853658536585366,0.15857731536248698,15,Q3
mode,0.05548068283917341,0.5,0.5030686893141939,6,Q1
phase,0.04380053908355795,0.3902439024390244,0.39269427117650835,10,Q1
phaseMixin,0.004492362982929021,0.0975609756097561,0.09766435013400651,16,Q3
quality,0.05345911949685535,0.4878048780487805,0.49072545940226564,7,Q1
quantity,0.0024707996406109615,0.08536585365853659,0.08540160315658442,17,Q3
relator,0.07008086253369272,0.7682926829268293,0.771482322501541,3,Q1
role,0.08984725965858041,0.7073170731707317,0.7130006816735637,5,Q1
roleMixin,0.05256064690026954,0.4268292682926829,0.43005330585154433,9,Q1
situation,0.013926325247079964,0.18292682926829268,0.1834561729706541,14,Q3
subkind,0.2165318957771788,0.7439024390243902,0.7747753872415513,2,Q1
type,0.016621743036837375,0.21951219512195122,0.22014060540672692,13,Q3
