Stereotype,Shannon Entropy,Gini Coefficient,Simpson Index
abstract,1.584962496393071,0.9830508474576272,0.3333333333333333
category,5.743624752061033,0.7407540364282845,0.03917641862029979
collective,4.963043131973567,0.8366666666666667,0.07485
datatype,4.8092356627842925,0.8766404199475065,0.04433008866017732
enumeration,2.9812522940525277,0.9656010870342558,0.15462265662554078
event,5.314499063976951,0.8212261129752311,0.03853344441867722
historicalRole,2.5156284014267953,0.9744101030242606,0.2310649750096117
historicalRoleMixin,2.4613201315548383,0.9730069052102951,0.19135802469135801
kind,5.893889431286136,0.641208558233346,0.05870009751120145
mixin,3.3775144818601586,0.941578195815484,0.20033812341504648
mode,4.715388430316047,0.8556478216357638,0.10134678618080266
phase,5.094380223736376,0.8190583804143127,0.07221728395061727
phaseMixin,2.7016094855174675,0.9694915254237289,0.18999999999999997
quality,5.080581901960537,0.8499244051881913,0.04312140448323745
quantity,2.954312248318958,0.9626156990022839,0.2177455862381168
relator,4.234323293944215,0.7933582100735812,0.2566066742184917
role,4.18854472730121,0.8044723990383889,0.23353805900014402
roleMixin,4.416866655011383,0.8775490781356797,0.13081102884789017
situation,4.239234658416246,0.9148154242773299,0.06645301159392968
subkind,5.070669126079779,0.7786658286133312,0.11757553414244283
type,4.301360497890233,0.9118314157284837,0.08183707176727584
none,3.3219140001412986,0.9575438118174521,0.13887111960842094
other,3.846323374013325,0.9364406779661016,0.08136094674556213
