Stereotype,Stereotype2,Absolute Value,Sign,Classification
collective,category,0.07472453957589524,positive,very_weak
datatype,category,0.13295084501338433,positive,very_weak
enumeration,category,0.11340584519443857,negative,very_weak
event,category,0.11486390969687052,positive,very_weak
kind,category,0.08832155900960513,positive,very_weak
mode,category,0.2672155114217641,positive,weak
phase,category,0.09172272325111741,negative,very_weak
quality,category,0.24036754146298714,positive,weak
relator,category,0.10333628213544258,negative,very_weak
role,category,0.17320849151159376,negative,very_weak
roleMixin,category,0.23777360821093688,positive,weak
situation,category,0.20153189295930915,positive,weak
subkind,category,0.21607701745359664,positive,weak
type,category,0.3391626898493648,positive,weak
category,collective,0.07472453957589524,positive,very_weak
datatype,collective,0.11933197922148109,positive,very_weak
enumeration,collective,0.0022301620505318464,positive,very_weak
event,collective,0.0628914312483588,negative,very_weak
kind,collective,0.2195686068562145,positive,weak
mode,collective,0.1267397271118785,positive,very_weak
phase,collective,0.25011814109421054,positive,weak
quality,collective,0.06067747358916077,negative,very_weak
relator,collective,0.11583590757647942,positive,very_weak
role,collective,0.051162797762685626,positive,very_weak
roleMixin,collective,0.06761726087185832,negative,very_weak
situation,collective,0.26463087466802526,negative,weak
subkind,collective,0.14808263204511332,positive,very_weak
type,collective,0.03216562340561914,positive,very_weak
category,datatype,0.13295084501338433,positive,very_weak
collective,datatype,0.11933197922148109,positive,very_weak
enumeration,datatype,0.26464089377492717,positive,weak
event,datatype,0.05918200141874738,positive,very_weak
kind,datatype,0.11807056902200518,positive,very_weak
mode,datatype,0.026687853310719087,negative,very_weak
phase,datatype,0.008183619433667091,positive,very_weak
quality,datatype,0.15925017982360654,positive,very_weak
relator,datatype,0.13208881871670086,negative,very_weak
role,datatype,0.17799757090405852,negative,very_weak
roleMixin,datatype,0.07368824377545344,negative,very_weak
situation,datatype,0.16037787263557657,positive,very_weak
subkind,datatype,0.06964261046358068,positive,very_weak
type,datatype,0.08938157650667547,positive,very_weak
category,enumeration,0.11340584519443857,negative,very_weak
collective,enumeration,0.0022301620505318464,positive,very_weak
datatype,enumeration,0.26464089377492717,positive,weak
event,enumeration,0.016401387872729007,negative,very_weak
kind,enumeration,0.16674293112400693,positive,very_weak
mode,enumeration,0.0494702095495534,negative,very_weak
phase,enumeration,0.060281021951303596,positive,very_weak
quality,enumeration,0.0690314442905736,positive,very_weak
relator,enumeration,0.08367472767181298,positive,very_weak
role,enumeration,0.03614543302236493,positive,very_weak
roleMixin,enumeration,0.023907156830997693,positive,very_weak
situation,enumeration,0.08342746438263864,positive,very_weak
subkind,enumeration,0.006327141074262678,positive,very_weak
type,enumeration,0.06823776467915577,positive,very_weak
category,event,0.11486390969687052,positive,very_weak
collective,event,0.0628914312483588,negative,very_weak
datatype,event,0.05918200141874738,positive,very_weak
enumeration,event,0.016401387872729007,negative,very_weak
kind,event,0.30061416180704437,negative,weak
mode,event,0.15260166582980347,positive,very_weak
phase,event,0.029359750933988554,positive,very_weak
quality,event,0.12601145533519634,positive,very_weak
relator,event,0.1508036884135783,negative,very_weak
role,event,0.13798867519015678,negative,very_weak
roleMixin,event,0.3214544857967257,positive,weak
situation,event,0.5101525437201249,positive,moderate
subkind,event,0.03855364869125584,negative,very_weak
type,event,0.34291129957734245,positive,weak
category,kind,0.08832155900960513,positive,very_weak
collective,kind,0.2195686068562145,positive,weak
datatype,kind,0.11807056902200518,positive,very_weak
enumeration,kind,0.16674293112400693,positive,very_weak
event,kind,0.30061416180704437,negative,weak
mode,kind,0.010198150161831928,positive,very_weak
phase,kind,0.2301599849568405,positive,weak
quality,kind,0.09724818703946808,positive,very_weak
relator,kind,0.30717050009244995,positive,weak
role,kind,0.3289226665756687,positive,weak
roleMixin,kind,0.3100581827920629,negative,weak
situation,kind,0.2449311387351239,negative,weak
subkind,kind,0.5392290454869604,positive,moderate
type,kind,0.22143678255907512,negative,weak
category,mode,0.2672155114217641,positive,weak
collective,mode,0.1267397271118785,positive,very_weak
datatype,mode,0.026687853310719087,negative,very_weak
enumeration,mode,0.0494702095495534,negative,very_weak
event,mode,0.15260166582980347,positive,very_weak
kind,mode,0.010198150161831928,positive,very_weak
phase,mode,0.061284146588240176,positive,very_weak
quality,mode,0.18588584309204378,positive,very_weak
relator,mode,0.033970102904940375,positive,very_weak
role,mode,0.09976187927082275,positive,very_weak
roleMixin,mode,0.20086043363432465,positive,weak
situation,mode,0.09059864517389352,negative,very_weak
subkind,mode,0.12106681440968699,positive,very_weak
type,mode,0.18977509004312165,positive,very_weak
category,phase,0.09172272325111741,negative,very_weak
collective,phase,0.25011814109421054,positive,weak
datatype,phase,0.008183619433667091,positive,very_weak
enumeration,phase,0.060281021951303596,positive,very_weak
event,phase,0.029359750933988554,positive,very_weak
kind,phase,0.2301599849568405,positive,weak
mode,phase,0.061284146588240176,positive,very_weak
quality,phase,0.10701136439959975,positive,very_weak
relator,phase,0.1935180946285741,positive,very_weak
role,phase,0.3109315654642673,positive,weak
roleMixin,phase,0.006945388640157479,negative,very_weak
situation,phase,0.07452623446025364,negative,very_weak
subkind,phase,0.29616156978821484,positive,weak
type,phase,0.04320764321625076,negative,very_weak
category,quality,0.24036754146298714,positive,weak
collective,quality,0.06067747358916077,negative,very_weak
datatype,quality,0.15925017982360654,positive,very_weak
enumeration,quality,0.0690314442905736,positive,very_weak
event,quality,0.12601145533519634,positive,very_weak
kind,quality,0.09724818703946808,positive,very_weak
mode,quality,0.18588584309204378,positive,very_weak
phase,quality,0.10701136439959975,positive,very_weak
relator,quality,0.13246878973969484,positive,very_weak
role,quality,0.03152192754351071,positive,very_weak
roleMixin,quality,0.10082750075338467,positive,very_weak
situation,quality,0.22370612905755838,positive,weak
subkind,quality,0.2766133123027017,positive,weak
type,quality,0.2322124480912226,positive,weak
category,relator,0.10333628213544258,negative,very_weak
collective,relator,0.11583590757647942,positive,very_weak
datatype,relator,0.13208881871670086,negative,very_weak
enumeration,relator,0.08367472767181298,positive,very_weak
event,relator,0.1508036884135783,negative,very_weak
kind,relator,0.30717050009244995,positive,weak
mode,relator,0.033970102904940375,positive,very_weak
phase,relator,0.1935180946285741,positive,very_weak
quality,relator,0.13246878973969484,positive,very_weak
role,relator,0.3729960965119697,positive,weak
roleMixin,relator,0.1571977353831309,positive,very_weak
situation,relator,0.17426645704259583,negative,very_weak
subkind,relator,0.18353500212075474,positive,very_weak
type,relator,0.010196512992960306,negative,very_weak
category,role,0.17320849151159376,negative,very_weak
collective,role,0.051162797762685626,positive,very_weak
datatype,role,0.17799757090405852,negative,very_weak
enumeration,role,0.03614543302236493,positive,very_weak
event,role,0.13798867519015678,negative,very_weak
kind,role,0.3289226665756687,positive,weak
mode,role,0.09976187927082275,positive,very_weak
phase,role,0.3109315654642673,positive,weak
quality,role,0.03152192754351071,positive,very_weak
relator,role,0.3729960965119697,positive,weak
roleMixin,role,0.019674713665924666,negative,very_weak
situation,role,0.19711270212981985,negative,very_weak
subkind,role,0.08186743247178226,positive,very_weak
type,role,0.15268626890739084,negative,very_weak
category,roleMixin,0.23777360821093688,positive,weak
collective,roleMixin,0.06761726087185832,negative,very_weak
datatype,roleMixin,0.07368824377545344,negative,very_weak
enumeration,roleMixin,0.023907156830997693,positive,very_weak
event,roleMixin,0.3214544857967257,positive,weak
kind,roleMixin,0.3100581827920629,negative,weak
mode,roleMixin,0.20086043363432465,positive,weak
phase,roleMixin,0.006945388640157479,negative,very_weak
quality,roleMixin,0.10082750075338467,positive,very_weak
relator,roleMixin,0.1571977353831309,positive,very_weak
role,roleMixin,0.019674713665924666,negative,very_weak
situation,roleMixin,0.1935226023361323,positive,very_weak
subkind,roleMixin,0.07914992016243352,negative,very_weak
type,roleMixin,0.369926651258012,positive,weak
category,situation,0.20153189295930915,positive,weak
collective,situation,0.26463087466802526,negative,weak
datatype,situation,0.16037787263557657,positive,very_weak
enumeration,situation,0.08342746438263864,positive,very_weak
event,situation,0.5101525437201249,positive,moderate
kind,situation,0.2449311387351239,negative,weak
mode,situation,0.09059864517389352,negative,very_weak
phase,situation,0.07452623446025364,negative,very_weak
quality,situation,0.22370612905755838,positive,weak
relator,situation,0.17426645704259583,negative,very_weak
role,situation,0.19711270212981985,negative,very_weak
roleMixin,situation,0.1935226023361323,positive,very_weak
subkind,situation,0.09331471863540738,negative,very_weak
type,situation,0.14836827327541774,positive,very_weak
category,subkind,0.21607701745359664,positive,weak
collective,subkind,0.14808263204511332,positive,very_weak
