Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
bringsAbout,0.003983005841741901,0.09836065573770492,0.09844126641143262,15,Q3
characterization,0.07408390865639937,0.5573770491803278,0.5622789347599457,3,Q1
comparative,0.004912373871481678,0.04918032786885246,0.049425055046413875,17,Q3
componentOf,0.07315454062665959,0.36885245901639346,0.37603686433212613,5,Q1
creation,0.007966011683483803,0.14754098360655737,0.1477558769921922,11,Q2
derivation,0.02907594264471588,0.319672131147541,0.3209917162063368,6,Q1
externalDependence,0.010223048327137546,0.18032786885245902,0.18061741610921314,10,Q1
historicalDependence,0.005841741901221455,0.13114754098360656,0.13127758169042897,13,Q3
instantiation,0.009160913436006373,0.13934426229508196,0.13964507069546922,12,Q4
manifestation,0.004514073287307488,0.09836065573770492,0.09846418361411668,14,Q3
material,0.08271375464684015,0.4426229508196721,0.45028506726305234,4,Q1
mediation,0.2611524163568773,0.6311475409836066,0.6830430462706498,2,Q1
memberOf,0.02695167286245353,0.2540983606557377,0.2555237162339693,8,Q1
participation,0.028013807753584707,0.23770491803278687,0.23934995609322499,9,Q1
participational,0.002257036643653744,0.03278688524590164,0.03286448019577852,19,Q3
subCollectionOf,0.003584705257567711,0.04918032786885246,0.049310797611389935,18,Q3
subQuantityOf,0.0018587360594795538,0.03278688524590164,0.03283953020167512,20,Q3
termination,0.0006638343069569836,0.02459016393442623,0.024599122714215833,21,Q3
triggers,0.002124269782262347,0.08196721311475409,0.08199473487918202,16,Q3
none,0.29726500265533723,0.8688524590163934,0.9182979240652301,1,Q1
other,0.07049920339883166,0.28688524590163933,0.2954205172223383,7,Q1
