Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.00038446751249519417,0.013605442176870748,0.013610873303955837,21,Q3
category,0.06209150326797386,0.5782312925170068,0.5815554852496579,5,Q1
collective,0.022106881968473664,0.35374149659863946,0.35443160221150327,8,Q1
datatype,0.020761245674740483,0.20408163265306123,0.20513493634265706,12,Q3
enumeration,0.009996155324875048,0.05442176870748299,0.05533219705135341,17,Q3
event,0.0592079969242599,0.30612244897959184,0.3117956713443052,10,Q1
historicalRole,0.0044213763936947325,0.027210884353741496,0.027567749210398274,19,Q3
historicalRoleMixin,0.0017301038062283738,0.02040816326530612,0.020481366825573825,20,Q3
kind,0.18627450980392157,0.8571428571428571,0.8771499703891642,1,Q1
mixin,0.00461361014994233,0.1292517006802721,0.1293340153531093,15,Q3
mode,0.03844675124951941,0.36054421768707484,0.36258831419286974,7,Q1
phase,0.050941945405613226,0.3469387755102041,0.35065880247646464,9,Q1
phaseMixin,0.0038446751249519417,0.05442176870748299,0.054557404960896,18,Q3
quality,0.031141868512110725,0.2653061224489796,0.2671275998157782,11,Q1
quantity,0.0032679738562091504,0.061224489795918366,0.061311644928964175,16,Q3
relator,0.10207612456747404,0.7891156462585034,0.795690290487882,2,Q1
role,0.14359861591695502,0.7346938775510204,0.7485957895982444,3,Q1
roleMixin,0.050173010380622836,0.3741496598639456,0.37749874032499803,6,Q1
situation,0.013648596693579393,0.1292517006802721,0.12997032861559843,14,Q3
subkind,0.17647058823529413,0.7210884353741497,0.742368102858986,4,Q1
type,0.014801999231064974,0.14285714285714285,0.14362194277526874,13,Q3
