Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,23,0.3194444444444444,10,0.1388888888888889,0.008768585589020206,0.02631578947368421
characterization,260,3.611111111111111,45,0.625,0.09912314144109798,0.11842105263157894
comparative,13,0.18055555555555555,4,0.05555555555555555,0.004956157072054899,0.010526315789473684
componentOf,117,1.625,22,0.3055555555555556,0.04460541364849409,0.05789473684210526
creation,34,0.4722222222222222,14,0.19444444444444445,0.012962256957682043,0.03684210526315789
derivation,57,0.7916666666666666,24,0.3333333333333333,0.02173084254670225,0.06315789473684211
externalDependence,63,0.875,18,0.25,0.024018299656881435,0.04736842105263158
historicalDependence,30,0.4166666666666667,13,0.18055555555555555,0.011437285550895921,0.034210526315789476
instantiation,61,0.8472222222222222,14,0.19444444444444445,0.023255813953488372,0.03684210526315789
manifestation,31,0.4305555555555556,11,0.1527777777777778,0.01181852840259245,0.02894736842105263
material,225,3.125,29,0.4027777777777778,0.0857796416317194,0.07631578947368421
mediation,377,5.236111111111111,49,0.6805555555555556,0.14372855508959206,0.12894736842105264
memberOf,36,0.5,14,0.19444444444444445,0.013724742661075104,0.03684210526315789
participation,101,1.4027777777777777,22,0.3055555555555556,0.0385055280213496,0.05789473684210526
participational,2,0.027777777777777776,2,0.027777777777777776,0.0007624857033930614,0.005263157894736842
subCollectionOf,0,0.0,0,0.0,0.0,0.0
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,3,0.041666666666666664,2,0.027777777777777776,0.001143728555089592,0.005263157894736842
triggers,13,0.18055555555555555,8,0.1111111111111111,0.004956157072054899,0.021052631578947368
none,1054,14.63888888888889,62,0.8611111111111112,0.40182996568814333,0.1631578947368421
other,123,1.7083333333333333,17,0.2361111111111111,0.04689287075867327,0.04473684210526316
