Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,26,0.1780821917808219,11,0.07534246575342465,0.00984102952308857,0.02131782945736434
characterization,339,2.3219178082191783,66,0.4520547945205479,0.12831188493565482,0.12790697674418605
comparative,14,0.0958904109589041,5,0.03424657534246575,0.005299015897047691,0.009689922480620155
componentOf,295,2.0205479452054793,52,0.3561643835616438,0.11165783497350493,0.10077519379844961
creation,34,0.2328767123287671,14,0.0958904109589041,0.012869038607115822,0.027131782945736434
derivation,150,1.0273972602739727,52,0.3561643835616438,0.05677517032551098,0.10077519379844961
externalDependence,71,0.4863013698630137,20,0.136986301369863,0.026873580620741862,0.03875968992248062
historicalDependence,35,0.23972602739726026,14,0.0958904109589041,0.013247539742619227,0.027131782945736434
instantiation,63,0.4315068493150685,15,0.10273972602739725,0.02384557153671461,0.029069767441860465
manifestation,34,0.2328767123287671,12,0.0821917808219178,0.012869038607115822,0.023255813953488372
material,397,2.719178082191781,70,0.4794520547945205,0.1502649507948524,0.13565891472868216
mediation,929,6.363013698630137,103,0.7054794520547946,0.3516275548826647,0.1996124031007752
memberOf,98,0.6712328767123288,38,0.2602739726027397,0.03709311127933384,0.07364341085271318
participation,116,0.7945205479452054,24,0.1643835616438356,0.04390613171839516,0.046511627906976744
participational,2,0.0136986301369863,2,0.0136986301369863,0.000757002271006813,0.003875968992248062
subCollectionOf,21,0.14383561643835616,7,0.04794520547945205,0.007948523845571537,0.013565891472868217
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,3,0.02054794520547945,2,0.0136986301369863,0.0011355034065102195,0.003875968992248062
triggers,15,0.10273972602739725,9,0.06164383561643835,0.005677517032551098,0.01744186046511628
