Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,0.0008032128514056225,0.025,0.025012899689653402,15,Q3
category,0.02891566265060241,0.35,0.35119241954592845,7,Q1
collective,0.046586345381526104,0.6,0.6018058553852785,5,Q1
datatype,0.02570281124497992,0.2,0.20164482266077421,9,Q1
enumeration,0.00321285140562249,0.025,0.025205602832596777,13,Q4
event,0.0,0.0,0.0,19,Q3
historicalRole,0.0,0.0,0.0,19,Q3
historicalRoleMixin,0.0,0.0,0.0,19,Q3
kind,0.23453815261044178,0.975,1.0028126171074627,1,Q1
mixin,0.00321285140562249,0.075,0.07506878455226652,11,Q1
mode,0.013654618473895583,0.175,0.17553190195992194,10,Q1
phase,0.06666666666666667,0.425,0.43019698330467687,6,Q1
phaseMixin,0.0,0.0,0.0,19,Q3
quality,0.00321285140562249,0.05,0.050103117808721356,12,Q1
quantity,0.0,0.0,0.0,19,Q3
relator,0.14779116465863454,0.9,0.9120538516727813,3,Q1
role,0.22248995983935743,0.9,0.9270931896143553,2,Q1
roleMixin,0.01927710843373494,0.275,0.27567482095680407,8,Q1
situation,0.0,0.0,0.0,19,Q3
subkind,0.1823293172690763,0.775,0.7961588911365668,4,Q1
type,0.001606425702811245,0.025,0.025051558904360678,14,Q3
none,0.0,0.0,0.0,19,Q3
other,0.0,0.0,0.0,19,Q3
