Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
abstract,1,0.013888888888888888,0.0,0,0.11785113019775793,0.013888888888888892,8.48528137423857,72.0,0.0,0.0,0.0,0,1,1,1.0,0.0
category,210,2.9166666666666665,1.0,0,3.9991196214265554,15.992957746478876,1.8935852903418615,3.1262848618575756,0.0,4.0,4.0,0,17,17,1.0,16.0
collective,33,0.4583333333333333,0.0,0,1.0337610806327475,1.068661971830986,3.2224834250031877,12.620145906571697,0.0,0.25,0.25,0,6,6,1.0,5.0
datatype,64,0.8888888888888888,0.0,0,2.2237866167998006,4.945226917057903,3.463456921588173,13.990138114910312,0.0,0.0,0.0,0,13,13,1.0,12.0
enumeration,38,0.5277777777777778,0.0,0,2.76788535860365,7.661189358372457,6.0995002238316625,38.97491055053347,0.0,0.0,0.0,0,20,20,2.0,18.0
event,187,2.5972222222222223,0.0,0,4.413997333139657,19.48337245696401,2.436378567939806,6.988279547700338,0.0,4.0,4.0,0,23,23,1.0,22.0
historicalRole,23,0.3194444444444444,0.0,0,2.0406184431865078,4.164123630672927,7.950342081422432,65.35215405443218,0.0,0.0,0.0,0,17,17,1.0,16.0
historicalRoleMixin,9,0.125,0.0,0,0.6700325827688016,0.448943661971831,5.630229143784216,31.206026693030157,0.0,0.0,0.0,0,4,4,1.0,3.0
kind,486,6.75,5.5,0,5.764754493141679,33.232394366197184,1.106218395869826,1.704531108351004,2.0,10.0,8.0,0,27,27,1.0,26.0
mixin,14,0.19444444444444445,0.0,0,0.493304148356369,0.24334898278560252,2.58156279536618,6.015333827251475,0.0,0.0,0.0,0,2,2,1.0,1.0
mode,124,1.7222222222222223,0.0,0,3.0820800650512865,9.499217527386543,3.4427269749363405,16.802593338680463,0.0,2.0,2.0,0,20,20,1.0,19.0
phase,150,2.0833333333333335,0.0,0,3.9387922650277267,15.51408450704225,2.2177435595735635,4.360795540430088,0.0,2.25,2.25,0,17,17,1.0,16.0
phaseMixin,20,0.2777777777777778,0.0,0,0.9960799535506247,0.9921752738654147,5.038950757890498,30.078726332581507,0.0,0.0,0.0,0,7,7,1.0,6.0
quality,131,1.8194444444444444,0.0,0,2.859756657080315,8.17820813771518,2.0973390711411004,5.5720493144148735,0.0,3.25,3.25,0,15,15,1.0,14.0
quantity,6,0.08333333333333333,0.0,0,0.3250135425130796,0.1056338028169014,4.254767761874084,19.28926432022085,0.0,0.0,0.0,0,2,2,1.0,1.0
relator,218,3.0277777777777777,2.0,1,3.9036718800515047,15.23865414710485,2.3076702106476485,5.902768549173211,1.0,4.0,3.0,0,19,19,1.0,18.0
role,305,4.236111111111111,2.0,0,4.991522547238779,24.915297339593113,1.5724587129060448,2.453186113816095,0.0,7.0,7.0,0,21,21,1.0,20.0
roleMixin,177,2.4583333333333335,0.0,0,6.326642747200463,40.026408450704224,4.301606084589062,20.112352212861992,0.0,2.0,2.0,0,36,36,1.0,35.0
situation,56,0.7777777777777778,0.0,0,2.022564417555394,4.090766823161189,3.5586266536261744,14.90302985707034,0.0,0.0,0.0,0,12,12,1.0,11.0
subkind,503,6.986111111111111,2.5,0,9.009373921996671,81.16881846635368,1.4408294421365369,1.0752218385168284,0.0,11.0,11.0,0,35,35,1.0,34.0
type,66,0.9166666666666666,0.0,0,2.3361820303377985,5.457746478873239,3.150597242857058,10.261595541910925,0.0,0.0,0.0,0,12,12,1.0,11.0
none_c,124,1.7222222222222223,0.0,0,7.849324403012311,61.611893583724566,6.383883656713566,44.72385227509786,0.0,0.0,0.0,0,60,60,1.0,59.0
other_c,40,0.5555555555555556,0.0,0,1.8300226188772923,3.348982785602504,4.00745044950393,17.440029167428442,0.0,0.0,0.0,0,11,11,1.0,10.0
bringsAbout,23,0.3194444444444444,0.0,0,0.8692944992622318,0.7556729264475743,2.761872008856232,6.836692386476893,0.0,0.0,0.0,0,4,4,1.0,3.0
characterization,260,3.611111111111111,2.0,0,4.610323857603443,21.255086071987485,1.630764856520111,2.6161704827799053,0.0,5.25,5.25,0,21,21,1.0,20.0
comparative,13,0.18055555555555555,0.0,0,1.011572320820608,1.023278560250391,7.014810563860381,52.53062130545309,0.0,0.0,0.0,0,8,8,1.0,7.0
componentOf,117,1.625,0.0,0,3.7206598687806616,13.84330985915493,3.779230355589259,18.49953280940343,0.0,1.25,1.25,0,24,24,1.0,23.0
creation,34,0.4722222222222222,0.0,0,1.150287437712145,1.3231611893583721,2.8110262782235913,8.309836876296629,0.0,0.0,0.0,0,6,6,1.0,5.0
derivation,57,0.7916666666666666,0.0,0,1.807164926182039,3.265845070422535,3.5605927640704875,15.10066325337031,0.0,1.0,1.0,0,11,11,1.0,10.0
externalDependence,63,0.875,0.0,0,2.0482730616817837,4.195422535211268,3.015677916276979,9.95252956430722,0.0,0.25,0.25,0,11,11,1.0,10.0
historicalDependence,30,0.4166666666666667,0.0,0,1.1597717113877244,1.345070422535211,3.7463850351168593,16.133025393461857,0.0,0.0,0.0,0,7,7,1.0,6.0
instantiation,61,0.8472222222222222,0.0,0,2.153671756426405,4.638302034428797,2.839837366378738,7.6616555958712125,0.0,0.0,0.0,0,10,10,1.0,9.0
manifestation,31,0.4305555555555556,0.0,0,1.4124834675725886,1.995109546165884,5.018831932039372,30.343554607941154,0.0,0.0,0.0,0,10,10,1.0,9.0
material,225,3.125,0.0,0,7.724002282988116,59.66021126760563,4.362478186890535,22.78670500449587,0.0,2.25,2.25,0,51,51,1.0,50.0
