Stereotype Pair,Jaccard Similarity,Dice Coefficient
"('bringsAbout', 'characterization')",0.0,0.0
"('bringsAbout', 'comparative')",0.0,0.0
"('bringsAbout', 'componentOf')",0.0,0.0
"('bringsAbout', 'creation')",0.0,0.0
"('bringsAbout', 'derivation')",0.0,0.0
"('bringsAbout', 'externalDependence')",0.0,0.0
"('bringsAbout', 'formal')",0.0,0.0
"('bringsAbout', 'historicalDependence')",0.0,0.0
"('bringsAbout', 'instantiation')",0.0,0.0
"('bringsAbout', 'manifestation')",0.0,0.0
"('bringsAbout', 'material')",0.0,0.0
"('bringsAbout', 'mediation')",0.0,0.0
"('bringsAbout', 'memberOf')",0.0,0.0
"('bringsAbout', 'participation')",0.0,0.0
"('bringsAbout', 'participational')",0.0,0.0
"('bringsAbout', 'subCollectionOf')",0.0,0.0
"('bringsAbout', 'subQuantityOf')",0.0,0.0
"('bringsAbout', 'termination')",0.0,0.0
"('bringsAbout', 'triggers')",0.0,0.0
"('bringsAbout', 'none')",0.0,0.0
"('bringsAbout', 'other')",0.0,0.0
"('characterization', 'comparative')",0.06666666666666667,0.125
"('characterization', 'componentOf')",0.0,0.0
"('characterization', 'creation')",0.0,0.0
"('characterization', 'derivation')",0.3157894736842105,0.48
"('characterization', 'externalDependence')",0.0,0.0
"('characterization', 'formal')",0.35,0.5185185185185185
"('characterization', 'historicalDependence')",0.0,0.0
"('characterization', 'instantiation')",0.06666666666666667,0.125
"('characterization', 'manifestation')",0.06666666666666667,0.125
"('characterization', 'material')",0.3076923076923077,0.47058823529411764
"('characterization', 'mediation')",0.6363636363636364,0.7777777777777778
"('characterization', 'memberOf')",0.0,0.0
"('characterization', 'participation')",0.13333333333333333,0.23529411764705882
"('characterization', 'participational')",0.0,0.0
"('characterization', 'subCollectionOf')",0.0,0.0
"('characterization', 'subQuantityOf')",0.0,0.0
"('characterization', 'termination')",0.0,0.0
"('characterization', 'triggers')",0.06666666666666667,0.125
"('characterization', 'none')",0.4117647058823529,0.5833333333333334
"('characterization', 'other')",0.52,0.6842105263157895
"('comparative', 'componentOf')",0.0,0.0
"('comparative', 'creation')",0.0,0.0
"('comparative', 'derivation')",0.0,0.0
"('comparative', 'externalDependence')",0.0,0.0
"('comparative', 'formal')",0.0,0.0
"('comparative', 'historicalDependence')",0.0,0.0
"('comparative', 'instantiation')",0.0,0.0
"('comparative', 'manifestation')",0.0,0.0
"('comparative', 'material')",0.05263157894736842,0.1
"('comparative', 'mediation')",0.047619047619047616,0.09090909090909091
"('comparative', 'memberOf')",0.0,0.0
"('comparative', 'participation')",0.0,0.0
"('comparative', 'participational')",0.0,0.0
"('comparative', 'subCollectionOf')",0.0,0.0
"('comparative', 'subQuantityOf')",0.0,0.0
"('comparative', 'termination')",0.0,0.0
"('comparative', 'triggers')",0.0,0.0
"('comparative', 'none')",0.030303030303030304,0.058823529411764705
"('comparative', 'other')",0.043478260869565216,0.08333333333333333
"('componentOf', 'creation')",0.0,0.0
"('componentOf', 'derivation')",0.0,0.0
"('componentOf', 'externalDependence')",0.0,0.0
"('componentOf', 'formal')",0.0,0.0
"('componentOf', 'historicalDependence')",0.0,0.0
"('componentOf', 'instantiation')",0.0,0.0
"('componentOf', 'manifestation')",0.0,0.0
"('componentOf', 'material')",0.0,0.0
"('componentOf', 'mediation')",0.0,0.0
"('componentOf', 'memberOf')",0.0,0.0
"('componentOf', 'participation')",0.0,0.0
"('componentOf', 'participational')",0.0,0.0
"('componentOf', 'subCollectionOf')",0.0,0.0
"('componentOf', 'subQuantityOf')",0.0,0.0
"('componentOf', 'termination')",0.0,0.0
"('componentOf', 'triggers')",0.0,0.0
"('componentOf', 'none')",0.0,0.0
"('componentOf', 'other')",0.0,0.0
"('creation', 'derivation')",0.0,0.0
"('creation', 'externalDependence')",0.0,0.0
"('creation', 'formal')",0.0,0.0
"('creation', 'historicalDependence')",0.0,0.0
"('creation', 'instantiation')",0.0,0.0
"('creation', 'manifestation')",0.0,0.0
"('creation', 'material')",0.0,0.0
"('creation', 'mediation')",0.0,0.0
"('creation', 'memberOf')",0.0,0.0
"('creation', 'participation')",0.0,0.0
"('creation', 'participational')",0.0,0.0
"('creation', 'subCollectionOf')",0.0,0.0
"('creation', 'subQuantityOf')",0.0,0.0
"('creation', 'termination')",0.0,0.0
"('creation', 'triggers')",0.0,0.0
"('creation', 'none')",0.0,0.0
"('creation', 'other')",0.0,0.0
"('derivation', 'externalDependence')",0.0,0.0
"('derivation', 'formal')",0.4666666666666667,0.6363636363636364
"('derivation', 'historicalDependence')",0.0,0.0
"('derivation', 'instantiation')",0.0,0.0
"('derivation', 'manifestation')",0.0,0.0
"('derivation', 'material')",0.5263157894736842,0.6896551724137931
"('derivation', 'mediation')",0.4090909090909091,0.5806451612903226
"('derivation', 'memberOf')",0.0,0.0
"('derivation', 'participation')",0.0,0.0
"('derivation', 'participational')",0.0,0.0
"('derivation', 'subCollectionOf')",0.0,0.0
"('derivation', 'subQuantityOf')",0.0,0.0
"('derivation', 'termination')",0.0,0.0
"('derivation', 'triggers')",0.0,0.0
"('derivation', 'none')",0.22857142857142856,0.37209302325581395
"('derivation', 'other')",0.375,0.5454545454545454
"('externalDependence', 'formal')",0.0,0.0
"('externalDependence', 'historicalDependence')",0.0,0.0
"('externalDependence', 'instantiation')",0.0,0.0
"('externalDependence', 'manifestation')",0.0,0.0
"('externalDependence', 'material')",0.0,0.0
"('externalDependence', 'mediation')",0.0,0.0
"('externalDependence', 'memberOf')",0.0,0.0
"('externalDependence', 'participation')",0.0,0.0
"('externalDependence', 'participational')",0.0,0.0
"('externalDependence', 'subCollectionOf')",0.0,0.0
"('externalDependence', 'subQuantityOf')",0.0,0.0
"('externalDependence', 'termination')",0.0,0.0
"('externalDependence', 'triggers')",0.0,0.0
"('externalDependence', 'none')",0.0,0.0
"('externalDependence', 'other')",0.0,0.0
"('formal', 'historicalDependence')",0.0,0.0
"('formal', 'instantiation')",0.0,0.0
"('formal', 'manifestation')",0.0,0.0
"('formal', 'material')",0.34782608695652173,0.5161290322580645
"('formal', 'mediation')",0.43478260869565216,0.6060606060606061
"('formal', 'memberOf')",0.0,0.0
"('formal', 'participation')",0.07692307692307693,0.14285714285714285
"('formal', 'participational')",0.0,0.0
"('formal', 'subCollectionOf')",0.0,0.0
"('formal', 'subQuantityOf')",0.0,0.0
"('formal', 'termination')",0.0,0.0
"('formal', 'triggers')",0.0,0.0
"('formal', 'none')",0.21621621621621623,0.35555555555555557
"('formal', 'other')",0.34615384615384615,0.5142857142857142
"('historicalDependence', 'instantiation')",0.0,0.0
"('historicalDependence', 'manifestation')",0.0,0.0
"('historicalDependence', 'material')",0.0,0.0
"('historicalDependence', 'mediation')",0.0,0.0
"('historicalDependence', 'memberOf')",0.0,0.0
"('historicalDependence', 'participation')",0.0,0.0
"('historicalDependence', 'participational')",0.0,0.0
"('historicalDependence', 'subCollectionOf')",0.0,0.0
"('historicalDependence', 'subQuantityOf')",0.0,0.0
"('historicalDependence', 'termination')",0.0,0.0
"('historicalDependence', 'triggers')",0.0,0.0
"('historicalDependence', 'none')",0.0,0.0
"('historicalDependence', 'other')",0.0,0.0
"('instantiation', 'manifestation')",1.0,1.0
"('instantiation', 'material')",0.0,0.0
"('instantiation', 'mediation')",0.047619047619047616,0.09090909090909091
"('instantiation', 'memberOf')",0.0,0.0
"('instantiation', 'participation')",0.5,0.6666666666666666
"('instantiation', 'participational')",0.0,0.0
"('instantiation', 'subCollectionOf')",0.0,0.0
"('instantiation', 'subQuantityOf')",0.0,0.0
"('instantiation', 'termination')",0.0,0.0
"('instantiation', 'triggers')",1.0,1.0
"('instantiation', 'none')",0.030303030303030304,0.058823529411764705
"('instantiation', 'other')",0.043478260869565216,0.08333333333333333
"('manifestation', 'material')",0.0,0.0
"('manifestation', 'mediation')",0.047619047619047616,0.09090909090909091
"('manifestation', 'memberOf')",0.0,0.0
"('manifestation', 'participation')",0.5,0.6666666666666666
"('manifestation', 'participational')",0.0,0.0
"('manifestation', 'subCollectionOf')",0.0,0.0
"('manifestation', 'subQuantityOf')",0.0,0.0
"('manifestation', 'termination')",0.0,0.0
"('manifestation', 'triggers')",1.0,1.0
"('manifestation', 'none')",0.030303030303030304,0.058823529411764705
"('manifestation', 'other')",0.043478260869565216,0.08333333333333333
"('material', 'mediation')",0.48148148148148145,0.65
"('material', 'memberOf')",0.0,0.0
"('material', 'participation')",0.0,0.0
"('material', 'participational')",0.0,0.0
"('material', 'subCollectionOf')",0.0,0.0
"('material', 'subQuantityOf')",0.0,0.0
"('material', 'termination')",0.0,0.0
"('material', 'triggers')",0.0,0.0
"('material', 'none')",0.4444444444444444,0.6153846153846154
"('material', 'other')",0.5,0.6666666666666666
"('mediation', 'memberOf')",0.0,0.0
"('mediation', 'participation')",0.09523809523809523,0.17391304347826086
"('mediation', 'participational')",0.0,0.0
"('mediation', 'subCollectionOf')",0.0,0.0
"('mediation', 'subQuantityOf')",0.0,0.0
"('mediation', 'termination')",0.0,0.0
"('mediation', 'triggers')",0.047619047619047616,0.09090909090909091
"('mediation', 'none')",0.4594594594594595,0.6296296296296297
"('mediation', 'other')",0.5172413793103449,0.6818181818181818
"('memberOf', 'participation')",0.0,0.0
"('memberOf', 'participational')",0.0,0.0
"('memberOf', 'subCollectionOf')",0.0,0.0
"('memberOf', 'subQuantityOf')",0.0,0.0
"('memberOf', 'termination')",0.0,0.0
"('memberOf', 'triggers')",0.0,0.0
"('memberOf', 'none')",0.0,0.0
"('memberOf', 'other')",0.0,0.0
"('participation', 'participational')",0.0,0.0
"('participation', 'subCollectionOf')",0.0,0.0
"('participation', 'subQuantityOf')",0.0,0.0
"('participation', 'termination')",0.0,0.0
"('participation', 'triggers')",0.5,0.6666666666666666
"('participation', 'none')",0.029411764705882353,0.05714285714285714
"('participation', 'other')",0.08695652173913043,0.16
"('participational', 'subCollectionOf')",0.0,0.0
"('participational', 'subQuantityOf')",0.0,0.0
"('participational', 'termination')",0.0,0.0
"('participational', 'triggers')",0.0,0.0
"('participational', 'none')",0.0,0.0
"('participational', 'other')",0.0,0.0
"('subCollectionOf', 'subQuantityOf')",0.0,0.0
"('subCollectionOf', 'termination')",0.0,0.0
"('subCollectionOf', 'triggers')",0.0,0.0
"('subCollectionOf', 'none')",0.0,0.0
"('subCollectionOf', 'other')",0.0,0.0
"('subQuantityOf', 'termination')",0.0,0.0
"('subQuantityOf', 'triggers')",0.0,0.0
"('subQuantityOf', 'none')",0.0,0.0
"('subQuantityOf', 'other')",0.0,0.0
"('termination', 'triggers')",0.0,0.0
"('termination', 'none')",0.0,0.0
"('termination', 'other')",0.0,0.0
"('triggers', 'none')",0.030303030303030304,0.058823529411764705
"('triggers', 'other')",0.043478260869565216,0.08333333333333333
"('none', 'other')",0.4358974358974359,0.6071428571428571
