Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,3,0.09090909090909091,1,0.030303030303030304,0.01,0.014084507042253521
characterization,46,1.393939393939394,10,0.30303030303030304,0.15333333333333332,0.14084507042253522
comparative,0,0.0,0,0.0,0.0,0.0
componentOf,41,1.2424242424242424,10,0.30303030303030304,0.13666666666666666,0.14084507042253522
creation,0,0.0,0,0.0,0.0,0.0
derivation,21,0.6363636363636364,6,0.18181818181818182,0.07,0.08450704225352113
externalDependence,8,0.24242424242424243,2,0.06060606060606061,0.02666666666666667,0.028169014084507043
historicalDependence,5,0.15151515151515152,1,0.030303030303030304,0.016666666666666666,0.014084507042253521
instantiation,2,0.06060606060606061,1,0.030303030303030304,0.006666666666666667,0.014084507042253521
manifestation,3,0.09090909090909091,1,0.030303030303030304,0.01,0.014084507042253521
material,51,1.5454545454545454,13,0.3939393939393939,0.17,0.18309859154929578
mediation,86,2.606060606060606,15,0.45454545454545453,0.2866666666666667,0.2112676056338028
memberOf,10,0.30303030303030304,6,0.18181818181818182,0.03333333333333333,0.08450704225352113
participation,15,0.45454545454545453,2,0.06060606060606061,0.05,0.028169014084507043
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,7,0.21212121212121213,2,0.06060606060606061,0.023333333333333334,0.028169014084507043
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,2,0.06060606060606061,1,0.030303030303030304,0.006666666666666667,0.014084507042253521
