Stereotype,x_value,y_value,distance_from_origin,rank,quadrant
abstract,9.328358208955224e-05,0.00819672131147541,0.00819725210571705,23,Q3
category,0.0542910447761194,0.7049180327868853,0.7070056226728433,5,Q1
collective,0.012313432835820896,0.28688524590163933,0.2871493774052912,11,Q2
datatype,0.008208955223880597,0.21311475409836064,0.21327279564040136,13,Q2
enumeration,0.006902985074626866,0.07377049180327869,0.07409275716180448,19,Q3
event,0.04421641791044776,0.4344262295081967,0.4366706315949583,8,Q1
historicalRole,0.0021455223880597015,0.03278688524590164,0.03285701006551856,21,Q3
historicalRoleMixin,0.0008395522388059701,0.02459016393442623,0.02460449166887299,22,Q3
kind,0.14813432835820894,0.8360655737704918,0.849087405914326,1,Q1
mixin,0.007835820895522387,0.18032786885245902,0.18049803426623895,15,Q3
mode,0.050652985074626865,0.47540983606557374,0.47810065585069644,6,Q1
phase,0.030970149253731344,0.3360655737704918,0.3374895850518772,10,Q1
phaseMixin,0.0018656716417910447,0.06557377049180328,0.06560030569430812,20,Q3
quality,0.02341417910447761,0.36065573770491804,0.36141497606299494,9,Q1
quantity,0.004104477611940298,0.09836065573770492,0.09844625606704514,18,Q3
relator,0.11632462686567165,0.7459016393442623,0.7549176606702851,2,Q1
role,0.17210820895522388,0.6885245901639344,0.7097093396949127,4,Q1
roleMixin,0.05373134328358209,0.4426229508196721,0.4458723290846518,7,Q1
situation,0.007369402985074627,0.1721311475409836,0.17228882742108467,16,Q3
subkind,0.18889925373134328,0.7295081967213115,0.7535682697299815,3,Q1
type,0.019869402985074627,0.21311475409836064,0.21403899548771016,12,Q1
none,0.03544776119402985,0.1885245901639344,0.19182821708536105,14,Q4
other,0.010261194029850746,0.1557377049180328,0.15607538190263864,17,Q3
