year,category,period,predicted,a (quad),b (linear),intercept
2015,none (occurrence),2015-2018,24.10447451286018,-2.981123956880765,12038.401863061605,-12153321.631768417
2016,none (occurrence),2015-2018,45.59566738829017,-2.981123956880765,12038.401863061605,-12153321.631768417
2017,none (occurrence),2015-2018,61.12461234815419,-2.981123956880765,12038.401863061605,-12153321.631768417
2018,none (occurrence),2015-2018,70.69130939617753,-2.981123956880765,12038.401863061605,-12153321.631768417
2015,none (model-wise),2015-2018,29.77682227396872,0.146737643633287,-592.4249124052943,597978.1261979793
2016,none (model-wise),2015-2018,28.851351354504004,0.146737643633287,-592.4249124052943,597978.1261979793
2017,none (model-wise),2015-2018,28.219355722307228,0.146737643633287,-592.4249124052943,597978.1261979793
2018,none (model-wise),2015-2018,27.880835377261974,0.146737643633287,-592.4249124052943,597978.1261979793
2015,other (occurrence),2015-2018,17.041826281696558,-6.658001421834342,26845.145517178207,-27059967.352320466
2016,other (occurrence),2015-2018,23.783612046390772,-6.658001421834342,26845.145517178207,-27059967.352320466
2017,other (occurrence),2015-2018,17.209394965320826,-6.658001421834342,26845.145517178207,-27059967.352320466
2018,other (occurrence),2015-2018,-2.6808249577879906,-6.658001421834342,26845.145517178207,-27059967.352320466
2015,other (model-wise),2015-2018,11.886431891471148,-3.194103196308788,12879.399408289257,-12983200.271038113
2016,other (model-wise),2015-2018,15.855855859816074,-3.194103196308788,12879.399408289257,-12983200.271038113
2017,other (model-wise),2015-2018,13.437073435634375,-3.194103196308788,12879.399408289257,-12983200.271038113
2018,other (model-wise),2015-2018,4.630084617063403,-3.194103196308788,12879.399408289257,-12983200.271038113
