Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,23,0.3194444444444444,10,0.1388888888888889,0.01590594744121715,0.03322259136212625
characterization,260,3.611111111111111,45,0.625,0.1798063623789765,0.14950166112956811
comparative,13,0.18055555555555555,4,0.05555555555555555,0.008990318118948824,0.013289036544850499
componentOf,117,1.625,22,0.3055555555555556,0.08091286307053942,0.07308970099667775
creation,34,0.4722222222222222,14,0.19444444444444445,0.02351313969571231,0.046511627906976744
derivation,57,0.7916666666666666,24,0.3333333333333333,0.03941908713692946,0.07973421926910298
externalDependence,63,0.875,18,0.25,0.043568464730290454,0.059800664451827246
historicalDependence,30,0.4166666666666667,13,0.18055555555555555,0.02074688796680498,0.04318936877076412
instantiation,61,0.8472222222222222,14,0.19444444444444445,0.042185338865836794,0.046511627906976744
manifestation,31,0.4305555555555556,11,0.1527777777777778,0.021438450899031812,0.036544850498338874
material,225,3.125,29,0.4027777777777778,0.15560165975103735,0.09634551495016612
mediation,377,5.236111111111111,49,0.6805555555555556,0.2607192254495159,0.16279069767441862
memberOf,36,0.5,14,0.19444444444444445,0.024896265560165973,0.046511627906976744
participation,101,1.4027777777777777,22,0.3055555555555556,0.0698478561549101,0.07308970099667775
participational,2,0.027777777777777776,2,0.027777777777777776,0.0013831258644536654,0.006644518272425249
subCollectionOf,0,0.0,0,0.0,0.0,0.0
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,3,0.041666666666666664,2,0.027777777777777776,0.002074688796680498,0.006644518272425249
triggers,13,0.18055555555555555,8,0.1111111111111111,0.008990318118948824,0.026578073089700997
