Stereotype,Total Frequency,Total Frequency per Group,Group Frequency,Ubiquity Index,Global Relative Frequency (Occurrence-wise),Global Relative Frequency (Group-wise)
bringsAbout,3,0.09375,1,0.03125,0.010067114093959731,0.014285714285714285
characterization,46,1.4375,10,0.3125,0.15436241610738255,0.14285714285714285
comparative,0,0.0,0,0.0,0.0,0.0
componentOf,41,1.28125,10,0.3125,0.13758389261744966,0.14285714285714285
creation,0,0.0,0,0.0,0.0,0.0
derivation,21,0.65625,6,0.1875,0.07046979865771812,0.08571428571428572
externalDependence,8,0.25,2,0.0625,0.026845637583892617,0.02857142857142857
historicalDependence,5,0.15625,1,0.03125,0.016778523489932886,0.014285714285714285
instantiation,2,0.0625,1,0.03125,0.006711409395973154,0.014285714285714285
manifestation,3,0.09375,1,0.03125,0.010067114093959731,0.014285714285714285
material,49,1.53125,12,0.375,0.1644295302013423,0.17142857142857143
mediation,86,2.6875,15,0.46875,0.28859060402684567,0.21428571428571427
memberOf,10,0.3125,6,0.1875,0.03355704697986577,0.08571428571428572
participation,15,0.46875,2,0.0625,0.050335570469798654,0.02857142857142857
participational,0,0.0,0,0.0,0.0,0.0
subCollectionOf,7,0.21875,2,0.0625,0.02348993288590604,0.02857142857142857
subQuantityOf,0,0.0,0,0.0,0.0,0.0
termination,0,0.0,0,0.0,0.0,0.0
triggers,2,0.0625,1,0.03125,0.006711409395973154,0.014285714285714285
