Stereotype,Total,Mean,Median,Mode,Standard Deviation,Variance,Skewness,Kurtosis,Q1,Q3,IQR,Min,Max,Range,Min Non-Zero,Range Non-Zero
quality,13,0.3333333333333333,0.0,0,1.2425214883947915,1.5438596491228078,4.611125568399162,23.051611011838258,0.0,0.0,0.0,0,7,7,1.0,6.0
quantity,33,0.8461538461538461,0.0,0,3.352441855836001,11.23886639676113,5.27358440115605,29.775609069920062,0.0,0.0,0.0,0,20,20,1.0,19.0
relator,935,23.974358974358974,3.0,0,120.8775995049466,14611.394062078267,6.205779300122553,38.65702327453165,0.0,5.5,5.5,0,758,758,1.0,757.0
role,1445,37.05128205128205,3.0,0,170.93642227108708,29219.260458839395,5.841668062652454,35.111633782591426,0.0,6.5,6.5,0,1052,1052,1.0,1051.0
roleMixin,342,8.76923076923077,0.0,0,35.00936832399785,1225.6558704453437,5.998872733817647,36.82822972112782,0.0,4.5,4.5,0,219,219,1.0,218.0
situation,17,0.4358974358974359,0.0,0,1.1423630125147057,1.3049932523616736,2.622074046628029,5.748537565133623,0.0,0.0,0.0,0,4,4,1.0,3.0
subkind,1059,27.153846153846153,2.0,0,124.85012877794898,15587.554655870445,6.124231454812882,37.93259101915468,0.0,7.5,7.5,0,782,782,1.0,781.0
type,139,3.5641025641025643,0.0,0,11.021020278958014,121.4628879892038,4.081237987270955,18.67638625185795,0.0,0.0,0.0,0,60,60,1.0,59.0
none_c,245,6.282051282051282,0.0,0,18.641985321691006,347.523616734143,3.6386041487714773,13.539865626756626,0.0,0.0,0.0,0,91,91,2.0,89.0
other_c,70,1.794871794871795,0.0,0,3.7358821066395898,13.956815114709858,2.2442932951944448,4.444177367475595,0.0,1.0,1.0,0,15,15,2.0,13.0
bringsAbout,3,0.07692307692307693,0.0,0,0.48038446141526137,0.23076923076923075,6.244997998398395,38.99999999999998,0.0,0.0,0.0,0,3,3,3.0,0.0
characterization,176,4.512820512820513,0.0,0,16.21868934102324,263.0458839406208,5.83312496584099,35.362609893355,0.0,3.0,3.0,0,101,101,1.0,100.0
comparative,15,0.38461538461538464,0.0,0,2.4019223070763065,5.7692307692307665,6.2449979983984045,39.00000000000002,0.0,0.0,0.0,0,15,15,15.0,0.0
componentOf,328,8.41025641025641,0.0,0,30.60333482750046,936.5641025641028,4.941872162721337,25.557170784314533,0.0,3.5,3.5,0,176,176,1.0,175.0
creation,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
derivation,119,3.051282051282051,0.0,0,11.224851934198036,125.99730094466938,4.852915824996046,24.72741375385518,0.0,0.5,0.5,0,64,64,1.0,63.0
externalDependence,10,0.2564102564102564,0.0,0,1.04423098669607,1.0904183535762477,4.859196569748923,25.439683973749304,0.0,0.0,0.0,0,6,6,2.0,4.0
historicalDependence,5,0.1282051282051282,0.0,0,0.8006407690254357,0.641025641025641,6.244997998398401,38.99999999999999,0.0,0.0,0.0,0,5,5,5.0,0.0
instantiation,2,0.05128205128205128,0.0,0,0.3202563076101743,0.10256410256410259,6.244997998398395,39.0,0.0,0.0,0.0,0,2,2,2.0,0.0
manifestation,3,0.07692307692307693,0.0,0,0.48038446141526137,0.23076923076923075,6.244997998398395,38.99999999999998,0.0,0.0,0.0,0,3,3,3.0,0.0
material,312,8.0,0.0,0,28.1284646988738,791.2105263157895,4.601758591153064,21.573593943068428,0.0,3.0,3.0,0,154,154,1.0,153.0
mediation,1342,34.41025641025641,2.0,0,167.7789457258565,28149.7746288799,6.09601341073513,37.64267306522182,0.0,7.0,7.0,0,1047,1047,2.0,1045.0
memberOf,134,3.4358974358974357,0.0,0,18.35583210316901,336.93657219973005,6.222450393358491,38.8058299621918,0.0,1.0,1.0,0,115,115,1.0,114.0
participation,15,0.38461538461538464,0.0,0,1.858343696829668,3.453441295546557,5.36536470268987,30.006598324099908,0.0,0.0,0.0,0,11,11,4.0,7.0
participational,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
subCollectionOf,19,0.48717948717948717,0.0,0,1.9313452479907807,3.73009446693657,4.825739254220263,24.739259428293686,0.0,0.0,0.0,0,11,11,1.0,10.0
subQuantityOf,3,0.07692307692307693,0.0,0,0.35426836279082835,0.12550607287449397,4.916994196570308,24.931321540062406,0.0,0.0,0.0,0,2,2,1.0,1.0
termination,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,,
triggers,2,0.05128205128205128,0.0,0,0.3202563076101743,0.10256410256410259,6.244997998398395,39.0,0.0,0.0,0.0,0,2,2,2.0,0.0
none_r,735,18.846153846153847,14.0,0,20.08997977722707,403.6072874493927,1.7855841979666598,3.5749964969079207,4.0,28.0,24.0,0,87,87,1.0,86.0
other_r,370,9.487179487179487,0.0,0,23.30560334122495,543.1511470985155,3.1863269165345915,10.037415849589852,0.0,5.0,5.0,0,108,108,1.0,107.0
